,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
178,JaMychal Green,8.9,7.1,1.1,0.6,0.4,1.2,0.5,0.379,26.0,PF,75.0,4.0,-0.8,0.6,0.132,"1,284,364"
179,Skal Labissière,8.8,4.9,0.8,0.5,0.4,1.1,0.537,0.375,20.0,PF,12.0,2.0,-2.3,0.0,0.099,"1,557,380"
180,Nerlens Noel,8.7,5.8,1.0,1.3,1.0,1.0,0.595,0.0,22.0,C,19.0,4.0,2.4,1.2,0.181,"5,743,681"
181,Al-Farouq Aminu,8.7,7.4,1.6,1.0,0.7,1.5,0.393,0.33,26.0,PF,25.0,8.0,-1.1,0.4,0.051,"10,062,064"
182,Rondae Hollis-Jefferson,8.7,5.8,2.0,1.1,0.6,1.5,0.434,0.224,22.0,SF,50.0,3.0,-1.3,0.3,0.07,"1,828,236"
183,J.R. Smith,8.6,2.8,1.5,1.0,0.3,0.6,0.346,0.351,31.0,SG,35.0,,-2.1,0.0,0.034,"16,768,000"
184,Monta Ellis,8.5,2.8,3.2,1.1,0.4,1.8,0.443,0.319,31.0,SG,33.0,13.0,-2.9,-0.5,0.026,"14,100,185"
185,Tony Snell,8.5,3.1,1.2,0.7,0.2,0.7,0.455,0.406,25.0,SG,80.0,5.0,-1.7,0.2,0.071,"3,102,508"
186,Arron Afflalo,8.4,2.0,1.3,0.3,0.1,0.7,0.44,0.411,31.0,SG,45.0,11.0,-3.6,-0.7,0.043,"16,375,000"
187,Tyson Chandler,8.4,11.5,0.6,0.7,0.5,1.4,0.671,,34.0,C,46.0,17.0,0.3,0.8,0.151,"16,263,650"
188,Norman Powell,8.4,2.2,1.1,0.7,0.2,0.9,0.449,0.324,23.0,SG,18.0,3.0,-0.5,0.5,0.097,"1,145,773"
189,Troy Daniels,8.2,1.5,0.7,0.3,0.1,0.7,0.374,0.389,25.0,SG,3.0,5.0,-1.8,0.0,0.051,"4,366,151"
190,Joe Harris,8.2,2.8,1.0,0.6,0.2,1.1,0.425,0.385,25.0,SG,11.0,4.0,-3.5,-0.4,0.032,"1,284,364"
191,Willy Hernangómez,8.2,7.0,1.3,0.6,0.5,1.4,0.529,0.267,22.0,C,22.0,2.0,-0.3,0.6,0.123,"1,801,250"
192,Caris LeVert,8.2,3.3,1.9,0.9,0.1,1.0,0.45,0.321,22.0,SF,26.0,2.0,-1.1,0.3,0.07,"2,046,586"
193,Shawn Long,8.2,4.7,0.7,0.5,0.5,0.7,0.56,0.368,24.0,C,0.0,2.0,1.2,0.2,0.195,"202,410"
194,Willie Cauley-Stein,8.1,4.5,1.1,0.7,0.6,0.9,0.53,0.0,23.0,C,21.0,3.0,-1.0,0.3,0.1,"4,652,019"
195,Al Jefferson,8.1,4.2,0.9,0.3,0.2,0.5,0.499,0.0,32.0,C,1.0,14.0,-1.4,0.1,0.119,"13,401,534"
196,Ben McLemore,8.1,2.1,0.8,0.5,0.1,1.0,0.43,0.382,23.0,SG,27.0,5.0,-4.2,-0.6,0.015,"5,251,635"
197,Tristan Thompson,8.1,9.2,1.0,0.5,1.1,0.8,0.6,0.0,25.0,C,78.0,7.0,-0.7,0.7,0.149,"20,082,869"
198,Vince Carter,8.0,3.1,1.8,0.8,0.5,0.7,0.394,0.378,40.0,SF,15.0,20.0,0.8,1.3,0.106,"5,585,914"
199,Alex Len,8.0,6.6,0.6,0.5,1.3,1.3,0.497,0.25,23.0,C,34.0,5.0,-2.3,-0.1,0.091,"6,318,943"
200,D.J. Augustin,7.9,1.5,2.7,0.4,0.0,1.2,0.377,0.347,29.0,PG,20.0,10.0,-3.0,-0.4,0.038,"9,497,500"
201,Shelvin Mack,7.8,2.3,2.8,0.8,0.1,1.6,0.446,0.308,26.0,PG,9.0,7.0,-2.3,-0.1,0.054,"3,187,667"
202,Sergio Rodríguez,7.8,2.3,5.1,0.7,0.1,1.9,0.392,0.365,30.0,PG,30.0,12.0,-2.7,-0.3,0.023,"8,908,000"
203,Rajon Rondo,7.8,5.1,6.7,1.4,0.2,2.4,0.408,0.376,30.0,PG,42.0,12.0,-0.5,0.7,0.06,"18,340,000"
204,Garrett Temple,7.8,2.8,2.6,1.3,0.4,1.2,0.424,0.373,30.0,SG,20.0,9.0,-0.8,0.5,0.061,"10,480,000"
205,Justin Holiday,7.7,2.7,1.2,0.8,0.4,0.8,0.433,0.355,27.0,SG,4.0,6.0,-0.3,0.7,0.073,"1,330,561"
206,Luol Deng,7.6,5.3,1.3,0.9,0.4,0.8,0.387,0.309,31.0,SF,49.0,14.0,-2.1,0.0,0.029,"23,580,000"
207,Andre Iguodala,7.6,4.0,3.4,1.0,0.5,0.8,0.528,0.362,33.0,SF,0.0,14.0,2.5,2.3,0.167,"14,582,092"
208,Manu Ginóbili,7.5,2.3,2.7,1.2,0.2,1.4,0.39,0.392,39.0,SG,0.0,16.0,1.4,1.1,0.11,"18,340,000"
209,Iman Shumpert,7.5,2.9,1.4,0.8,0.4,1.0,0.411,0.36,26.0,SG,31.0,7.0,-2.3,-0.1,0.05,"12,658,427"
210,Ivica Zubac,7.5,4.2,0.8,0.4,0.9,0.8,0.529,0.0,19.0,C,11.0,2.0,-1.7,0.0,0.086,"1,355,673"
211,Timofey Mozgov,7.4,4.9,0.8,0.3,0.6,1.3,0.515,0.0,30.0,C,52.0,8.0,-4.3,-0.7,0.048,"20,960,000"
212,Isaiah Whitehead,7.4,2.5,2.6,0.6,0.5,1.9,0.402,0.295,21.0,PG,26.0,2.0,-5.1,-1.3,-0.023,"1,407,129"
213,Alan Williams,7.4,6.2,0.5,0.6,0.7,0.8,0.517,0.0,24.0,C,0.0,3.0,-1.3,0.1,0.142,"1,145,773"
214,Archie Goodwin,7.3,1.9,1.6,0.3,0.3,0.9,0.545,0.333,22.0,SG,0.0,5.0,1.9,0.2,0.153,"2,743,256"
215,Archie Goodwin,7.3,1.9,1.6,0.3,0.3,0.9,0.545,0.333,22.0,SG,0.0,5.0,1.9,0.2,0.153,"226,977"
216,Archie Goodwin,7.3,1.9,1.6,0.3,0.3,0.9,0.545,0.333,22.0,SG,0.0,5.0,1.9,0.2,0.153,"109,574"
217,Danny Green,7.3,3.3,1.8,1.0,0.8,1.1,0.392,0.379,29.0,SG,68.0,9.0,0.8,1.3,0.09,"13,100,000"
218,David Lee,7.3,5.6,1.6,0.4,0.5,1.0,0.59,,33.0,PF,10.0,13.0,1.8,1.4,0.186,"2,032,673"
219,Tyler Ulis,7.3,1.6,3.7,0.8,0.1,1.3,0.421,0.266,21.0,PG,15.0,2.0,-2.4,-0.1,0.029,"1,203,063"
220,Thabo Sefolosha,7.2,4.4,1.7,1.5,0.5,0.9,0.441,0.342,32.0,SF,42.0,12.0,0.4,1.0,0.098,"5,240,000"
221,Rodney Stuckey,7.2,2.2,2.2,0.4,0.0,1.4,0.373,0.317,30.0,PG,0.0,11.0,-4.4,-0.4,-0.006,"9,170,000"
222,Brandon Jennings,7.1,2.4,4.9,0.9,0.0,1.6,0.359,0.313,27.0,PG,13.0,9.0,-2.4,-0.2,0.046,"5,747,386"
223,Brandon Jennings,7.1,2.4,4.9,0.9,0.0,1.6,0.359,0.313,27.0,PG,13.0,9.0,-2.4,-0.2,0.046,"1,572,000"
224,Justin Anderson,7.1,3.3,0.9,0.5,0.3,0.9,0.424,0.299,23.0,SF,10.0,3.0,-1.3,0.2,0.074,"1,983,549"
225,Matt Barnes,7.1,5.2,2.6,0.6,0.4,1.4,0.391,0.331,36.0,SF,18.0,15.0,-1.4,0.3,0.053,"8,023,750"
226,Matt Barnes,7.1,5.2,2.6,0.6,0.4,1.4,0.391,0.331,36.0,SF,18.0,15.0,-1.4,0.3,0.053,"502,189"
227,Tim Frazier,7.1,2.7,5.2,0.9,0.1,1.6,0.403,0.313,26.0,PG,35.0,4.0,-2.7,-0.3,0.075,"2,737,900"
228,Joe Ingles,7.1,3.2,2.7,1.2,0.1,1.3,0.452,0.441,29.0,SF,26.0,4.0,1.6,1.8,0.123,"2,751,000"
229,Larry Nance Jr.,7.1,5.9,1.5,1.3,0.6,0.9,0.526,0.278,24.0,PF,7.0,3.0,0.6,1.0,0.118,"1,582,060"
230,Anthony Tolliver,7.1,3.6,1.2,0.5,0.3,0.9,0.442,0.391,31.0,PF,9.0,10.0,-1.0,0.4,0.075,"10,480,000"
231,Solomon Hill,7.0,3.8,1.8,0.9,0.4,1.0,0.383,0.348,25.0,SF,71.0,5.0,-2.7,-0.4,0.055,"15,339,579"
232,Josh Huestis,7.0,4.5,1.5,0.0,1.5,0.0,0.545,0.5,25.0,PF,0.0,3.0,8.8,0.1,0.265,"1,560,838"
233,Justin Hamilton,6.9,4.1,0.9,0.5,0.7,0.7,0.459,0.306,26.0,C,7.0,5.0,-0.8,0.4,0.084,"3,930,000"
234,T.J. McConnell,6.9,3.1,6.6,1.7,0.1,2.0,0.461,0.2,24.0,PG,51.0,3.0,-1.0,0.5,0.084,"1,145,773"
235,Lance Stephenson,6.8,2.9,3.3,0.3,0.2,1.4,0.45,0.3,26.0,SG,0.0,8.0,-4.0,-0.2,0.008,"5,240,000"
236,Lance Stephenson,6.8,2.9,3.3,0.3,0.2,1.4,0.45,0.3,26.0,SG,0.0,8.0,-4.0,-0.2,0.008,"1,607,744"
237,Lance Stephenson,6.8,2.9,3.3,0.3,0.2,1.4,0.45,0.3,26.0,SG,0.0,8.0,-4.0,-0.2,0.008,"189,145"
238,Ian Clark,6.8,1.6,1.2,0.5,0.1,0.7,0.487,0.374,25.0,SG,0.0,5.0,-1.5,0.1,0.099,"1,330,561"
239,Jared Dudley,6.8,3.5,1.9,0.7,0.3,1.1,0.454,0.379,31.0,PF,7.0,11.0,-1.0,0.3,0.064,"13,715,700"
240,John Henson,6.8,5.1,1.0,0.5,1.3,0.9,0.515,0.0,26.0,C,39.0,6.0,-1.6,0.1,0.116,"16,070,563"
241,Bobby Portis,6.8,4.6,0.5,0.3,0.2,0.6,0.488,0.333,21.0,PF,13.0,3.0,-1.5,0.1,0.114,"1,840,026"
242,Brandan Wright,6.8,2.8,0.5,0.4,0.7,0.4,0.615,0.0,29.0,PF,5.0,11.0,1.7,0.4,0.177,"7,479,942"
243,P.J. Tucker,6.7,5.8,1.2,1.4,0.2,0.8,0.413,0.357,31.0,SF,21.0,12.0,-0.3,1.0,0.078,"6,943,000"
244,Alec Burks,6.7,2.9,0.7,0.4,0.1,0.8,0.399,0.329,25.0,SG,0.0,7.0,-2.3,0.0,0.056,"12,974,888"
245,James Ennis III,6.7,4.0,1.0,0.7,0.3,0.9,0.455,0.372,26.0,SF,28.0,4.0,-1.2,0.3,0.101,"3,796,380"
246,Raymond Felton,6.7,2.7,2.4,0.8,0.3,1.0,0.43,0.319,32.0,PG,11.0,13.0,-1.3,0.3,0.055,"2,032,673"
247,Devin Harris,6.7,2.0,2.1,0.7,0.1,0.9,0.399,0.328,33.0,PG,0.0,14.0,-0.4,0.4,0.096,"5,538,674"
248,Dwight Powell,6.7,4.0,0.6,0.8,0.5,0.4,0.515,0.284,25.0,C,3.0,4.0,1.0,1.0,0.165,"10,971,250"
249,Jaylen Brown,6.6,2.8,0.8,0.4,0.2,0.9,0.454,0.341,20.0,SF,20.0,2.0,-3.7,-0.6,0.053,"6,213,330"
250,Michael Carter-Williams,6.6,3.4,2.5,0.8,0.5,1.5,0.366,0.234,25.0,PG,19.0,5.0,-3.2,-0.3,0.013,"4,170,419"
251,Dante Cunningham,6.6,4.2,0.6,0.6,0.4,0.4,0.485,0.392,29.0,PF,35.0,9.0,-1.6,0.2,0.088,"3,930,000"
252,Kosta Koufos,6.6,5.7,0.7,0.5,0.7,0.9,0.551,0.0,27.0,C,62.0,10.0,-2.5,-0.2,0.089,"10,540,915"
253,Andre Roberson,6.6,5.1,1.0,1.2,1.0,0.6,0.464,0.245,25.0,SF,79.0,5.0,-1.0,0.6,0.085,"2,859,824"
254,Marcus Thornton,6.6,2.3,1.2,0.6,0.1,0.8,0.4,0.35,29.0,SG,1.0,9.0,-2.4,-0.1,0.042,"1,723,236"
255,Sam Dekker,6.5,3.7,1.0,0.5,0.3,0.5,0.473,0.321,22.0,PF,2.0,3.0,-0.2,0.6,0.104,"2,253,933"
256,Amir Johnson,6.5,4.6,1.8,0.6,0.8,1.0,0.576,0.409,29.0,PF,77.0,13.0,0.6,1.1,0.149,"15,720,000"
257,Darrell Arthur,6.4,2.7,1.0,0.5,0.5,0.9,0.442,0.453,28.0,PF,7.0,10.0,-0.1,0.3,0.081,"10,571,929"
258,Rodney McGruder,6.4,3.3,1.6,0.6,0.2,0.7,0.413,0.332,25.0,SG,65.0,2.0,-1.9,0.0,0.072,"711,947"
259,Mirza Teletović,6.4,2.3,0.7,0.2,0.2,0.5,0.373,0.341,31.0,PF,2.0,6.0,-3.8,-0.5,0.025,"13,755,000"
260,Leandro Barbosa,6.3,1.6,1.2,0.5,0.1,0.7,0.439,0.357,34.0,SG,0.0,15.0,-2.5,-0.1,0.031,"5,240,000"
261,Kyle O'Quinn,6.3,5.6,1.5,0.5,1.3,1.0,0.521,0.118,26.0,C,8.0,6.0,1.9,1.2,0.151,"5,133,562"
262,Kelly Oubre Jr.,6.3,3.3,0.6,0.7,0.2,0.6,0.421,0.287,21.0,SF,5.0,3.0,-3.2,-0.5,0.061,"2,628,698"
263,Troy Williams,6.2,2.3,0.8,0.9,0.3,1.1,0.437,0.29,22.0,SF,16.0,2.0,-3.8,-0.3,0.032,"711,947"
264,Troy Williams,6.2,2.3,0.8,0.9,0.3,1.1,0.437,0.29,22.0,SF,16.0,2.0,-3.8,-0.3,0.032,"142,389"
265,Spencer Hawes,6.2,3.5,1.5,0.3,0.6,0.9,0.484,0.309,28.0,PF,1.0,11.0,0.5,0.5,0.102,"7,575,009"
266,Nemanja Bjelica,6.2,3.8,1.2,0.6,0.3,0.9,0.424,0.316,28.0,PF,1.0,3.0,-1.6,0.1,0.059,"4,978,000"
267,Dante Exum,6.2,2.0,1.7,0.3,0.2,1.2,0.427,0.295,21.0,PG,26.0,4.0,-3.3,-0.4,0.046,"5,161,819"
268,Jonathan Gibson,6.2,1.3,1.5,0.5,0.0,1.2,0.368,0.333,29.0,PG,0.0,2.0,-3.7,-0.1,-0.03,"879,463"
269,Trey Lyles,6.2,3.3,1.0,0.4,0.3,0.9,0.362,0.319,21.0,PF,4.0,3.0,-2.2,-0.1,0.031,"3,066,186"
270,Mike Muscala,6.2,3.4,1.4,0.4,0.6,0.8,0.504,0.418,25.0,C,3.0,5.0,1.1,1.0,0.132,"1,330,561"
271,Chandler Parsons,6.2,2.5,1.6,0.6,0.1,0.7,0.338,0.269,28.0,SF,34.0,7.0,-3.8,-0.3,0.015,"28,972,942"
272,Ramon Sessions,6.2,1.5,2.6,0.5,0.1,0.9,0.38,0.339,30.0,PG,1.0,11.0,-2.4,-0.1,0.055,"7,860,000"
273,Jonathon Simmons,6.2,2.1,1.6,0.6,0.3,1.0,0.42,0.294,27.0,SG,8.0,3.0,-2.6,-0.2,0.068,"1,145,773"
274,Derrick Williams,6.1,2.6,0.6,0.3,0.1,0.6,0.443,0.309,25.0,PF,11.0,7.0,-2.9,-0.2,0.064,"6,023,380"
275,Derrick Williams,6.1,2.6,0.6,0.3,0.1,0.6,0.443,0.309,25.0,PF,11.0,7.0,-2.9,-0.2,0.064,"553,009"
276,Luc Mbah a Moute,6.1,2.1,0.5,1.0,0.4,0.6,0.505,0.391,30.0,SF,76.0,10.0,-0.2,0.8,0.084,"2,885,930"
277,JaVale McGee,6.1,3.2,0.2,0.2,0.9,0.5,0.652,0.0,29.0,C,10.0,10.0,1.2,0.6,0.225,"1,838,730"
278,Zaza Pachulia,6.1,5.9,1.9,0.8,0.5,1.2,0.534,0.0,32.0,C,70.0,15.0,0.6,0.8,0.178,"3,796,380"
279,Álex Abrines,6.0,1.3,0.6,0.5,0.1,0.5,0.393,0.381,23.0,SG,6.0,2.0,-1.6,0.1,0.096,"7,853,140"
280,Bismack Biyombo,6.0,7.0,0.9,0.3,1.1,1.2,0.528,,24.0,C,27.0,7.0,-3.2,-0.6,0.077,"22,270,000"
281,Jordan Farmar,6.0,1.5,4.5,1.0,0.0,1.5,0.333,0.444,30.0,PG,0.0,12.0,2.1,0.0,0.063,"108,698"
282,David Nwaba,6.0,3.2,0.7,0.7,0.4,0.6,0.58,0.2,24.0,SG,2.0,2.0,-2.2,0.0,0.091,"96,321"
283,Lance Thomas,6.0,3.1,0.8,0.5,0.1,0.5,0.398,0.447,28.0,PF,15.0,7.0,-3.5,-0.4,0.046,"8,110,210"
284,Jerian Grant,5.9,1.8,1.9,0.7,0.1,0.7,0.425,0.366,24.0,PG,28.0,3.0,0.1,0.6,0.119,"2,152,382"
285,Andrew Harrison,5.9,1.9,2.8,0.7,0.3,1.2,0.325,0.276,22.0,PG,18.0,2.0,-3.4,-0.5,0.051,"1,237,950"
286,Domantas Sabonis,5.9,3.6,1.0,0.5,0.4,1.0,0.399,0.321,20.0,PF,66.0,2.0,-4.5,-1.0,0.022,"3,196,662"
287,Quincy Acy,5.8,3.0,0.5,0.4,0.4,0.6,0.412,0.411,26.0,PF,1.0,6.0,-2.1,0.0,0.082,"2,508,052"
288,Quincy Acy,5.8,3.0,0.5,0.4,0.4,0.6,0.412,0.411,26.0,PF,1.0,6.0,-2.1,0.0,0.082,"1,376,758"
289,Beno Udrih,5.8,1.5,3.4,0.3,0.0,0.9,0.467,0.344,34.0,PG,0.0,14.0,0.3,0.3,0.113,"1,284,364"
290,Tarik Black,5.7,5.1,0.6,0.4,0.7,0.9,0.51,0.5,25.0,C,16.0,4.0,-3.2,-0.3,0.105,"8,110,210"
291,Taurean Prince,5.7,2.7,0.9,0.7,0.5,1.0,0.4,0.324,22.0,SF,10.0,2.0,-1.8,0.0,0.054,"3,036,946"
292,Jason Smith,5.7,3.5,0.5,0.3,0.7,0.8,0.529,0.474,30.0,C,3.0,11.0,-1.8,0.1,0.103,"6,550,000"
293,Quinn Cook,5.6,0.5,1.9,0.3,0.0,0.9,0.5,0.423,23.0,PG,0.0,2.0,-3.1,-0.1,0.047,"83,756"
294,Quinn Cook,5.6,0.5,1.9,0.3,0.0,0.9,0.5,0.423,23.0,PG,0.0,2.0,-3.1,-0.1,0.047,"41,878"
295,Brandon Bass,5.6,2.5,0.4,0.3,0.2,0.6,0.575,0.333,31.0,PF,0.0,13.0,0.4,0.4,0.186,"2,032,673"
296,Gerald Green,5.6,1.8,0.7,0.2,0.1,0.5,0.409,0.351,31.0,SF,0.0,13.0,-3.0,-0.1,0.05,"1,847,883"
297,Ian Mahinmi,5.6,4.8,0.6,1.1,0.8,1.1,0.586,,30.0,C,0.0,11.0,-1.4,0.1,0.123,"20,960,000"
298,Delon Wright,5.6,1.8,2.1,1.0,0.4,0.9,0.422,0.333,24.0,PG,0.0,3.0,2.0,0.5,0.117,"2,066,236"
299,Jerami Grant,5.5,2.6,0.6,0.4,1.0,0.6,0.463,0.371,22.0,PF,4.0,4.0,-1.3,0.3,0.091,"1,284,364"
300,Anthony Morrow,5.5,0.6,0.5,0.5,0.0,0.1,0.389,0.308,31.0,SG,7.0,10.0,-2.3,0.0,0.083,"4,569,280"
301,Boban Marjanović,5.5,3.7,0.3,0.2,0.3,0.3,0.545,,28.0,C,0.0,3.0,5.5,0.6,0.28,"7,372,680"
302,Terry Rozier,5.5,3.1,1.8,0.6,0.1,0.6,0.367,0.318,22.0,PG,0.0,3.0,-1.4,0.2,0.054,"2,497,436"
303,Paul Zipser,5.5,2.8,0.8,0.3,0.4,0.9,0.398,0.333,22.0,SF,18.0,2.0,-4.4,-0.5,0.03,"982,500"
304,Malcolm Delaney,5.4,1.7,2.6,0.5,0.0,1.3,0.374,0.236,27.0,PG,2.0,2.0,-5.6,-1.1,0.005,"3,275,000"
305,Meyers Leonard,5.4,3.2,1.0,0.2,0.4,0.5,0.386,0.347,24.0,PF,12.0,6.0,-3.3,-0.4,0.053,"12,069,664"
306,Alexis Ajinça,5.3,4.5,0.3,0.5,0.6,0.8,0.5,0.0,28.0,C,15.0,10.0,-3.3,-0.2,0.08,"6,370,799"
307,Derrick Jones Jr.,5.3,2.5,0.4,0.4,0.4,0.4,0.562,0.273,19.0,SF,8.0,2.0,-2.3,0.0,0.098,"711,947"
308,Chasson Randle,5.3,1.2,1.3,0.3,0.1,0.7,0.408,0.34,23.0,PG,0.0,2.0,-1.7,0.0,0.106,"389,476"
309,Chasson Randle,5.3,1.2,1.3,0.3,0.1,0.7,0.408,0.34,23.0,PG,0.0,2.0,-1.7,0.0,0.106,"319,456"
310,Omri Casspi,5.2,3.1,1.0,0.6,0.1,0.8,0.47,0.349,28.0,PF,2.0,9.0,-3.2,-0.2,0.038,"3,882,596"
311,Omri Casspi,5.2,3.1,1.0,0.6,0.1,0.8,0.47,0.349,28.0,PF,2.0,9.0,-3.2,-0.2,0.038,"243,280"
312,Mike Dunleavy,5.2,2.2,0.9,0.3,0.1,0.5,0.423,0.396,36.0,SF,2.0,16.0,-1.4,0.1,0.086,"6,337,125"
313,Cameron Payne,5.2,1.5,1.8,0.5,0.1,0.9,0.332,0.314,22.0,PG,0.0,3.0,-6.1,-0.5,-0.035,"2,767,348"
314,Randy Foye,5.2,2.2,2.0,0.5,0.1,1.2,0.363,0.33,33.0,SG,40.0,12.0,-4.4,-0.8,0.006,"3,275,000"
315,Hollis Thompson,5.1,2.8,0.9,0.5,0.2,0.3,0.385,0.337,25.0,SG,9.0,5.0,-2.6,-0.1,0.047,"1,330,561"
316,Hollis Thompson,5.1,2.8,0.9,0.5,0.2,0.3,0.385,0.337,25.0,SG,9.0,5.0,-2.6,-0.1,0.047,"151,100"
317,Wayne Selden,5.1,1.1,0.9,0.4,0.1,0.9,0.431,0.25,22.0,SG,5.0,2.0,-5.5,-0.2,0.016,"108,885"
318,Wayne Selden,5.1,1.1,0.9,0.4,0.1,0.9,0.431,0.25,22.0,SG,5.0,2.0,-5.5,-0.2,0.016,"41,878"
319,Dewayne Dedmon,5.1,6.5,0.6,0.5,0.8,0.8,0.622,,27.0,C,37.0,5.0,0.6,0.9,0.189,"3,796,380"
320,Cheick Diallo,5.1,4.3,0.2,0.2,0.4,0.4,0.474,,20.0,PF,0.0,2.0,-3.7,-0.1,0.111,"711,947"
321,Shaun Livingston,5.1,2.0,1.8,0.5,0.3,0.8,0.547,0.333,31.0,PG,3.0,14.0,-2.5,-0.2,0.093,"7,575,009"
322,Luis Scola,5.1,3.9,1.0,0.4,0.1,0.9,0.47,0.34,36.0,PF,1.0,11.0,-2.9,-0.1,0.082,"6,550,000"
323,Denzel Valentine,5.1,2.6,1.1,0.5,0.1,0.9,0.354,0.351,23.0,SG,0.0,2.0,-3.3,-0.3,0.031,"2,740,782"
324,Anthony Bennett,5.0,3.4,0.5,0.2,0.1,0.5,0.413,0.271,23.0,PF,1.0,5.0,-1.4,0.0,0.09,"1,330,561"
325,Aaron Brooks,5.0,1.1,1.9,0.4,0.1,1.0,0.403,0.375,32.0,PG,0.0,11.0,-3.7,-0.4,0.016,"3,537,000"
326,Trey Burke,5.0,0.8,1.8,0.2,0.1,0.8,0.455,0.443,24.0,PG,0.0,5.0,-3.0,-0.2,0.036,"4,436,442"
327,Joakim Noah,5.0,8.8,2.2,0.7,0.8,1.3,0.49,0.0,31.0,C,46.0,11.0,-0.5,0.4,0.106,"22,270,000"
328,Thomas Robinson,5.0,4.6,0.6,0.5,0.2,1.0,0.536,0.0,25.0,PF,1.0,6.0,-2.1,0.0,0.079,"1,376,758"
329,Aron Baynes,4.9,4.4,0.4,0.2,0.5,0.7,0.513,,30.0,C,2.0,6.0,-2.7,-0.2,0.123,"8,515,000"
330,Toney Douglas,4.9,2.5,2.3,0.8,0.2,0.9,0.368,0.167,30.0,PG,0.0,9.0,-1.5,0.1,0.059,"739,977"
331,Juancho Hernangómez,4.9,3.0,0.5,0.5,0.2,0.5,0.451,0.407,21.0,PF,9.0,2.0,-0.1,0.4,0.104,"2,603,546"
332,Mario Hezonja,4.9,2.2,1.0,0.5,0.2,0.9,0.355,0.299,21.0,SF,2.0,3.0,-5.0,-0.7,-0.033,"5,121,890"
333,Josh McRoberts,4.9,3.4,2.3,0.5,0.2,1.0,0.373,0.419,29.0,PF,14.0,11.0,-1.6,0.0,0.036,"7,575,009"
334,Tiago Splitter,4.9,2.8,0.5,0.1,0.1,0.8,0.452,0.333,32.0,C,0.0,8.0,-4.3,0.0,0.072,"10,807,500"
335,Luke Babbitt,4.8,2.1,0.5,0.3,0.2,0.4,0.402,0.414,27.0,SF,55.0,8.0,-2.0,0.0,0.081,"1,607,744"
336,Jarell Eddie,4.8,1.4,0.0,0.2,0.0,0.2,0.316,0.25,25.0,SF,0.0,3.0,-2.4,0.0,0.054,"229,250"
337,Jarell Eddie,4.8,1.4,0.0,0.2,0.0,0.2,0.316,0.25,25.0,SF,0.0,3.0,-2.4,0.0,0.054,"134,796"
338,Kevin Séraphin,4.7,2.9,0.5,0.1,0.4,0.6,0.551,0.0,27.0,PF,3.0,8.0,-3.4,-0.2,0.082,"2,358,000"
339,Roy Hibbert,4.6,3.2,0.4,0.2,1.0,0.7,0.544,,30.0,C,13.0,10.0,-2.3,0.0,0.129,"6,550,000"
340,Isaiah Canaan,4.6,1.3,0.9,0.6,0.0,0.5,0.364,0.266,25.0,SG,0.0,5.0,-3.3,-0.2,0.042,"1,330,561"
341,Boris Diaw,4.6,2.2,2.3,0.2,0.1,1.2,0.446,0.247,34.0,PF,33.0,15.0,-2.5,-0.1,0.041,"9,170,000"
342,Kris Humphries,4.6,3.7,0.5,0.3,0.4,0.5,0.407,0.352,31.0,PF,4.0,14.0,-2.0,0.0,0.115,"6,065,300"
343,Kris Humphries,4.6,3.7,0.5,0.3,0.4,0.5,0.407,0.352,31.0,PF,4.0,14.0,-2.0,0.0,0.115,"5,240,000"
344,David West,4.6,3.0,2.2,0.6,0.7,1.1,0.536,0.375,36.0,C,0.0,15.0,2.8,1.0,0.148,"2,032,673"
345,Corey Brewer,4.5,2.0,1.2,0.7,0.2,0.7,0.422,0.229,30.0,SF,11.0,11.0,-2.7,-0.2,0.045,"9,971,945"
346,Dāvis Bertāns,4.5,1.5,0.7,0.3,0.4,0.5,0.44,0.399,24.0,PF,6.0,2.0,1.3,0.7,0.135,"711,947"
347,Reggie Bullock,4.5,2.1,0.9,0.6,0.1,0.3,0.422,0.384,25.0,SF,5.0,5.0,0.3,0.3,0.101,"2,954,893"
348,C.J. Watson,4.5,1.4,1.8,0.7,0.0,0.8,0.387,0.305,32.0,PG,9.0,11.0,-3.6,-0.4,0.041,"6,550,000"
349,Reggie Williams,4.5,1.0,0.7,0.5,0.0,0.0,0.348,0.455,30.0,SF,0.0,31.0,-0.8,0.0,0.098,"253,232"
350,Pierre Jackson,4.4,1.1,2.4,0.3,0.0,0.4,0.333,0.273,25.0,PG,1.0,2.0,-4.4,-0.1,0.021,"125,635"
351,Pierre Jackson,4.4,1.1,2.4,0.3,0.0,0.4,0.333,0.273,25.0,PG,1.0,2.0,-4.4,-0.1,0.021,"125,635"
352,Stanley Johnson,4.4,2.5,1.4,0.7,0.3,0.9,0.353,0.292,20.0,SF,1.0,3.0,-3.0,-0.3,0.012,"3,890,542"
353,Jordan McRae,4.4,1.1,0.5,0.2,0.2,0.4,0.387,0.353,25.0,SG,4.0,3.0,-3.7,-0.2,0.02,"1,145,773"
354,Lucas Nogueira,4.4,4.3,0.7,0.9,1.6,0.8,0.66,0.25,24.0,C,6.0,4.0,2.0,1.1,0.164,"2,516,929"
355,Jarrod Uthoff,4.4,2.4,1.0,0.2,0.4,0.3,0.421,0.333,23.0,PF,0.0,2.0,-2.2,0.0,0.083,"104,695"
