,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
178,Rodney Stuckey,8.9,2.7,2.4,0.7,0.1,1.3,0.413,0.241,29.0,PG,1.0,10.0,-1.4,0.2,0.077,"9,380,000"
179,Jordan Hill,8.8,6.2,1.2,0.5,0.5,1.3,0.506,0.0,28.0,C,11.0,8.0,-0.7,0.5,0.124,"5,360,000"
180,Jeremy Lamb,8.8,3.8,1.2,0.6,0.5,0.8,0.451,0.309,23.0,SG,0.0,5.0,0.8,0.9,0.107,"4,066,037"
181,Toney Douglas,8.7,2.3,2.6,1.1,0.1,1.0,0.411,0.399,29.0,PG,18.0,8.0,0.0,0.6,0.094,"1,588,950"
182,Toney Douglas,8.7,2.3,2.6,1.1,0.1,1.0,0.411,0.399,29.0,PG,18.0,8.0,0.0,0.6,0.094,"1,588,950"
183,Toney Douglas,8.7,2.3,2.6,1.1,0.1,1.0,0.411,0.399,29.0,PG,18.0,8.0,0.0,0.6,0.094,"804,000"
184,Gerald Henderson,8.7,2.9,1.0,0.5,0.3,0.9,0.439,0.353,28.0,SG,0.0,38.0,-1.8,0.1,0.068,"8,040,000"
185,Tyler Johnson,8.7,3.0,2.2,0.7,0.4,1.3,0.486,0.38,23.0,SG,5.0,3.0,0.7,0.6,0.113,"1,132,379"
186,Terrence Jones,8.7,4.2,0.8,0.5,0.8,1.0,0.452,0.316,24.0,PF,11.0,5.0,-2.1,0.0,0.068,"3,335,968"
187,Luis Scola,8.7,4.7,0.9,0.6,0.4,0.9,0.45,0.404,35.0,PF,76.0,10.0,-1.1,0.4,0.098,"3,886,000"
188,Cody Zeller,8.7,6.2,1.0,0.8,0.9,0.9,0.529,0.1,23.0,C,60.0,4.0,-0.1,0.9,0.169,"5,633,628"
189,Shelvin Mack,8.6,2.5,3.6,0.7,0.1,1.8,0.439,0.312,25.0,PG,27.0,6.0,-1.6,0.1,0.061,"3,260,666"
190,Tim Duncan,8.6,7.3,2.7,0.8,1.3,1.5,0.488,0.0,39.0,C,60.0,20.0,3.0,2.0,0.163,"7,035,000"
191,Taj Gibson,8.6,6.9,1.5,0.6,1.1,1.1,0.526,0.0,30.0,PF,55.0,8.0,0.0,1.0,0.133,"11,390,000"
192,Zaza Pachulia,8.6,9.4,1.7,0.8,0.3,1.6,0.466,0.0,31.0,C,69.0,14.0,-0.2,0.9,0.145,"6,968,000"
193,Cory Joseph,8.5,2.6,3.1,0.8,0.3,1.3,0.439,0.273,24.0,SG,4.0,6.0,-1.2,0.4,0.082,"9,380,000"
194,Jon Leuer,8.5,5.6,1.1,0.6,0.4,1.1,0.481,0.382,26.0,PF,27.0,6.0,0.0,0.6,0.103,"1,386,900"
195,Nik Stauskas,8.5,2.5,1.9,0.6,0.3,1.3,0.385,0.326,22.0,SG,35.0,3.0,-3.8,-0.8,0.012,"3,845,049"
196,Tony Allen,8.4,4.6,1.1,1.7,0.3,1.2,0.458,0.357,34.0,SG,57.0,13.0,-1.0,0.4,0.072,"6,700,000"
197,Meyers Leonard,8.4,5.1,1.5,0.1,0.3,1.3,0.448,0.377,23.0,PF,10.0,5.0,-1.7,0.1,0.078,"4,121,677"
198,Tony Wroten,8.4,2.6,2.5,0.4,0.0,3.6,0.338,0.176,22.0,PG,3.0,5.0,-13.4,-0.4,-0.263,"2,920,334"
199,Tony Wroten,8.4,2.6,2.5,0.4,0.0,3.6,0.338,0.176,22.0,PG,3.0,5.0,-13.4,-0.4,-0.263,"224,324"
200,Lance Stephenson,8.3,3.2,1.9,0.6,0.1,1.4,0.481,0.385,25.0,SF,13.0,7.0,-1.2,0.3,0.076,"12,060,000"
201,Jusuf Nurkić,8.2,5.5,1.3,0.8,1.4,1.7,0.417,0.0,21.0,C,3.0,3.0,-2.9,-0.1,0.031,"2,468,280"
202,Lance Thomas,8.2,2.2,0.9,0.4,0.1,1.0,0.442,0.404,27.0,PF,5.0,6.0,-3.2,-0.4,0.062,"2,193,368"
203,Mo Williams,8.2,1.8,2.4,0.3,0.1,1.4,0.437,0.353,33.0,PG,14.0,14.0,-1.5,0.1,0.067,"9,380,000"
204,Stanley Johnson,8.1,4.2,1.6,0.8,0.2,1.6,0.375,0.307,19.0,SF,6.0,2.0,-3.3,-0.5,0.018,"3,808,226"
205,Steven Adams,8.0,6.7,0.8,0.5,1.1,1.1,0.613,,22.0,C,80.0,4.0,0.2,1.1,0.155,"3,053,913"
206,P.J. Tucker,8.0,6.2,2.2,1.3,0.2,1.4,0.411,0.33,30.0,SF,80.0,11.0,-1.2,0.5,0.066,"7,370,000"
207,Jared Dudley,7.9,3.5,2.1,0.9,0.2,1.0,0.478,0.42,30.0,PF,41.0,10.0,-0.1,1.0,0.105,"5,695,000"
208,David Lee,7.8,5.5,1.5,0.4,0.5,1.2,0.531,0.0,32.0,PF,5.0,12.0,1.3,0.7,0.161,"20,147,040"
209,David Lee,7.8,5.5,1.5,0.4,0.5,1.2,0.531,0.0,32.0,PF,5.0,12.0,1.3,0.7,0.161,"2,794,799"
210,O.J. Mayo,7.8,2.6,2.9,1.2,0.2,1.8,0.371,0.321,28.0,SG,24.0,9.0,-4.0,-0.6,-0.005,"10,720,000"
211,Ben McLemore,7.8,2.2,1.2,0.8,0.1,1.5,0.429,0.362,22.0,SG,53.0,4.0,-3.8,-0.7,0.01,"4,229,844"
212,Tristan Thompson,7.8,9.0,0.8,0.5,0.6,0.7,0.588,,24.0,PF,34.0,6.0,0.2,1.2,0.185,"19,108,400"
213,Wayne Ellington,7.7,2.3,1.1,0.6,0.1,0.6,0.389,0.358,28.0,SG,41.0,8.0,-2.8,-0.3,0.025,"2,010,000"
214,Jameer Nelson,7.7,2.9,4.9,0.6,0.1,1.7,0.368,0.299,33.0,PG,15.0,13.0,-3.0,-0.3,0.024,"5,822,300"
215,José Calderón,7.6,3.2,4.1,0.9,0.1,1.2,0.459,0.414,34.0,PG,72.0,12.0,-0.6,0.7,0.096,"9,919,768"
216,Devin Harris,7.6,2.2,1.8,0.9,0.2,1.0,0.447,0.329,32.0,PG,0.0,13.0,0.1,0.7,0.095,"5,431,617"
217,D.J. Augustin,7.5,1.5,3.2,0.6,0.1,1.4,0.423,0.405,28.0,PG,0.0,9.0,-0.4,0.4,0.106,"4,020,000"
218,Darrell Arthur,7.5,4.2,1.4,0.8,0.7,0.9,0.452,0.385,27.0,PF,16.0,9.0,-0.8,0.4,0.072,"3,770,760"
219,Frank Kaminsky,7.5,4.1,1.2,0.5,0.5,0.7,0.41,0.337,22.0,C,3.0,2.0,-0.8,0.5,0.093,"3,500,776"
220,E'Twaun Moore,7.5,2.3,1.7,0.6,0.3,0.9,0.481,0.452,26.0,SG,22.0,6.0,-1.9,0.0,0.07,"1,360,664"
221,JaMychal Green,7.4,4.8,0.9,0.6,0.4,1.1,0.465,0.333,25.0,PF,15.0,3.0,-2.5,-0.2,0.086,"1,132,379"
222,Amir Johnson,7.3,6.4,1.7,0.7,1.1,1.2,0.585,0.233,28.0,PF,76.0,12.0,1.2,1.4,0.158,"16,080,000"
223,Shane Larkin,7.3,2.3,4.4,1.2,0.2,1.9,0.442,0.361,23.0,PG,17.0,4.0,-2.0,0.0,0.039,"2,010,000"
224,Jodie Meeks,7.3,1.7,1.0,0.0,0.0,0.3,0.35,0.444,28.0,SG,0.0,8.0,-2.9,0.0,0.107,"8,401,800"
225,Garrett Temple,7.3,2.7,1.8,0.9,0.2,0.8,0.398,0.345,29.0,SF,43.0,8.0,-2.1,0.0,0.066,"1,474,806"
226,Nick Young,7.3,1.8,0.6,0.4,0.1,0.6,0.339,0.325,30.0,SG,2.0,10.0,-3.7,-0.5,0.003,"6,993,686"
227,James Ennis III,7.2,1.9,1.0,0.7,0.2,0.9,0.478,0.448,25.0,SF,5.0,3.0,1.5,0.3,0.133,"1,132,379"
228,James Ennis III,7.2,1.9,1.0,0.7,0.2,0.9,0.478,0.448,25.0,SF,5.0,3.0,1.5,0.3,0.133,"133,220"
229,Brandon Bass,7.2,4.3,1.1,0.5,0.8,0.6,0.549,0.0,30.0,PF,0.0,12.0,0.6,0.9,0.146,"4,020,000"
230,Corey Brewer,7.2,2.4,1.3,1.0,0.2,1.0,0.384,0.272,29.0,SF,12.0,10.0,-2.9,-0.4,0.035,"11,027,362"
231,Tyson Chandler,7.2,8.7,1.0,0.5,0.7,1.4,0.583,0.0,33.0,C,60.0,16.0,-1.1,0.4,0.112,"17,420,000"
232,Mike Dunleavy,7.2,2.7,1.3,0.5,0.3,0.8,0.41,0.394,35.0,SF,30.0,15.0,-3.5,-0.3,0.063,"6,482,250"
233,Danny Green,7.2,3.8,1.8,1.0,0.8,0.9,0.376,0.332,28.0,SG,79.0,8.0,1.1,1.6,0.099,"13,400,000"
234,Jason Smith,7.2,2.9,0.8,0.4,0.9,0.8,0.485,0.25,29.0,C,2.0,10.0,-2.2,-0.1,0.072,"5,762,000"
235,Aaron Brooks,7.1,1.5,2.6,0.4,0.1,1.2,0.401,0.357,31.0,PG,0.0,10.0,-2.6,-0.2,0.04,"3,015,000"
236,David West,7.1,4.0,1.8,0.6,0.7,0.9,0.545,0.429,35.0,PF,19.0,14.0,2.9,1.7,0.184,"2,008,910"
237,Luke Babbitt,7.0,3.1,1.1,0.2,0.1,0.5,0.422,0.404,26.0,SF,13.0,7.0,-2.5,-0.1,0.064,"1,474,806"
238,Clint Capela,7.0,6.4,0.6,0.8,1.2,0.8,0.582,0.0,21.0,C,35.0,3.0,-0.4,0.6,0.144,"1,665,244"
239,Willie Cauley-Stein,7.0,5.3,0.6,0.7,1.0,0.7,0.563,0.0,22.0,C,39.0,2.0,-0.8,0.4,0.13,"4,553,695"
240,Festus Ezeli,7.0,5.6,0.7,0.4,1.1,0.8,0.548,,26.0,C,13.0,5.0,-0.1,0.4,0.171,"2,691,722"
241,John Henson,7.0,3.9,0.9,0.3,1.9,1.1,0.564,0.0,25.0,C,1.0,5.0,0.2,0.5,0.117,"3,943,914"
242,Andre Iguodala,7.0,4.0,3.4,1.1,0.3,1.2,0.478,0.351,32.0,SF,1.0,13.0,1.1,1.4,0.122,"15,692,011"
243,Bobby Portis,7.0,5.4,0.8,0.4,0.4,0.9,0.427,0.308,20.0,PF,4.0,2.0,-3.3,-0.4,0.066,"1,801,120"
244,Donald Sloan,7.0,2.8,4.4,0.5,0.1,1.3,0.44,0.384,28.0,PG,33.0,6.0,-1.7,0.1,0.071,"1,360,664"
245,Brandon Jennings,6.9,2.0,3.5,0.6,0.1,1.2,0.368,0.329,26.0,PG,7.0,8.0,-0.4,0.3,0.082,"11,181,625"
246,Wesley Johnson,6.9,3.1,0.6,1.1,0.7,0.7,0.404,0.333,28.0,SF,9.0,7.0,-0.2,0.8,0.076,"1,474,806"
247,Andrew Nicholson,6.9,3.6,0.4,0.2,0.4,0.7,0.471,0.36,26.0,PF,0.0,5.0,-1.1,0.2,0.092,"3,189,994"
248,Brandan Wright,6.9,3.6,0.5,0.4,1.3,0.8,0.673,,28.0,PF,2.0,10.0,0.7,0.1,0.147,"7,321,760"
249,Seth Curry,6.8,1.4,1.5,0.5,0.1,0.8,0.455,0.45,25.0,PG,9.0,4.0,-0.2,0.3,0.097,"1,269,349"
250,Kosta Koufos,6.8,5.4,0.4,0.5,0.9,0.6,0.532,,26.0,C,14.0,9.0,-2.0,0.0,0.113,"10,318,000"
251,Andrea Bargnani,6.6,2.1,0.4,0.1,0.2,0.6,0.455,0.188,30.0,C,0.0,11.0,-5.1,-0.5,0.013,"1,826,281"
252,Vince Carter,6.6,2.4,0.9,0.6,0.3,0.6,0.388,0.349,39.0,SG,3.0,19.0,-1.0,0.3,0.084,"5,477,945"
253,Josh Richardson,6.6,2.1,1.4,0.7,0.5,0.7,0.452,0.461,22.0,SG,2.0,2.0,-0.4,0.5,0.109,"703,624"
254,Kris Humphries,6.5,4.1,0.7,0.3,0.4,0.7,0.41,0.315,30.0,PF,17.0,13.0,-2.0,0.0,0.093,"4,609,600"
255,Kris Humphries,6.5,4.1,0.7,0.3,0.4,0.7,0.41,0.315,30.0,PF,17.0,13.0,-2.0,0.0,0.093,"1,340,000"
256,Ed Davis,6.5,7.4,1.1,0.7,0.9,0.8,0.611,,26.0,PF,0.0,7.0,1.9,1.6,0.192,"9,354,274"
257,Henry Sims,6.5,5.1,0.6,0.6,1.0,0.9,0.429,,25.0,C,4.0,5.0,-4.3,-0.2,0.079,"216,588"
258,Leandro Barbosa,6.4,1.7,1.2,0.6,0.1,0.8,0.462,0.355,33.0,SG,0.0,14.0,-2.0,0.0,0.092,"3,350,000"
259,Boris Diaw,6.4,3.1,2.3,0.3,0.3,1.3,0.527,0.362,33.0,PF,4.0,14.0,0.8,1.0,0.132,"10,050,000"
260,Tim Hardaway Jr.,6.4,1.7,1.0,0.4,0.1,0.5,0.43,0.336,23.0,SG,1.0,4.0,-0.9,0.2,0.105,"1,748,056"
261,Thabo Sefolosha,6.4,4.5,1.4,1.1,0.5,0.9,0.505,0.341,31.0,SF,11.0,11.0,0.8,1.3,0.122,"5,360,000"
262,Justise Winslow,6.4,5.2,1.5,0.9,0.3,1.2,0.422,0.276,19.0,SF,8.0,2.0,-2.6,-0.3,0.054,"3,325,504"
263,Aron Baynes,6.3,4.7,0.6,0.3,0.6,0.8,0.505,0.0,29.0,C,1.0,5.0,-0.2,0.6,0.158,"8,710,000"
264,Shaun Livingston,6.3,2.2,3.0,0.7,0.3,1.0,0.536,0.167,30.0,PG,3.0,13.0,0.3,0.9,0.145,"7,428,591"
265,Timofey Mozgov,6.3,4.4,0.4,0.3,0.8,0.9,0.565,0.143,29.0,C,48.0,7.0,-1.4,0.2,0.133,"6,633,000"
266,P.J. Hairston,6.2,2.6,0.6,0.5,0.2,0.6,0.355,0.29,23.0,SF,52.0,,-4.5,-0.8,0.02,"1,609,929"
267,Mike Scott,6.2,2.7,1.0,0.3,0.2,0.6,0.468,0.392,27.0,PF,0.0,5.0,-0.1,0.6,0.132,"4,466,666"
268,Channing Frye,6.1,3.3,1.0,0.4,0.4,0.6,0.438,0.387,32.0,C,32.0,12.0,0.8,0.8,0.119,"10,978,658"
269,Dante Cunningham,6.1,3.0,1.0,0.5,0.4,0.5,0.451,0.316,28.0,SF,46.0,8.0,-2.8,-0.4,0.052,"3,819,000"
270,Mario Hezonja,6.1,2.2,1.4,0.5,0.2,1.2,0.433,0.349,20.0,SF,9.0,2.0,-3.1,-0.4,0.029,"5,013,583"
271,Trey Lyles,6.1,3.7,0.7,0.3,0.2,0.8,0.438,0.383,20.0,PF,33.0,2.0,-1.8,0.1,0.079,"3,001,332"
272,T.J. McConnell,6.1,3.1,4.5,1.2,0.1,1.7,0.47,0.348,23.0,PG,17.0,2.0,-1.2,0.3,0.058,"703,624"
273,Paul Pierce,6.1,2.7,1.0,0.5,0.3,0.9,0.363,0.31,38.0,SF,38.0,19.0,-3.3,-0.4,0.033,"4,523,840"
274,Tyler Zeller,6.1,3.0,0.5,0.2,0.4,0.8,0.476,,26.0,C,3.0,5.0,-3.3,-0.2,0.114,"3,506,746"
275,Josh Smith,6.0,3.5,1.6,0.6,0.9,1.4,0.364,0.287,30.0,PF,7.0,13.0,-3.1,-0.2,0.0,"7,144,516"
276,Josh Smith,6.0,3.5,1.6,0.6,0.9,1.4,0.364,0.287,30.0,PF,7.0,13.0,-3.1,-0.2,0.0,"2,008,910"
277,Alexis Ajinça,6.0,4.6,0.5,0.3,0.6,0.9,0.476,0.0,27.0,C,17.0,9.0,-4.0,-0.4,0.058,"6,083,073"
278,Duje Dukan,6.0,4.0,1.0,1.0,0.0,0.0,0.2,0.4,24.0,SF,0.0,2.0,-7.0,0.0,-0.057,"703,624"
279,Spencer Hawes,6.0,4.3,1.9,0.4,0.5,1.0,0.405,0.373,27.0,PF,6.0,10.0,-0.6,0.3,0.09,"7,428,591"
280,Jonathon Simmons,6.0,1.7,1.1,0.4,0.1,1.0,0.504,0.383,26.0,SG,2.0,2.0,-2.7,-0.2,0.119,"703,624"
281,J.J. Hickson,5.9,3.8,0.7,0.4,0.4,0.7,0.516,0.0,27.0,C,9.0,,-1.1,0.1,0.088,"6,990,881"
282,J.J. Hickson,5.9,3.8,0.7,0.4,0.4,0.7,0.516,0.0,27.0,C,9.0,,-1.1,0.1,0.088,"490,891"
283,Randy Foye,5.9,1.9,2.0,0.5,0.4,1.1,0.351,0.3,32.0,SG,8.0,11.0,-3.3,-0.5,0.012,"4,200,900"
284,Trevor Booker,5.9,5.7,1.1,0.7,0.5,1.0,0.49,0.293,28.0,PF,2.0,7.0,0.0,0.8,0.128,"6,398,500"
285,Markel Brown,5.9,2.0,1.5,0.6,0.2,0.9,0.394,0.314,24.0,SG,6.0,3.0,-3.0,-0.3,0.031,"1,132,379"
286,Roy Hibbert,5.9,4.9,1.2,0.4,1.4,0.9,0.443,0.0,29.0,C,81.0,9.0,-3.2,-0.6,0.056,"20,788,801"
287,Raul Neto,5.9,1.5,2.1,0.8,0.0,1.3,0.431,0.395,23.0,PG,53.0,2.0,-2.0,0.0,0.058,"1,125,600"
288,Jason Terry,5.9,1.1,1.4,0.7,0.1,0.7,0.402,0.356,38.0,SG,7.0,18.0,-1.6,0.1,0.057,"2,008,910"
289,Rondae Hollis-Jefferson,5.8,5.3,1.5,1.3,0.6,0.9,0.457,0.286,21.0,SF,17.0,2.0,0.8,0.4,0.094,"1,789,543"
290,Dwight Powell,5.8,4.0,0.6,0.5,0.3,0.6,0.493,0.125,24.0,PF,2.0,3.0,0.1,0.5,0.151,"1,132,379"
291,Iman Shumpert,5.8,3.8,1.7,1.0,0.4,1.1,0.374,0.295,25.0,SG,5.0,6.0,-1.5,0.1,0.063,"12,044,945"
292,Amar'e Stoudemire,5.8,4.3,0.5,0.3,0.8,0.9,0.566,,33.0,C,36.0,15.0,-0.6,0.3,0.15,"2,008,910"
293,Ty Lawson,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,28.0,PG,13.0,8.0,-3.6,-0.6,0.032,"16,320,523"
294,Ty Lawson,5.7,1.8,3.6,0.8,0.1,1.4,0.393,0.333,28.0,PG,13.0,8.0,-3.6,-0.6,0.032,"355,176"
295,Jarell Martin,5.7,3.2,0.6,0.3,0.3,0.7,0.466,0.0,21.0,PF,0.0,2.0,-3.7,-0.2,0.1,"1,649,325"
296,Xavier Munford,5.7,2.2,1.6,0.9,0.2,1.1,0.416,0.391,23.0,SG,0.0,2.0,-2.5,0.0,0.017,"165,554"
297,Greivis Vásquez,5.7,2.0,4.0,0.4,0.0,1.7,0.326,0.247,29.0,PG,0.0,7.0,-6.2,-0.5,-0.033,"8,844,000"
298,Troy Daniels,5.6,1.3,0.5,0.3,0.1,0.6,0.476,0.484,24.0,SG,0.0,4.0,0.7,0.3,0.109,"1,269,349"
299,Bryce Dejean-Jones,5.6,3.4,1.1,0.7,0.1,0.8,0.406,0.375,23.0,SG,11.0,2.0,-2.5,0.0,0.033,"82,778"
300,Jerian Grant,5.6,1.9,2.3,0.7,0.1,1.1,0.394,0.22,23.0,PG,6.0,2.0,-3.1,-0.3,0.03,"2,106,962"
301,Richaun Holmes,5.6,2.6,0.6,0.4,0.8,0.6,0.514,0.182,22.0,PF,1.0,2.0,-1.5,0.1,0.103,"1,440,500"
302,Anthony Morrow,5.6,0.9,0.4,0.3,0.1,0.3,0.408,0.387,30.0,SG,6.0,9.0,-1.1,0.2,0.097,"4,480,960"
303,Norman Powell,5.6,2.3,1.0,0.6,0.2,0.7,0.424,0.404,22.0,SG,24.0,2.0,-0.3,0.3,0.105,"871,000"
304,Tiago Splitter,5.6,3.3,0.8,0.6,0.3,0.7,0.523,0.0,31.0,C,2.0,7.0,-1.7,0.0,0.144,"11,390,000"
305,Cole Aldrich,5.5,4.8,0.8,0.8,1.1,1.1,0.596,,27.0,C,5.0,7.0,2.4,0.9,0.209,"1,474,806"
306,Bismack Biyombo,5.5,8.0,0.4,0.2,1.6,0.9,0.542,0.0,23.0,C,22.0,6.0,-0.2,0.8,0.156,"3,770,760"
307,Boban Marjanović,5.5,3.6,0.4,0.2,0.4,0.5,0.603,,27.0,C,4.0,2.0,4.3,0.8,0.325,"1,608,000"
308,Larry Nance Jr.,5.5,5.0,0.7,0.9,0.4,0.7,0.527,0.1,23.0,PF,22.0,2.0,-1.5,0.2,0.083,"1,548,504"
309,Lavoy Allen,5.4,5.4,1.0,0.3,0.5,0.9,0.516,,26.0,PF,28.0,6.0,-1.6,0.2,0.11,"4,757,000"
310,Andrew Bogut,5.4,7.0,2.3,0.5,1.6,1.2,0.627,1.0,31.0,C,66.0,12.0,2.4,1.6,0.18,"16,080,000"
311,Ronnie Price,5.3,1.6,2.4,1.2,0.2,1.1,0.384,0.347,32.0,PG,18.0,12.0,-1.8,0.1,0.056,"2,008,910"
312,Tony Snell,5.3,3.1,1.0,0.3,0.3,0.8,0.372,0.361,24.0,SF,33.0,4.0,-4.0,-0.6,0.016,"2,058,079"
313,Anthony Tolliver,5.3,3.2,0.7,0.4,0.2,0.4,0.386,0.36,30.0,PF,5.0,9.0,0.4,0.8,0.1,"4,020,000"
314,Quincy Acy,5.2,3.2,0.5,0.5,0.4,0.5,0.556,0.388,25.0,PF,29.0,5.0,-0.1,0.4,0.137,"1,315,006"
315,Tim Frazier,5.1,2.2,3.2,0.6,0.0,1.3,0.419,0.333,25.0,PG,2.0,3.0,-2.0,0.0,0.062,"1,132,379"
316,Tim Frazier,5.1,2.2,3.2,0.6,0.0,1.3,0.419,0.333,25.0,PG,2.0,3.0,-2.0,0.0,0.062,"193,170"
317,JaKarr Sampson,5.1,2.6,0.6,0.3,0.5,1.0,0.442,0.222,22.0,SF,40.0,3.0,-5.4,-1.0,0.006,"1,132,379"
318,JaKarr Sampson,5.1,2.6,0.6,0.3,0.5,1.0,0.442,0.222,22.0,SF,40.0,3.0,-5.4,-1.0,0.006,"346,373"
319,Nemanja Bjelica,5.1,3.5,1.4,0.4,0.4,0.8,0.468,0.384,27.0,PF,0.0,2.0,-0.7,0.3,0.087,"5,293,000"
320,JaVale McGee,5.1,3.9,0.1,0.1,0.8,0.6,0.575,0.0,28.0,C,2.0,9.0,-0.3,0.1,0.146,"16,080,000"
321,JaVale McGee,5.1,3.9,0.1,0.1,0.8,0.6,0.575,0.0,28.0,C,2.0,9.0,-0.3,0.1,0.146,"1,703,091"
322,Miles Plumlee,5.1,3.8,0.3,0.3,0.8,0.7,0.601,,27.0,C,14.0,5.0,-1.5,0.1,0.124,"2,826,452"
323,Alan Anderson,5.0,2.1,1.1,0.3,0.1,0.2,0.356,0.324,33.0,SG,0.0,12.0,-2.3,0.0,0.078,"5,360,000"
324,James Johnson,5.0,2.2,1.2,0.5,0.6,0.9,0.475,0.303,28.0,PF,32.0,8.0,-1.0,0.2,0.068,"3,350,000"
325,Cameron Payne,5.0,1.5,1.9,0.6,0.1,0.8,0.41,0.324,21.0,PG,1.0,2.0,-0.7,0.2,0.093,"2,708,836"
326,Sasha Vujačić,4.9,2.4,1.4,0.6,0.1,0.7,0.383,0.364,31.0,SG,25.0,13.0,-1.2,0.2,0.06,"1,817,235"
327,Kyle O'Quinn,4.8,3.8,1.1,0.3,0.8,0.9,0.476,0.227,25.0,PF,1.0,5.0,0.4,0.5,0.103,"5,025,000"
328,Andre Roberson,4.8,3.6,0.7,0.8,0.6,0.5,0.496,0.311,24.0,SG,70.0,4.0,0.5,1.0,0.105,"1,622,472"
329,Beno Udrih,4.7,1.6,2.6,0.3,0.0,1.2,0.434,0.341,33.0,PG,5.0,13.0,-3.6,-0.3,0.029,"2,787,823"
330,Chris McCullough,4.7,2.8,0.4,1.2,0.5,0.6,0.404,0.382,20.0,PF,4.0,2.0,-2.4,0.0,0.043,"1,527,921"
331,Willie Reed,4.7,3.1,0.3,0.2,0.8,0.4,0.571,,25.0,C,2.0,2.0,-0.5,0.2,0.134,"703,624"
332,Justin Holiday,4.5,1.7,1.1,0.6,0.4,0.7,0.386,0.343,26.0,SG,5.0,5.0,-3.1,-0.2,0.04,"1,269,349"
333,Jordan McRae,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,24.0,PG,1.0,2.0,-1.8,0.0,0.087,"149,002"
334,Jordan McRae,4.5,0.9,1.1,0.1,0.0,0.7,0.436,0.455,24.0,PG,1.0,2.0,-1.8,0.0,0.087,"82,778"
335,Kyle Anderson,4.5,3.1,1.6,0.8,0.4,0.8,0.468,0.324,22.0,SF,11.0,3.0,1.4,1.1,0.133,"1,531,459"
336,Tyler Ennis,4.5,1.6,2.1,0.5,0.0,1.0,0.449,0.333,21.0,PG,7.0,3.0,-4.3,-0.4,0.03,"2,227,562"
337,Alonzo Gee,4.5,3.4,1.0,0.9,0.2,0.8,0.518,0.283,28.0,SF,38.0,8.0,-2.6,-0.2,0.056,"1,768,800"
338,Marcelo Huertas,4.5,1.7,3.4,0.5,0.1,1.5,0.422,0.262,32.0,PG,0.0,2.0,-5.0,-0.7,-0.006,"703,624"
339,Nikola Peković,4.5,1.8,0.9,0.1,0.0,0.8,0.38,,30.0,C,3.0,7.0,-7.9,-0.2,-0.022,"16,214,000"
340,Briante Weber,4.4,3.6,3.0,1.3,0.4,1.3,0.359,0.0,23.0,PG,4.0,2.0,-3.7,-0.1,0.004,"41,388"
341,Briante Weber,4.4,3.6,3.0,1.3,0.4,1.3,0.359,0.0,23.0,PG,4.0,2.0,-3.7,-0.1,0.004,"41,388"
342,Steve Blake,4.4,1.5,3.4,0.4,0.1,1.4,0.388,0.344,35.0,PG,2.0,14.0,-2.4,-0.1,0.053,"2,814,000"
343,Dewayne Dedmon,4.4,3.9,0.2,0.4,0.8,0.6,0.559,,26.0,C,20.0,4.0,-0.9,0.2,0.162,"1,269,349"
344,Jonas Jerebko,4.4,3.7,0.8,0.3,0.3,0.7,0.413,0.398,28.0,PF,0.0,8.0,-2.0,0.0,0.097,"6,700,000"
345,Joakim Noah,4.3,8.8,3.8,0.6,1.0,1.8,0.383,0.0,30.0,C,2.0,10.0,1.6,0.6,0.079,"17,956,000"
346,Thomas Robinson,4.3,5.1,0.6,0.5,0.5,1.0,0.447,0.0,24.0,PF,7.0,5.0,-3.8,-0.4,0.033,"1,315,006"
347,C.J. Watson,4.3,2.0,2.7,0.6,0.2,0.8,0.343,0.292,31.0,PG,2.0,10.0,-3.0,-0.2,0.047,"6,700,000"
348,Jeff Withey,4.3,3.4,0.4,0.4,1.0,0.5,0.537,0.0,25.0,C,10.0,4.0,1.0,0.5,0.171,"1,269,349"
349,Solomon Hill,4.2,2.8,1.0,0.6,0.2,0.6,0.447,0.324,24.0,SF,3.0,4.0,0.1,0.5,0.117,"1,820,899"
350,Joe Ingles,4.2,1.9,1.2,0.7,0.0,0.8,0.426,0.386,28.0,SF,2.0,3.0,0.2,0.7,0.089,"2,814,000"
351,Tyus Jones,4.2,1.3,2.9,0.8,0.1,0.9,0.359,0.302,19.0,PG,0.0,2.0,-2.4,-0.1,0.027,"1,717,987"
352,Ryan Kelly,4.2,3.4,0.6,0.4,0.3,0.5,0.369,0.135,24.0,PF,0.0,4.0,-3.5,-0.2,0.005,"2,310,495"
353,Brandon Rush,4.2,2.5,0.8,0.3,0.3,0.5,0.427,0.414,30.0,SG,25.0,9.0,-0.8,0.3,0.09,"1,703,091"
354,John Jenkins,4.1,1.3,0.8,0.2,0.0,0.6,0.444,0.314,24.0,SG,3.0,5.0,-2.9,-0.1,0.022,"1,315,007"
355,Chase Budinger,4.1,2.3,1.0,0.5,0.2,0.7,0.435,0.279,27.0,SF,2.0,8.0,-1.3,0.2,0.073,"6,700,000"
356,Chase Budinger,4.1,2.3,1.0,0.5,0.2,0.7,0.435,0.279,27.0,SF,2.0,8.0,-1.3,0.2,0.073,"345,829"
