,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
354,Jacob Evans,4.4,1.4,1.1,0.4,0.4,0.9,0.336,0.333,22.0,SG,1.0,3.0,-7.1,-0.5,-0.056,"2,388,091"
355,Khem Birch,4.4,4.6,1.0,0.4,0.5,0.6,0.51,0.0,27.0,C,24.0,4.0,-2.4,-0.1,0.112,"3,720,000"
356,Nic Claxton,4.4,2.9,1.1,0.1,0.5,0.6,0.563,0.143,20.0,C,0.0,2.0,-0.7,0.1,0.121,"1,113,904"
357,Yogi Ferrell,4.4,1.0,1.4,0.4,0.1,0.6,0.42,0.304,26.0,PG,0.0,5.0,-1.8,0.0,0.06,"3,906,000"
358,Ante Žižić,4.4,3.0,0.3,0.3,0.2,0.5,0.569,,23.0,C,0.0,4.0,-3.2,-0.1,0.106,"2,829,432"
359,Donta Hall,4.3,4.2,0.4,0.3,0.7,0.6,0.682,,22.0,PF,0.0,2.0,-3.9,-0.1,0.137,"125,864"
360,Al-Farouq Aminu,4.3,4.8,1.2,1.0,0.4,0.9,0.291,0.25,29.0,PF,2.0,11.0,-3.0,-0.1,0.014,"11,479,920"
361,Troy Daniels,4.3,1.1,0.4,0.2,0.1,0.3,0.387,0.348,28.0,SG,0.0,8.0,-2.9,-0.1,0.056,"568,464"
362,Bruno Fernando,4.3,3.5,0.9,0.3,0.3,0.8,0.518,0.135,21.0,C,13.0,2.0,-4.1,-0.4,0.055,"1,736,000"
363,Ryan Broekhoff,4.2,2.5,0.6,0.3,0.2,0.4,0.373,0.392,29.0,SF,1.0,3.0,0.8,0.1,0.109,"1,756,896"
364,Alen Smailagić,4.2,1.9,0.9,0.2,0.3,0.8,0.5,0.231,19.0,C,0.0,2.0,-2.2,0.0,0.081,"1,113,904"
365,Elie Okobo,4.0,1.6,2.1,0.4,0.1,0.7,0.398,0.352,22.0,PG,3.0,3.0,-1.9,0.0,0.067,"1,756,896"
366,Marko Gudurić,3.9,1.7,1.0,0.3,0.2,0.8,0.395,0.301,24.0,SG,0.0,2.0,-3.4,-0.2,0.014,"3,255,000"
367,Gary Payton II,3.9,2.8,1.7,1.1,0.2,0.7,0.414,0.283,27.0,SF,17.0,5.0,-1.6,0.0,0.051,"1,305,607"
368,DaQuan Jeffries,3.8,1.4,0.5,0.3,0.1,0.2,0.5,0.278,22.0,SG,0.0,2.0,-3.8,-0.1,0.1,"1,113,904"
369,Jaylen Nowell,3.8,0.9,1.3,0.2,0.1,0.2,0.358,0.115,20.0,SG,0.0,2.0,-3.8,-0.1,0.051,"1,736,000"
370,Noah Vonleh,3.7,3.4,0.8,0.3,0.2,0.6,0.565,0.2,24.0,C,1.0,7.0,-1.0,0.1,0.127,"2,480,000"
371,Gary Clark,3.7,2.6,0.4,0.1,0.5,0.2,0.406,0.351,25.0,PF,5.0,3.0,-1.9,0.0,0.1,"891,268"
372,DeMarre Carroll,3.6,2.3,1.0,0.3,0.2,0.7,0.379,0.242,33.0,C,0.0,12.0,-3.9,-0.1,0.045,"8,464,905"
373,DeMarre Carroll,3.6,2.3,1.0,0.3,0.2,0.7,0.379,0.242,33.0,C,0.0,12.0,-3.9,-0.1,0.045,"635,774"
374,Anthony Tolliver,3.6,2.8,0.8,0.3,0.2,0.6,0.357,0.338,34.0,PF,13.0,13.0,-3.2,-0.3,0.026,"539,032"
375,Nicolas Batum,3.6,4.5,3.0,0.8,0.4,1.0,0.346,0.286,31.0,SF,3.0,13.0,-1.9,0.0,0.055,"31,700,869"
376,Nassir Little,3.6,2.3,0.5,0.3,0.3,0.3,0.43,0.237,19.0,PF,5.0,2.0,-3.5,-0.2,0.047,"2,610,844"
377,Theo Pinson,3.6,1.6,1.7,0.5,0.1,1.0,0.29,0.188,24.0,SG,0.0,3.0,-7.0,-0.5,-0.078,"1,792,664"
378,Tremont Waters,3.6,1.1,1.5,0.9,0.2,1.4,0.286,0.167,22.0,PG,1.0,2.0,-7.5,-0.2,-0.103,"98,664"
379,D.J. Wilson,3.6,2.5,0.7,0.1,0.1,0.5,0.394,0.247,23.0,PF,1.0,4.0,-4.0,-0.2,0.046,"3,671,788"
380,Kyle O'Quinn,3.5,4.0,1.8,0.2,0.8,0.7,0.494,0.259,29.0,C,2.0,9.0,3.0,0.4,0.165,"2,696,154"
381,Miye Oni,3.5,1.7,0.4,0.4,0.2,0.4,0.375,0.368,22.0,SF,1.0,2.0,-4.3,-0.1,0.063,"1,113,904"
382,Kenrich Williams,3.5,4.8,1.5,0.7,0.5,0.6,0.347,0.258,25.0,PF,18.0,3.0,-2.4,-0.1,0.05,"1,756,896"
383,Javonte Green,3.4,1.9,0.5,0.5,0.2,0.5,0.5,0.273,26.0,SG,2.0,2.0,-0.7,0.2,0.113,"1,113,904"
384,Kevon Looney,3.4,3.3,1.0,0.6,0.3,0.6,0.367,0.071,23.0,C,4.0,6.0,-5.6,-0.2,0.006,"5,535,714"
385,Semi Ojeleye,3.4,2.1,0.5,0.3,0.1,0.3,0.408,0.378,25.0,PF,6.0,4.0,-1.7,0.1,0.088,"2,006,964"
386,Grant Williams,3.4,2.6,1.0,0.4,0.5,0.7,0.412,0.25,21.0,PF,5.0,2.0,-2.7,-0.2,0.071,"2,951,001"
387,Carsen Edwards,3.3,1.3,0.6,0.3,0.1,0.4,0.328,0.316,21.0,SG,0.0,2.0,-4.6,-0.2,0.014,"1,522,752"
388,Tacko Fall,3.3,2.1,0.1,0.1,0.6,0.4,0.786,,24.0,C,0.0,2.0,6.5,0.1,0.223,"98,664"
389,Ty Jerome,3.3,1.5,1.4,0.5,0.1,0.6,0.336,0.28,22.0,SG,0.0,2.0,-3.7,-0.1,-0.003,"2,719,915"
390,Rodney McGruder,3.3,2.7,0.6,0.5,0.1,0.4,0.398,0.27,28.0,SG,4.0,5.0,-3.0,-0.2,0.055,"5,961,539"
391,Evan Turner,3.3,2.0,2.0,0.5,0.4,1.4,0.373,0.0,31.0,SG,0.0,11.0,-5.5,-0.2,-0.064,"23,072,129"
392,Jordan Bell,3.2,2.8,0.6,0.1,0.3,0.7,0.522,0.333,25.0,C,0.0,4.0,-2.5,0.0,0.07,"310,000"
393,Goga Bitadze,3.2,2.0,0.4,0.2,0.7,0.5,0.467,0.19,20.0,C,2.0,2.0,-2.3,0.0,0.067,"3,492,782"
394,Amir Coffey,3.2,0.9,0.8,0.3,0.1,0.4,0.426,0.316,22.0,SG,1.0,2.0,-4.1,-0.1,0.041,"98,664"
395,Chimezie Metu,3.2,1.8,0.6,0.2,0.3,0.6,0.571,0.0,22.0,C,0.0,3.0,1.7,0.1,0.13,"1,756,896"
396,Paul Watson,3.1,1.7,0.8,0.4,0.1,0.3,0.385,0.333,25.0,SF,0.0,2.0,-0.2,0.0,0.097,"98,664"
397,Rayjon Tucker,3.1,1.0,0.3,0.1,0.1,0.4,0.465,0.176,22.0,SG,0.0,2.0,-6.1,-0.2,0.063,"717,430"
398,Bruno Caboclo,3.0,2.0,0.4,0.5,0.6,0.4,0.427,0.182,24.0,C,0.0,7.0,-2.1,0.0,0.076,"2,288,173"
399,Zylan Cheatham,3.0,2.3,0.8,0.3,0.3,1.0,0.667,0.0,24.0,PF,0.0,2.0,-7.2,-0.1,0.034,"98,664"
400,Udonis Haslem,3.0,4.0,0.3,0.0,0.0,0.3,0.364,0.333,39.0,C,1.0,18.0,-7.4,-0.1,0.041,"3,180,293"
401,B.J. Johnson,3.0,1.5,0.3,0.3,0.0,0.6,0.281,0.333,24.0,SF,0.0,,-9.0,-0.1,-0.074,"98,664"
402,T.J. Leaf,3.0,2.5,0.3,0.4,0.1,0.3,0.419,0.278,22.0,PF,1.0,4.0,-2.4,0.0,0.061,"3,488,467"
403,Chris Silva,3.0,2.9,0.5,0.2,0.5,0.7,0.615,0.0,23.0,PF,0.0,2.0,-2.3,0.0,0.178,"578,978"
404,Jaylen Hoard,2.9,2.5,0.3,0.4,0.0,0.3,0.469,0.0,20.0,PF,0.0,2.0,-2.1,0.0,0.093,"98,664"
405,Adam Mokoka,2.9,0.9,0.4,0.4,0.0,0.2,0.429,0.4,21.0,SF,0.0,2.0,-4.1,-0.1,0.073,"98,664"
406,Andre Roberson,2.9,3.9,0.6,0.1,0.4,0.3,0.276,0.214,28.0,SF,0.0,8.0,-5.4,-0.1,-0.017,"13,318,517"
407,John Konchar,2.8,2.5,1.2,0.4,0.2,0.4,0.649,0.5,23.0,SG,0.0,2.0,4.5,0.3,0.182,"98,664"
408,Joakim Noah,2.8,3.2,1.4,0.2,0.2,1.2,0.5,,34.0,C,0.0,14.0,-1.6,0.0,0.096,"472,886"
409,Chandler Parsons,2.8,1.4,0.6,0.8,0.2,0.6,0.278,0.286,31.0,PF,0.0,10.0,-6.0,-0.1,-0.065,"31,127,114"
410,Marial Shayok,2.8,1.8,0.3,0.0,0.3,0.8,0.25,0.333,24.0,SG,0.0,2.0,-13.0,-0.1,-0.13,"98,664"
411,J.R. Smith,2.8,0.8,0.5,0.2,0.0,0.7,0.318,0.091,34.0,SG,0.0,,-9.8,-0.2,-0.077,"1,806,267"
412,J.R. Smith,2.8,0.8,0.5,0.2,0.0,0.7,0.318,0.091,34.0,SG,0.0,,-9.8,-0.2,-0.077,"359,355"
413,Jarrell Brantley,2.7,2.2,1.2,0.3,0.6,0.8,0.357,0.231,23.0,PF,0.0,2.0,-4.6,-0.1,-0.006,"98,664"
414,Deonte Burton,2.7,1.5,0.4,0.2,0.3,0.5,0.344,0.189,26.0,SF,0.0,3.0,-6.8,-0.4,-0.067,"1,756,896"
415,Justin James,2.5,0.9,0.5,0.2,0.3,0.2,0.417,0.31,23.0,SF,0.0,2.0,-1.4,0.0,0.028,"1,113,904"
416,Romeo Langford,2.5,1.3,0.4,0.3,0.3,0.3,0.35,0.185,20.0,SG,2.0,2.0,-4.9,-0.3,0.025,"4,288,416"
417,Max Strus,2.5,0.5,0.0,0.0,0.0,0.0,0.667,0.0,23.0,SF,0.0,2.0,3.9,0.0,0.316,"98,664"
418,Michael Kidd-Gilchrist,2.4,2.7,0.6,0.1,0.2,0.6,0.333,0.25,26.0,PF,0.0,9.0,-7.4,-0.4,-0.03,"737,951"
419,Caleb Swanigan,2.4,3.7,1.1,0.1,0.3,1.4,0.596,0.0,22.0,PF,1.0,4.0,-6.0,-0.3,0.004,"2,521,118"
420,Stanley Johnson,2.4,1.5,0.8,0.2,0.2,0.6,0.373,0.292,23.0,PF,0.0,6.0,-2.5,0.0,0.014,"4,492,520"
421,Terance Mann,2.4,1.3,1.3,0.3,0.1,0.4,0.468,0.35,23.0,SF,6.0,2.0,-1.5,0.0,0.106,"1,240,000"
422,Norvel Pelle,2.4,3.0,0.3,0.1,1.3,0.8,0.521,0.0,26.0,C,0.0,2.0,-5.2,-0.2,0.069,"434,234"
423,Gabe Vincent,2.4,0.6,0.7,0.6,0.0,0.1,0.216,0.222,23.0,PG,0.0,2.0,-10.4,-0.2,-0.117,"98,664"
424,Dewan Hernandez,2.3,2.3,0.5,0.2,0.0,0.5,0.357,0.5,23.0,C,0.0,2.0,-9.6,-0.1,0.043,"1,113,904"
425,Johnathan Motley,2.2,0.8,0.6,0.2,0.0,0.4,0.733,1.0,24.0,PF,0.0,4.0,8.1,0.1,0.299,"98,664"
426,Thabo Sefolosha,2.2,2.3,0.6,0.6,0.3,0.4,0.407,0.278,35.0,PF,0.0,15.0,-1.2,0.1,0.072,"3,180,293"
427,Wenyen Gabriel,2.1,1.7,0.3,0.4,0.2,0.5,0.438,0.3,22.0,PF,1.0,2.0,-3.8,-0.1,0.048,"1,792,664"
428,Melvin Frazier,2.1,0.5,0.2,0.5,0.1,0.3,0.441,0.5,23.0,SG,0.0,3.0,-2.3,0.0,0.057,"1,756,896"
429,Michael Frazier,2.1,0.8,0.2,0.2,0.0,0.4,0.241,0.174,25.0,SG,0.0,2.0,-11.0,-0.3,-0.06,"98,664"
430,Khyri Thomas,2.1,0.1,0.4,0.4,0.0,0.4,0.294,0.357,23.0,SG,0.0,3.0,-7.9,-0.1,-0.038,"1,756,896"
431,Derrick Walton,2.0,0.6,1.0,0.3,0.0,0.2,0.462,0.417,24.0,PG,1.0,4.0,-1.0,0.1,0.111,"101,280"
432,Charlie Brown Jr.,2.0,0.4,0.2,0.2,0.2,0.3,0.316,0.333,22.0,SG,0.0,2.0,-2.5,0.0,-0.028,"98,664"
433,Alize Johnson,2.0,2.8,0.4,0.2,0.1,0.4,0.414,0.375,23.0,PF,1.0,3.0,-1.6,0.0,0.111,"1,756,896"
434,Louis King,2.0,1.0,0.5,0.2,0.0,0.2,0.381,0.364,20.0,SF,0.0,2.0,-6.2,-0.1,-0.007,"98,664"
435,Jalen Lecque,2.0,0.4,0.4,0.0,0.0,0.4,0.4,0.0,19.0,SG,0.0,2.0,-9.5,-0.1,-0.065,"1,113,904"
436,Malik Newman,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,SG,0.0,2.0,-25.7,0.0,-0.502,"81,812"
437,Josh Reaves,2.0,0.8,0.8,0.0,0.0,0.0,0.333,0.0,22.0,SF,0.0,2.0,-9.4,-0.1,0.031,"98,664"
438,Yuta Watanabe,2.0,1.1,0.3,0.3,0.1,0.1,0.441,0.375,25.0,SF,0.0,3.0,-1.7,0.0,0.065,"98,664"
439,Ignas Brazdeikis,1.9,0.6,0.4,0.0,0.1,0.2,0.273,0.111,21.0,SF,0.0,2.0,-9.0,-0.1,-0.108,"1,113,904"
440,Oshae Brissett,1.9,1.4,0.4,0.2,0.1,0.4,0.361,0.2,21.0,SF,0.0,2.0,-5.3,-0.1,0.043,"160,664"
441,Vic Law,1.9,1.4,0.4,0.3,0.0,0.3,0.333,0.143,24.0,PF,0.0,2.0,-9.6,-0.1,-0.052,"98,664"
442,Vincent Poirier,1.9,2.0,0.4,0.1,0.4,0.4,0.472,0.5,26.0,C,0.0,2.0,-3.8,-0.1,0.113,"3,107,183"
443,Tyler Cook,1.8,1.1,0.1,0.2,0.0,0.2,0.667,,22.0,PF,0.0,2.0,-0.2,0.0,0.182,"98,664"
444,Ed Davis,1.8,3.8,0.4,0.4,0.3,0.5,0.478,,30.0,C,1.0,11.0,-3.2,-0.1,0.102,"5,911,080"
445,Devon Hall,1.8,0.6,1.2,0.4,0.1,0.5,0.2,0.235,24.0,PG,0.0,2.0,-6.7,-0.1,-0.116,"125,864"
446,Justin Patton,1.8,1.0,0.4,0.0,0.0,0.4,0.4,0.25,22.0,C,0.0,4.0,-10.1,0.0,-0.063,"599,062"
447,Kevin Hervey,1.7,1.2,0.5,0.1,0.1,0.0,0.259,0.15,23.0,PF,0.0,2.0,-5.1,0.0,-0.085,"98,664"
448,Juwan Morgan,1.7,1.4,0.3,0.0,0.1,0.3,0.577,0.375,22.0,PF,0.0,2.0,-3.2,0.0,0.106,"925,106"
449,Chasson Randle,1.7,0.7,1.7,0.7,0.0,0.0,0.0,0.0,26.0,PG,0.0,5.0,-5.9,0.0,0.045,"113,530"
450,Dean Wade,1.7,1.6,0.2,0.2,0.3,0.3,0.692,0.5,23.0,PF,0.0,2.0,-1.3,0.0,0.105,"465,000"
451,Jared Dudley,1.5,1.2,0.6,0.3,0.1,0.2,0.4,0.429,34.0,PF,1.0,14.0,-0.7,0.1,0.102,"3,180,293"
452,Jonah Bolden,1.4,1.3,0.0,0.4,0.3,0.3,0.364,0.0,24.0,C,0.0,3.0,-9.2,-0.1,-0.006,"111,409"
453,Kostas Antetokounmpo,1.4,0.6,0.4,0.0,0.0,0.2,1.0,,22.0,PF,0.0,3.0,-0.7,0.0,0.193,"1,792,664"
454,KZ Okpala,1.4,1.0,0.2,0.4,0.2,0.2,0.6,0.0,20.0,PF,0.0,2.0,2.4,0.0,0.118,"1,113,904"
455,Nigel Williams-Goss,1.4,0.6,0.6,0.3,0.1,0.3,0.313,0.286,25.0,PG,0.0,2.0,-3.9,0.0,0.017,"1,860,000"
456,Tyson Chandler,1.3,2.5,0.2,0.2,0.3,0.3,0.778,,37.0,C,5.0,20.0,-1.5,0.0,0.131,"3,180,293"
457,Kyle Guy,1.3,0.3,0.3,0.0,0.0,0.0,0.4,0.0,22.0,SG,0.0,2.0,-12.3,0.0,-0.045,"98,664"
458,Malcolm Miller,1.3,0.6,0.4,0.2,0.1,0.1,0.414,0.364,26.0,SF,1.0,4.0,-2.3,0.0,0.082,"1,969,406"
459,Tariq Owens,1.3,1.0,0.0,0.3,0.0,0.0,0.2,0.0,24.0,PF,0.0,2.0,-5.8,0.0,0.021,"98,664"
460,Jordan Bone,1.2,0.4,0.8,0.1,0.0,0.2,0.25,0.2,22.0,PG,0.0,2.0,-11.9,-0.1,-0.117,"98,664"
461,Moses Brown,1.2,1.6,0.1,0.1,0.1,0.3,0.4,,20.0,C,0.0,2.0,-10.0,-0.1,-0.065,"98,664"
462,Vlatko Čančar,1.2,0.7,0.2,0.1,0.1,0.2,0.4,0.167,22.0,PF,0.0,2.0,-4.8,0.0,0.062,"1,113,904"
463,Zhaire Smith,1.1,0.3,0.3,0.4,0.0,0.3,0.273,0.0,20.0,SF,0.0,3.0,-9.8,-0.1,-0.12,"3,792,912"
464,Jarred Vanderbilt,1.1,0.8,0.2,0.3,0.1,0.6,0.625,0.0,20.0,PF,0.0,3.0,-6.3,-0.1,-0.026,"1,756,896"
465,Kyle Alexander,1.0,1.5,0.0,0.0,0.0,0.5,0.5,,23.0,C,0.0,2.0,-10.1,0.0,-0.003,"98,664"
466,Brian Bowen,1.0,1.2,0.0,0.0,0.2,0.2,0.3,0.0,21.0,SF,1.0,2.0,-10.9,-0.1,-0.107,"98,664"
467,Corey Brewer,1.0,1.6,0.4,0.8,0.0,0.4,0.5,0.0,33.0,PF,0.0,14.0,-3.2,0.0,0.064,"227,062"
468,Josh Gray,1.0,1.0,1.0,0.0,0.0,2.5,0.5,,26.0,PG,0.0,4.0,-16.0,-0.1,-0.226,"98,664"
469,Tyler Zeller,1.0,2.0,0.0,0.0,0.0,0.0,0.25,,30.0,C,0.0,9.0,-22.4,0.0,-0.075,"304,650"
470,Jared Harper,0.7,0.0,0.0,0.0,0.0,0.0,0.25,0.0,22.0,PG,0.0,2.0,-15.7,0.0,-0.249,"98,664"
471,Joe Chealey,0.5,0.0,0.3,1.0,0.0,0.5,0.0,0.0,24.0,PG,0.0,3.0,-12.5,-0.1,-0.188,"202,561"
472,Matt Mooney,0.5,0.8,0.3,0.5,0.3,0.0,0.25,0.0,23.0,SG,0.0,2.0,-0.4,0.0,0.007,"98,664"
473,William Howard,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,26.0,PF,0.0,2.0,-19.6,-0.1,-0.357,"98,664"
474,J.P. Macura,0.0,0.0,0.0,0.0,0.0,0.0,,,24.0,SG,0.0,3.0,-6.4,0.0,-0.022,"131,664"
475,Isaiah Roby,0.0,0.7,0.0,0.0,0.0,0.3,0.0,,21.0,PF,0.0,2.0,-15.4,0.0,-0.188,"1,860,000"
