,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
355,Bismack Biyombo,5.8,4.6,0.6,0.3,0.7,0.7,0.593,,29.0,C,3.0,12.0,-1.3,0.1,0.17,"1,670,034"
356,Carsen Edwards,5.8,1.5,3.5,0.5,0.0,1.3,0.3,0.25,23.0,SG,0.0,4.0,-9.3,-0.1,-0.075,"1,960,883"
357,Carsen Edwards,5.8,1.5,3.5,0.5,0.0,1.3,0.3,0.25,23.0,SG,0.0,4.0,-9.3,-0.1,-0.075,"84,418"
358,CJ Elleby,5.8,3.9,1.5,0.6,0.3,1.0,0.393,0.294,21.0,SF,28.0,3.0,-5.3,-1.0,0.016,"1,669,779"
359,Luka Garza,5.8,3.1,0.6,0.3,0.2,0.6,0.449,0.327,23.0,C,5.0,2.0,-2.5,-0.1,0.093,"1,017,783"
360,Xavier Moon,5.8,1.4,2.4,0.7,0.3,0.6,0.49,0.357,27.0,SG,0.0,2.0,-0.1,0.1,0.121,"222,275"
361,Eric Paschall,5.8,1.8,0.6,0.2,0.1,0.5,0.485,0.37,25.0,PF,3.0,4.0,-0.5,0.3,0.128,"1,960,883"
362,Joshua Primo,5.8,2.3,1.6,0.4,0.5,1.1,0.374,0.307,19.0,SF,16.0,2.0,-5.0,-0.7,0.001,"4,341,480"
363,Cassius Stanley,5.8,2.1,0.4,0.6,0.2,0.7,0.413,0.235,22.0,SG,1.0,3.0,-5.8,-0.2,0.021,"282,407"
364,Justise Winslow,5.7,4.2,1.8,0.7,0.5,1.0,0.428,0.227,25.0,PF,11.0,8.0,-1.7,0.1,0.048,"4,292,682"
365,Kelan Martin,5.7,1.8,0.7,0.4,0.3,0.5,0.409,0.293,26.0,SF,1.0,4.0,-3.6,-0.2,0.005,"882,090"
366,Kelan Martin,5.7,1.8,0.7,0.4,0.3,0.5,0.409,0.293,26.0,SF,1.0,4.0,-3.6,-0.2,0.005,"211,046"
367,Keita Bates-Diop,5.7,3.9,0.7,0.5,0.2,0.8,0.517,0.309,26.0,SF,14.0,5.0,-2.6,-0.1,0.08,"1,902,138"
368,Naji Marshall,5.7,2.6,1.1,0.6,0.1,0.8,0.405,0.2,24.0,SF,4.0,3.0,-3.2,-0.2,0.05,"1,669,779"
369,Matisse Thybulle,5.7,2.3,1.1,1.7,1.1,0.6,0.5,0.313,24.0,SG,50.0,4.0,1.1,1.3,0.107,"3,124,176"
370,Dāvis Bertāns,5.6,2.1,0.6,0.3,0.2,0.3,0.36,0.335,29.0,PF,0.0,7.0,-2.6,-0.1,0.053,"17,600,000"
371,Derrick Jones Jr.,5.6,3.3,0.6,0.5,0.6,0.6,0.538,0.328,24.0,PF,8.0,7.0,-0.9,0.2,0.119,"10,692,990"
372,Saben Lee,5.6,2.4,2.9,1.0,0.3,1.0,0.39,0.233,22.0,PG,0.0,3.0,-0.4,0.2,0.073,"1,637,971"
373,Dennis Smith Jr.,5.6,2.4,3.6,1.2,0.3,1.4,0.418,0.222,24.0,PG,4.0,6.0,-1.7,0.1,0.031,"1,968,181"
374,Keifer Sykes,5.6,1.4,1.9,0.4,0.1,1.0,0.363,0.3,28.0,PG,11.0,2.0,-6.9,-0.7,-0.04,"614,179"
375,James Johnson,5.5,3.5,2.1,0.5,0.5,0.8,0.469,0.271,34.0,PF,10.0,14.0,-2.2,-0.1,0.068,"2,905,860"
376,Greg Monroe,5.4,4.6,1.6,0.6,0.7,0.9,0.561,,31.0,C,0.0,13.0,0.4,0.1,0.169,"218,622"
377,Greg Monroe,5.4,4.6,1.6,0.6,0.7,0.9,0.561,,31.0,C,0.0,13.0,0.4,0.1,0.169,"151,820"
378,Greg Monroe,5.4,4.6,1.6,0.6,0.7,0.9,0.561,,31.0,C,0.0,13.0,0.4,0.1,0.169,"151,820"
379,Greg Monroe,5.4,4.6,1.6,0.6,0.7,0.9,0.561,,31.0,C,0.0,13.0,0.4,0.1,0.169,"151,820"
380,Wenyen Gabriel,5.4,3.7,0.5,0.2,0.4,0.6,0.491,0.286,24.0,PF,5.0,4.0,-5.9,-0.4,0.09,"218,636"
381,Wenyen Gabriel,5.4,3.7,0.5,0.2,0.4,0.6,0.491,0.286,24.0,PF,5.0,4.0,-5.9,-0.4,0.09,"136,944"
382,Wenyen Gabriel,5.4,3.7,0.5,0.2,0.4,0.6,0.491,0.286,24.0,PF,5.0,4.0,-5.9,-0.4,0.09,"109,318"
383,Wenyen Gabriel,5.4,3.7,0.5,0.2,0.4,0.6,0.491,0.286,24.0,PF,5.0,4.0,-5.9,-0.4,0.09,"109,318"
384,PJ Dozier,5.4,3.5,1.6,0.6,0.3,0.7,0.364,0.313,25.0,SG,0.0,6.0,-2.0,0.0,0.038,"2,101,946"
385,Rodney McGruder,5.4,2.2,0.9,0.4,0.1,0.5,0.436,0.397,30.0,SG,2.0,7.0,-1.4,0.1,0.075,"2,133,285"
386,Trey Murphy III,5.4,2.4,0.6,0.4,0.1,0.3,0.394,0.382,21.0,SF,1.0,2.0,-1.2,0.2,0.104,"3,359,136"
387,Armoni Brooks,5.3,1.9,1.1,0.5,0.2,0.5,0.339,0.297,23.0,SG,11.0,3.0,-3.9,-0.4,0.014,"1,637,971"
388,Armoni Brooks,5.3,1.9,1.1,0.5,0.2,0.5,0.339,0.297,23.0,SG,11.0,3.0,-3.9,-0.4,0.014,"275,000"
389,D.J. Augustin,5.3,1.2,1.9,0.3,0.0,1.0,0.423,0.415,34.0,PG,2.0,15.0,-3.6,-0.4,0.043,"7,700,000"
390,D.J. Augustin,5.3,1.2,1.9,0.3,0.0,1.0,0.423,0.415,34.0,PG,2.0,15.0,-3.6,-0.4,0.043,"684,713"
391,Derrick Favors,5.3,4.7,0.6,0.4,0.3,0.2,0.516,0.125,30.0,C,18.0,13.0,-2.1,0.0,0.105,"10,692,990"
392,Dean Wade,5.3,2.9,1.0,0.6,0.1,0.3,0.456,0.359,25.0,PF,28.0,4.0,-0.6,0.4,0.111,"1,960,883"
393,Omer Yurtseven,5.3,5.3,0.9,0.3,0.4,0.7,0.526,0.091,23.0,C,12.0,2.0,-1.0,0.2,0.145,"1,637,971"
394,Garrett Temple,5.2,2.4,1.3,0.7,0.4,0.7,0.376,0.319,35.0,SG,16.0,14.0,-2.5,-0.1,0.037,"5,401,000"
395,Cody Zeller,5.2,4.6,0.8,0.3,0.2,0.7,0.567,0.0,29.0,C,0.0,10.0,-2.1,0.0,0.143,"2,628,605"
396,DeAndre' Bembry,5.1,2.9,1.2,0.9,0.4,0.6,0.561,0.417,27.0,SF,20.0,7.0,-0.7,0.3,0.104,"1,836,095"
397,DeAndre' Bembry,5.1,2.9,1.2,0.9,0.4,0.6,0.561,0.417,27.0,SF,20.0,7.0,-0.7,0.3,0.104,"662,053"
398,Trey Burke,5.1,0.8,1.4,0.3,0.0,0.6,0.391,0.317,29.0,PG,0.0,10.0,-5.0,-0.3,0.003,"3,465,000"
399,Facundo Campazzo,5.1,1.8,3.4,1.0,0.4,1.0,0.361,0.301,30.0,PG,4.0,3.0,-0.8,0.4,0.081,"3,410,000"
400,Wesley Matthews,5.1,1.9,0.7,0.5,0.2,0.4,0.395,0.338,35.0,SG,14.0,14.0,-3.3,-0.3,0.056,"2,154,344"
401,David Nwaba,5.1,3.3,0.8,0.6,0.4,0.5,0.483,0.306,29.0,SF,4.0,7.0,-0.6,0.2,0.105,"5,115,000"
402,Ignas Brazdeikis,5.0,1.7,0.9,0.2,0.1,0.4,0.431,0.31,23.0,SF,1.0,4.0,-4.3,-0.3,0.041,"508,891"
403,Jock Landale,4.9,2.6,0.8,0.2,0.3,0.6,0.495,0.326,26.0,C,1.0,2.0,-0.4,0.2,0.121,"1,017,783"
404,Rajon Rondo,4.8,2.8,4.4,0.8,0.2,1.7,0.386,0.352,35.0,PG,1.0,17.0,-1.7,0.1,0.048,"5,344,139"
405,Rajon Rondo,4.8,2.8,4.4,0.8,0.2,1.7,0.386,0.352,35.0,PG,1.0,17.0,-1.7,0.1,0.048,"2,905,860"
406,Brandon Goodwin,4.8,1.9,2.5,0.7,0.0,1.0,0.416,0.345,26.0,PG,5.0,5.0,-1.6,0.1,0.069,"378,386"
407,Josh Green,4.8,2.4,1.2,0.7,0.2,0.7,0.508,0.359,21.0,SG,3.0,3.0,-1.0,0.3,0.111,"3,253,272"
408,John Konchar,4.8,4.6,1.5,0.6,0.3,0.4,0.515,0.413,25.0,SG,7.0,4.0,1.5,1.2,0.155,"2,420,000"
409,Xavier Tillman Sr.,4.8,3.0,1.2,0.9,0.3,0.6,0.454,0.204,23.0,PF,2.0,,0.7,0.5,0.121,"1,669,779"
410,Udoka Azubuike,4.7,4.2,0.0,0.1,0.6,0.7,0.755,,22.0,C,6.0,3.0,-1.4,0.0,0.157,"2,283,468"
411,Greg Brown III,4.7,2.8,0.7,0.5,0.5,0.8,0.426,0.311,20.0,SF,6.0,2.0,-4.7,-0.4,0.029,"1,017,783"
412,David Duke Jr.,4.7,3.0,0.8,0.6,0.3,0.4,0.361,0.243,22.0,PG,7.0,2.0,-3.9,-0.2,0.048,"508,891"
413,Cameron McGriff,4.7,5.0,1.0,0.0,0.3,0.0,0.357,0.333,24.0,SF,0.0,2.0,-4.0,0.0,0.097,"58,493"
414,James Bouknight,4.6,1.7,0.8,0.2,0.0,0.5,0.348,0.347,21.0,SG,0.0,2.0,-7.1,-0.4,0.001,"4,569,840"
415,Svi Mykhailiuk,4.6,1.6,0.8,0.5,0.1,0.6,0.389,0.306,24.0,SF,5.0,5.0,-2.9,-0.2,0.052,"1,902,138"
416,Romeo Langford,4.5,2.3,0.4,0.5,0.3,0.3,0.435,0.341,22.0,SG,5.0,4.0,-1.4,0.1,0.082,"4,184,796"
417,Khem Birch,4.5,4.3,1.0,0.5,0.5,0.5,0.485,0.0,29.0,C,28.0,6.0,-1.3,0.2,0.126,"6,985,000"
418,Marquese Chriss,4.5,3.0,0.5,0.4,0.4,0.5,0.463,0.32,24.0,PF,0.0,7.0,-3.8,-0.2,0.108,"1,422,190"
419,Louis King,4.5,1.2,0.9,0.2,0.1,0.0,0.319,0.296,22.0,SF,0.0,4.0,-4.6,-0.1,0.0,"348,035"
420,Taj Gibson,4.4,4.4,0.6,0.4,0.8,0.5,0.518,0.395,36.0,C,4.0,14.0,-2.0,0.0,0.135,"5,401,000"
421,Moses Moody,4.4,1.5,0.4,0.1,0.2,0.3,0.437,0.364,19.0,SG,11.0,2.0,-2.5,-0.1,0.101,"3,918,420"
422,Jabari Parker,4.4,2.3,0.5,0.3,0.1,0.7,0.474,0.5,26.0,PF,0.0,9.0,0.7,0.1,0.141,"1,285,114"
423,Davon Reed,4.4,2.3,1.1,0.5,0.2,0.3,0.503,0.43,26.0,SG,5.0,6.0,-0.3,0.3,0.117,"585,637"
424,Delon Wright,4.4,2.9,2.4,1.2,0.2,0.6,0.454,0.379,29.0,SG,8.0,8.0,2.2,1.6,0.121,"9,378,947"
425,Moses Brown,4.3,3.4,0.0,0.2,0.4,0.5,0.593,,22.0,C,6.0,4.0,-3.3,-0.1,0.16,"1,871,752"
426,Moses Brown,4.3,3.4,0.0,0.2,0.4,0.5,0.593,,22.0,C,6.0,4.0,-3.3,-0.1,0.16,"255,547"
427,DeAndre Jordan,4.3,5.5,0.4,0.3,0.7,0.8,0.643,,33.0,C,20.0,15.0,-1.4,0.1,0.145,"8,663,086"
428,DeAndre Jordan,4.3,5.5,0.4,0.3,0.7,0.8,0.643,,33.0,C,20.0,15.0,-1.4,0.1,0.145,"2,905,860"
429,DeAndre Jordan,4.3,5.5,0.4,0.3,0.7,0.8,0.643,,33.0,C,20.0,15.0,-1.4,0.1,0.145,"651,313"
430,Troy Brown Jr.,4.3,3.1,1.0,0.5,0.1,0.4,0.419,0.353,22.0,SF,7.0,5.0,-1.8,0.1,0.065,"5,687,620"
431,Mamadi Diakite,4.3,4.5,0.2,0.4,0.7,0.5,0.532,0.0,25.0,PF,3.0,3.0,-5.0,-0.1,0.08,"955,985"
432,Malachi Flynn,4.3,1.4,1.6,0.5,0.1,0.3,0.393,0.333,23.0,PG,5.0,3.0,-1.5,0.1,0.092,"2,252,844"
433,Boban Marjanović,4.3,1.7,0.1,0.0,0.1,0.7,0.6,0.25,33.0,C,0.0,8.0,-4.4,-0.1,0.045,"3,850,000"
434,Trevelin Queen,4.3,1.6,0.4,0.5,0.1,0.7,0.455,0.375,24.0,SG,0.0,2.0,1.9,0.1,0.08,"333,412"
435,Yuta Watanabe,4.3,2.4,0.6,0.3,0.4,0.5,0.406,0.342,27.0,SF,4.0,5.0,-2.0,0.0,0.075,"1,939,075"
436,Rayjon Tucker,4.2,1.6,2.0,0.8,0.0,0.2,0.667,0.8,24.0,SG,0.0,4.0,3.5,0.1,0.243,"105,523"
437,Rayjon Tucker,4.2,1.6,2.0,0.8,0.0,0.2,0.667,0.8,24.0,SG,0.0,4.0,3.5,0.1,0.243,"105,523"
438,Rayjon Tucker,4.2,1.6,2.0,0.8,0.0,0.2,0.667,0.8,24.0,SG,0.0,4.0,3.5,0.1,0.243,"31,656"
439,Jevon Carter,4.2,1.7,1.5,0.4,0.2,0.5,0.387,0.388,26.0,PG,3.0,5.0,-2.2,-0.1,0.062,"4,015,000"
440,Jevon Carter,4.2,1.7,1.5,0.4,0.2,0.5,0.387,0.388,26.0,PG,3.0,5.0,-2.2,-0.1,0.062,"502,863"
441,Sam Merrill,4.2,1.2,0.7,0.0,0.0,0.3,0.333,0.304,25.0,SG,0.0,3.0,-5.6,-0.1,0.029,"1,669,779"
442,James Ennis III,4.1,1.7,0.4,0.3,0.3,0.3,0.458,0.375,31.0,SF,0.0,9.0,-1.1,0.0,0.114,"141,579"
443,James Ennis III,4.1,1.7,0.4,0.3,0.3,0.3,0.458,0.375,31.0,SF,0.0,9.0,-1.1,0.0,0.114,"141,579"
444,James Ennis III,4.1,1.7,0.4,0.3,0.3,0.3,0.458,0.375,31.0,SF,0.0,9.0,-1.1,0.0,0.114,"141,579"
445,Mychal Mulder,4.1,1.4,0.3,0.2,0.1,0.5,0.312,0.315,27.0,PG,3.0,4.0,-7.7,-0.3,-0.05,"231,048"
446,Mychal Mulder,4.1,1.4,0.3,0.2,0.1,0.5,0.312,0.315,27.0,PG,3.0,4.0,-7.7,-0.3,-0.05,"52,643"
447,Santi Aldama,4.1,2.7,0.7,0.2,0.3,0.5,0.402,0.125,21.0,PF,0.0,2.0,-5.7,-0.3,0.044,"2,193,972"
448,Vlatko Čančar,4.1,2.1,1.1,0.1,0.2,0.6,0.561,0.583,24.0,PF,1.0,4.0,-1.7,0.0,0.114,"1,960,883"
449,Anthony Gill,4.1,1.9,0.6,0.1,0.3,0.4,0.569,0.538,29.0,PF,0.0,3.0,-1.9,0.0,0.14,"1,669,779"
450,Markus Howard,4.1,0.4,0.2,0.3,0.0,0.2,0.386,0.4,22.0,SG,0.0,3.0,-1.2,0.0,0.082,"508,891"
451,Frank Ntilikina,4.1,1.4,1.2,0.5,0.1,0.5,0.399,0.342,23.0,SG,5.0,6.0,-1.9,0.0,0.065,"1,968,181"
452,Juan Toscano-Anderson,4.1,2.4,1.7,0.7,0.2,0.9,0.489,0.322,28.0,SF,6.0,4.0,-0.8,0.3,0.098,"1,871,752"
453,Mac McClung,4.0,1.5,0.5,0.5,0.5,1.5,0.5,0.333,23.0,SG,0.0,2.0,-9.6,0.0,-0.043,"116,987"
454,Mac McClung,4.0,1.5,0.5,0.5,0.5,1.5,0.5,0.333,23.0,SG,0.0,2.0,-9.6,0.0,-0.043,"5,849"
455,Trevor Ariza,4.0,3.4,1.1,0.5,0.3,0.5,0.333,0.27,36.0,SF,11.0,19.0,-3.4,-0.2,0.02,"2,905,860"
456,Scotty Hopson,4.0,1.0,1.0,0.0,0.0,2.0,0.5,0.0,32.0,SG,0.0,10.0,-11.6,0.0,-0.132,"105,523"
457,Andre Iguodala,4.0,3.2,3.7,0.9,0.7,0.9,0.38,0.23,38.0,SF,0.0,19.0,2.7,0.7,0.125,"2,905,860"
458,Micah Potter,4.0,3.0,0.0,0.3,0.3,0.3,0.455,0.0,23.0,C,0.0,2.0,-7.1,0.0,0.073,"58,493"
459,Matt Thomas,4.0,1.3,0.5,0.2,0.1,0.2,0.41,0.385,27.0,SG,0.0,4.0,-2.6,-0.1,0.058,"1,836,095"
460,Gabe York,4.0,1.0,2.0,1.0,0.5,0.5,0.286,0.167,28.0,SG,0.0,2.0,-1.5,0.0,0.059,"11,698"
461,Didi Louzada,3.9,1.9,0.6,0.2,0.2,0.6,0.364,0.391,22.0,SF,1.0,3.0,-7.5,-0.2,-0.005,"1,965,565"
462,Kyle Guy,3.9,0.9,0.9,0.4,0.1,0.7,0.4,0.35,24.0,SG,0.0,4.0,-3.4,-0.1,0.035,"421,386"
463,Malcolm Hill,3.8,1.8,0.4,0.4,0.2,0.2,0.462,0.361,26.0,SG,0.0,2.0,-1.6,0.0,0.126,"298,316"
464,Malcolm Hill,3.8,1.8,0.4,0.4,0.2,0.2,0.462,0.361,26.0,SG,0.0,2.0,-1.6,0.0,0.126,"58,493"
465,Jared Butler,3.8,1.1,1.5,0.4,0.2,0.8,0.404,0.318,21.0,SG,1.0,2.0,-1.6,0.0,0.057,"1,017,783"
466,Sandro Mamukelashvili,3.8,2.0,0.5,0.2,0.2,0.4,0.496,0.423,22.0,PF,3.0,2.0,-0.3,0.2,0.135,"508,891"
467,Jordan McLaughlin,3.8,1.5,2.9,0.9,0.2,0.6,0.44,0.318,25.0,PG,3.0,4.0,0.4,0.6,0.123,"2,200,000"
468,Jordan McLaughlin,3.8,1.5,2.9,0.9,0.2,0.6,0.44,0.318,25.0,PG,3.0,4.0,0.4,0.6,0.123,"242,746"
469,Aaron Nesmith,3.8,1.7,0.4,0.4,0.1,0.6,0.396,0.27,22.0,SF,3.0,3.0,-4.3,-0.3,0.038,"3,994,320"
470,Jamorko Pickett,3.8,2.5,0.5,0.0,0.5,0.4,0.36,0.333,24.0,PF,0.0,2.0,-5.0,-0.1,0.015,"508,891"
471,Cheick Diallo,3.7,4.0,0.0,0.3,0.0,0.3,0.375,,25.0,C,0.0,7.0,-7.5,0.0,0.108,"113,114"
472,Nathan Knight,3.7,2.3,0.6,0.2,0.2,0.5,0.511,0.308,24.0,PF,2.0,3.0,-0.6,0.1,0.171,"508,891"
473,KZ Okpala,3.7,2.0,0.7,0.2,0.3,0.2,0.435,0.346,22.0,PF,0.0,4.0,-2.8,-0.1,0.097,"1,960,883"
474,Brad Wanamaker,3.6,1.7,2.4,0.3,0.3,1.0,0.364,0.235,32.0,PG,2.0,5.0,-5.8,-0.3,0.004,"787,091"
475,Brad Wanamaker,3.6,1.7,2.4,0.3,0.3,1.0,0.364,0.235,32.0,PG,2.0,5.0,-5.8,-0.3,0.004,"109,318"
476,Tomáš Satoranský,3.6,2.3,3.3,0.5,0.1,0.8,0.377,0.208,30.0,SG,13.0,7.0,-3.7,-0.4,0.055,"10,485,069"
477,Tomáš Satoranský,3.6,2.3,3.3,0.5,0.1,0.8,0.377,0.208,30.0,SG,13.0,7.0,-3.7,-0.4,0.055,"514,930"
478,Isaiah Joe,3.6,1.0,0.6,0.3,0.1,0.3,0.35,0.333,22.0,SG,1.0,3.0,-4.6,-0.4,0.035,"1,669,779"
479,Tony Snell,3.5,1.9,0.5,0.3,0.2,0.4,0.404,0.352,30.0,SG,12.0,10.0,-4.2,-0.5,0.023,"2,628,605"
480,Elijah Hughes,3.5,1.6,0.6,0.4,0.2,0.5,0.326,0.263,23.0,SG,4.0,3.0,-6.9,-0.5,-0.043,"1,669,779"
481,Paul Millsap,3.5,3.5,0.9,0.3,0.4,0.6,0.391,0.229,36.0,C,1.0,17.0,-3.5,-0.1,0.061,"2,905,860"
482,Jarrett Culver,3.5,1.3,0.9,0.5,0.1,0.5,0.378,0.255,22.0,SG,0.0,4.0,-5.4,-0.3,0.012,"7,034,676"
483,Gorgui Dieng,3.5,2.8,0.8,0.3,0.3,0.5,0.473,0.426,32.0,C,3.0,10.0,2.1,0.4,0.155,"4,400,000"
484,Alfonzo McKinnie,3.5,1.9,0.3,0.1,0.2,0.4,0.393,0.333,29.0,SF,3.0,6.0,-9.0,-0.4,-0.015,"1,199,007"
485,Kent Bazemore,3.4,1.8,0.9,0.6,0.2,0.5,0.324,0.363,32.0,SF,14.0,11.0,-4.3,-0.3,0.006,"2,641,690"
486,Tyler Cook,3.4,2.7,0.2,0.2,0.2,0.4,0.605,,24.0,PF,2.0,4.0,-4.1,-0.1,0.127,"508,891"
487,Nerlens Noel,3.4,5.6,0.9,1.2,1.2,0.8,0.533,0.0,27.0,C,11.0,9.0,0.3,0.3,0.128,"9,680,000"
488,Paul Watson,3.4,3.0,0.9,0.3,0.3,0.4,0.343,0.231,27.0,SF,3.0,4.0,-5.4,-0.1,0.001,"333,412"
489,Juancho Hernangómez,3.3,2.5,0.5,0.4,0.3,0.4,0.415,0.348,26.0,PF,9.0,7.0,-0.6,0.2,0.095,"7,483,509"
490,Semi Ojeleye,3.3,2.5,0.3,0.2,0.2,0.3,0.303,0.3,27.0,PF,0.0,6.0,-5.7,-0.4,0.029,"1,968,181"
491,Tremont Waters,3.3,1.3,2.3,1.7,0.0,1.3,0.286,0.222,24.0,PG,0.0,4.0,-7.7,-0.1,-0.042,"105,523"
492,Tremont Waters,3.3,1.3,2.3,1.7,0.0,1.3,0.286,0.222,24.0,PG,0.0,4.0,-7.7,-0.1,-0.042,"105,523"
493,Tim Frazier,3.3,1.6,2.8,0.3,0.1,1.3,0.311,0.353,31.0,PG,3.0,9.0,-8.6,-0.3,-0.046,"283,159"
494,Tim Frazier,3.3,1.6,2.8,0.3,0.1,1.3,0.311,0.353,31.0,PG,3.0,9.0,-8.6,-0.3,-0.046,"141,579"
495,Sterling Brown,3.3,3.0,0.7,0.3,0.1,0.5,0.381,0.304,26.0,SG,3.0,6.0,-2.9,-0.1,0.061,"3,300,000"
496,Trent Forrest,3.3,1.7,1.8,0.5,0.1,0.8,0.49,0.185,23.0,PG,6.0,3.0,-1.0,0.2,0.084,"509,532"
497,Gabriel Lundberg,3.3,1.8,2.8,0.8,0.0,0.8,0.263,0.375,27.0,SG,0.0,2.0,-4.8,0.0,-0.005,"87,740"
498,Killian Tillie,3.3,1.7,0.6,0.6,0.4,0.4,0.339,0.314,23.0,C,3.0,3.0,-2.7,-0.1,0.058,"2,091,787"
499,Dalano Banton,3.2,1.9,1.5,0.4,0.2,0.8,0.411,0.255,22.0,PG,1.0,2.0,-3.1,-0.2,0.03,"1,017,783"
500,Daishen Nix,3.2,1.4,1.7,0.6,0.0,1.1,0.403,0.269,19.0,SG,0.0,2.0,-6.4,-0.3,-0.033,"1,015,385"
501,Jahmi'us Ramsey,3.2,0.7,0.4,0.1,0.1,0.3,0.414,0.278,20.0,SG,0.0,3.0,-6.9,-0.2,-0.048,"1,669,779"
502,Justin Robinson,3.1,0.8,1.3,0.4,0.0,0.7,0.301,0.295,24.0,PG,0.0,4.0,-7.6,-0.4,-0.055,"105,523"
503,Justin Robinson,3.1,0.8,1.3,0.4,0.0,0.7,0.301,0.295,24.0,PG,0.0,4.0,-7.6,-0.4,-0.055,"105,523"
504,Justin Robinson,3.1,0.8,1.3,0.4,0.0,0.7,0.301,0.295,24.0,PG,0.0,4.0,-7.6,-0.4,-0.055,"81,502"
505,Kevin Knox,3.1,1.5,0.3,0.1,0.1,0.2,0.365,0.278,22.0,SF,0.0,5.0,-4.1,-0.1,0.047,"6,430,575"
506,Rodney Hood,3.1,1.5,0.7,0.3,0.1,0.2,0.369,0.33,29.0,SF,0.0,9.0,-3.3,-0.2,0.048,"2,463,498"
507,Keljin Blevins,3.1,1.5,0.6,0.4,0.0,0.5,0.306,0.292,26.0,SF,1.0,3.0,-8.5,-0.6,-0.066,"508,891"
508,Devontae Cacok,3.1,2.8,0.4,0.5,0.5,0.2,0.677,,25.0,PF,0.0,4.0,4.2,0.2,0.206,"798,740"
509,Paul Reed,3.1,2.4,0.4,0.9,0.4,0.3,0.563,0.25,22.0,C,2.0,3.0,2.1,0.3,0.212,"1,669,779"
510,Javonte Smart,3.0,1.4,0.9,0.4,0.2,0.6,0.317,0.296,22.0,PG,1.0,2.0,-6.6,-0.2,-0.038,"160,856"
511,Javonte Smart,3.0,1.4,0.9,0.4,0.2,0.6,0.317,0.296,22.0,PG,1.0,2.0,-6.6,-0.2,-0.038,"131,609"
512,Paris Bass,3.0,2.0,0.0,0.5,0.0,1.0,0.333,0.0,26.0,SF,0.0,2.0,-12.4,0.0,-0.17,"116,987"
513,Charles Bassey,3.0,2.7,0.3,0.2,0.7,0.3,0.638,0.0,21.0,C,0.0,2.0,1.7,0.2,0.22,"1,017,783"
514,Tony Bradley,3.0,3.4,0.5,0.2,0.6,0.6,0.585,,24.0,C,7.0,6.0,-1.8,0.0,0.112,"1,968,181"
515,Daniel Oturu,3.0,1.7,0.0,0.0,0.7,0.0,0.5,0.0,22.0,C,0.0,3.0,-5.2,0.0,0.121,"1,669,779"
516,Daniel Oturu,3.0,1.7,0.0,0.0,0.7,0.0,0.5,0.0,22.0,C,0.0,3.0,-5.2,0.0,0.121,"94,135"
517,Elfrid Payton,3.0,1.8,2.0,0.5,0.1,0.9,0.383,0.222,27.0,PG,1.0,9.0,-3.5,-0.2,-0.014,"2,463,498"
518,Neemias Queta,3.0,2.1,0.4,0.1,0.5,0.4,0.447,,22.0,C,0.0,2.0,-5.1,-0.1,0.051,"508,891"
519,Nick Richards,3.0,1.7,0.3,0.2,0.4,0.5,0.667,,24.0,C,5.0,3.0,-2.8,-0.1,0.125,"1,669,779"
520,Matt Ryan,3.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,24.0,SF,0.0,2.0,-13.7,0.0,-0.25,"122,835"
521,Tre Scott,3.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,25.0,SF,0.0,,-3.0,0.0,0.138,"58,493"
522,Bruno Fernando,2.9,1.8,0.2,0.0,0.4,0.5,0.655,0.5,23.0,C,0.0,4.0,-0.1,0.1,0.14,"1,960,883"
523,Vernon Carey Jr.,2.9,1.7,0.0,0.3,0.1,0.4,0.538,,20.0,C,1.0,3.0,-7.5,-0.1,0.068,"1,669,779"
524,Skylar Mays,2.9,0.9,0.6,0.3,0.0,0.4,0.5,0.32,24.0,SG,5.0,3.0,-2.0,0.0,0.061,"561,997"
525,Denzel Valentine,2.9,1.8,0.5,0.3,0.0,0.5,0.379,0.404,28.0,SG,0.0,7.0,-2.7,0.0,0.039,"993,082"
526,Denzel Valentine,2.9,1.8,0.5,0.3,0.0,0.5,0.379,0.404,28.0,SG,0.0,7.0,-2.7,0.0,0.039,"113,114"
527,Tyler Johnson,2.8,2.0,1.2,0.5,0.5,0.3,0.3,0.385,29.0,PG,0.0,9.0,-3.0,0.0,0.033,"141,579"
528,Tyler Johnson,2.8,2.0,1.2,0.5,0.5,0.3,0.3,0.385,29.0,PG,0.0,9.0,-3.0,0.0,0.033,"141,579"
529,Aleem Ford,2.8,3.0,0.4,0.2,0.0,0.8,0.3,0.133,24.0,SF,0.0,2.0,-11.4,-0.2,-0.103,"58,493"
530,Tyrone Wallace,2.8,1.3,0.2,0.5,0.2,0.3,0.35,0.25,27.0,SG,0.0,6.0,-8.2,-0.1,-0.057,"218,636"
531,Gary Clark,2.7,2.4,0.5,0.3,0.2,0.3,0.375,0.4,27.0,PF,1.0,5.0,0.1,0.2,0.092,"892,334"
532,Josh Okogie,2.7,1.4,0.5,0.5,0.2,0.5,0.404,0.298,23.0,SG,6.0,5.0,-2.7,-0.1,0.062,"4,496,694"
