,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
177,Jae Crowder,10.1,4.7,2.1,0.8,0.5,0.9,0.404,0.389,30.0,PF,42.0,10.0,1.1,1.3,0.097,"11,017,020"
178,Jeremy Lamb,10.1,3.6,1.5,0.9,0.6,0.6,0.435,0.406,28.0,SG,8.0,10.0,1.4,0.7,0.132,"12,495,000"
179,Théo Maledon,10.1,3.2,3.5,0.9,0.2,2.2,0.368,0.335,19.0,PG,49.0,2.0,-5.0,-1.3,-0.021,"2,380,000"
180,Elfrid Payton,10.1,3.4,3.2,0.7,0.1,1.6,0.432,0.286,26.0,PG,63.0,8.0,-3.0,-0.4,0.032,"5,672,730"
181,Bryn Forbes,10.0,1.6,0.6,0.3,0.0,0.6,0.473,0.452,27.0,SG,10.0,6.0,-1.3,0.2,0.096,"2,781,202"
182,Gary Harris,9.9,2.0,2.0,0.7,0.3,0.9,0.4,0.34,26.0,SG,38.0,8.0,-4.2,-0.6,0.033,"23,336,749"
183,Dorian Finney-Smith,9.8,5.4,1.7,0.9,0.4,0.8,0.472,0.394,27.0,PF,60.0,6.0,0.1,1.0,0.11,"4,760,000"
184,Frank Jackson,9.8,2.2,0.9,0.4,0.0,0.9,0.457,0.407,22.0,PG,6.0,4.0,-1.7,0.1,0.076,"534,446"
185,Frank Jackson,9.8,2.2,0.9,0.4,0.0,0.9,0.457,0.407,22.0,PG,6.0,4.0,-1.7,0.1,0.076,"297,500"
186,Otto Porter Jr.,9.7,5.4,2.0,0.6,0.1,0.9,0.432,0.375,27.0,SF,6.0,9.0,0.0,0.3,0.101,"33,902,194"
187,Mike Muscala,9.7,3.8,0.8,0.2,0.3,0.6,0.446,0.37,29.0,C,0.0,9.0,-0.1,0.3,0.096,"2,716,810"
188,Daniel Theis,9.6,5.5,1.7,0.6,0.9,1.0,0.541,0.322,28.0,C,51.0,5.0,0.0,0.8,0.128,"5,950,000"
189,Wayne Ellington,9.6,1.8,1.5,0.4,0.2,0.7,0.441,0.422,33.0,SG,31.0,13.0,-0.2,0.5,0.088,"3,052,056"
190,Wayne Ellington,9.6,1.8,1.5,0.4,0.2,0.7,0.441,0.422,33.0,SG,31.0,13.0,-0.2,0.5,0.088,"1,190,000"
191,Cameron Johnson,9.6,3.3,1.4,0.6,0.3,0.7,0.42,0.349,24.0,PF,11.0,3.0,-0.2,0.7,0.086,"5,039,840"
192,Isaac Okoro,9.6,3.1,1.9,0.9,0.4,1.3,0.42,0.29,20.0,SG,67.0,2.0,-5.1,-1.7,0.02,"7,617,094"
193,Taurean Prince,9.5,3.5,1.9,0.7,0.6,1.1,0.401,0.4,26.0,PF,10.0,6.0,-1.8,0.0,0.052,"14,577,500"
194,Danny Green,9.5,3.8,1.7,1.3,0.8,1.0,0.412,0.405,33.0,SF,69.0,13.0,1.9,1.9,0.115,"18,285,365"
195,Eric Paschall,9.5,3.2,1.3,0.3,0.2,1.1,0.497,0.333,24.0,PF,2.0,3.0,-2.7,-0.1,0.062,"1,806,397"
196,Trevor Ariza,9.4,4.8,1.8,1.0,0.6,0.7,0.411,0.35,35.0,SF,27.0,18.0,-1.1,0.2,0.091,"15,232,000"
197,Cody Zeller,9.4,6.8,1.8,0.6,0.4,1.1,0.559,0.143,28.0,C,21.0,9.0,-0.5,0.4,0.156,"18,344,718"
198,KJ Martin,9.3,5.4,1.1,0.7,0.9,0.8,0.509,0.365,20.0,SF,8.0,2.0,-1.8,0.0,0.099,"1,068,988"
199,Larry Nance Jr.,9.3,6.7,3.1,1.7,0.5,1.6,0.471,0.36,28.0,PF,27.0,7.0,0.4,0.7,0.08,"13,933,818"
200,Landry Shamet,9.3,1.8,1.6,0.5,0.2,0.8,0.408,0.387,23.0,SG,12.0,4.0,-2.4,-0.2,0.063,"2,487,147"
201,Desmond Bane,9.2,3.1,1.7,0.6,0.2,0.9,0.469,0.432,22.0,SG,17.0,2.0,-0.8,0.5,0.093,"2,304,363"
202,Josh Hart,9.2,8.0,2.3,0.8,0.3,1.0,0.439,0.326,25.0,SF,4.0,5.0,-0.8,0.4,0.097,"4,154,479"
203,David Nwaba,9.2,3.9,1.0,1.0,0.7,0.6,0.486,0.27,28.0,SF,9.0,6.0,-0.8,0.2,0.094,"2,170,563"
204,Patrick Williams,9.2,4.6,1.4,0.9,0.6,1.4,0.483,0.391,19.0,PF,71.0,2.0,-2.4,-0.2,0.06,"8,411,348"
205,Furkan Korkmaz,9.1,2.1,1.5,0.9,0.2,0.8,0.401,0.375,23.0,SG,11.0,5.0,-0.1,0.5,0.092,"2,097,727"
206,Talen Horton-Tucker,9.0,2.6,2.8,1.0,0.3,1.6,0.458,0.282,20.0,SG,4.0,3.0,-1.2,0.3,0.078,"1,806,397"
207,Robin Lopez,9.0,3.8,0.8,0.2,0.6,1.1,0.633,0.278,32.0,C,9.0,14.0,-1.0,0.4,0.131,"8,687,000"
208,Paul Millsap,9.0,4.7,1.8,0.9,0.6,0.9,0.476,0.343,35.0,PF,36.0,16.0,1.0,0.9,0.133,"12,019,000"
209,Jaylen Nowell,9.0,2.3,1.5,0.5,0.3,0.7,0.424,0.333,21.0,SG,0.0,3.0,-2.8,-0.2,0.044,"1,806,397"
210,Ivica Zubac,9.0,7.2,1.3,0.3,0.9,1.1,0.652,0.25,23.0,C,33.0,6.0,1.0,1.2,0.206,"8,330,000"
211,DeMarcus Cousins,8.9,6.4,1.9,0.8,0.6,1.6,0.426,0.348,30.0,C,11.0,12.0,0.4,0.4,0.079,"2,774,595"
212,DeMarcus Cousins,8.9,6.4,1.9,0.8,0.6,1.6,0.426,0.348,30.0,C,11.0,12.0,0.4,0.4,0.079,"857,084"
213,Bruce Brown,8.8,5.4,1.6,0.9,0.4,0.8,0.556,0.288,24.0,PG,37.0,4.0,-0.1,0.7,0.144,"1,979,994"
214,Michael Carter-Williams,8.8,4.5,4.2,0.8,0.5,2.2,0.389,0.246,29.0,SG,25.0,9.0,-4.8,-0.6,-0.028,"3,927,000"
215,Danuel House Jr.,8.8,3.7,1.9,0.6,0.4,1.0,0.404,0.346,27.0,SF,23.0,6.0,-3.5,-0.3,0.026,"4,423,230"
216,Jay Scrubb,8.8,3.5,0.3,1.0,0.0,1.8,0.389,0.222,20.0,SG,1.0,2.0,-10.9,-0.2,-0.072,"534,446"
217,George Hill,8.7,2.0,2.4,0.8,0.2,1.0,0.482,0.388,34.0,PG,17.0,14.0,-1.2,0.1,0.1,"11,412,816"
218,Terence Davis,8.7,2.5,1.4,0.7,0.2,1.0,0.428,0.367,23.0,SG,4.0,3.0,-1.7,0.1,0.038,"1,806,397"
219,Raul Neto,8.7,2.4,2.3,1.1,0.1,0.8,0.468,0.39,28.0,PG,22.0,7.0,-0.6,0.5,0.097,"2,240,611"
220,Isaiah Roby,8.7,5.6,1.8,0.9,0.6,1.9,0.483,0.294,22.0,PF,34.0,3.0,-3.3,-0.5,0.043,"1,806,397"
221,Dario Šarić,8.7,3.8,1.3,0.6,0.1,1.1,0.447,0.348,26.0,C,4.0,6.0,-2.0,0.0,0.093,"11,007,500"
222,Moses Brown,8.6,8.9,0.2,0.7,1.1,1.0,0.545,,21.0,C,32.0,3.0,-2.4,-0.1,0.138,"1,487,500"
223,T.J. McConnell,8.6,3.7,6.6,1.9,0.3,2.0,0.559,0.313,28.0,PG,3.0,7.0,1.4,1.5,0.128,"4,165,000"
224,Jakob Poeltl,8.6,7.9,1.9,0.7,1.8,1.2,0.616,,25.0,C,51.0,6.0,0.8,1.3,0.148,"9,641,203"
225,Ricky Rubio,8.6,3.3,6.4,1.4,0.1,1.6,0.388,0.308,30.0,PG,51.0,11.0,-1.9,0.0,0.085,"20,230,000"
226,Svi Mykhailiuk,8.5,2.5,1.7,0.8,0.2,1.3,0.411,0.334,23.0,SF,14.0,4.0,-2.6,-0.2,0.01,"1,979,994"
227,Robert Covington,8.5,6.7,1.7,1.4,1.2,0.9,0.401,0.379,30.0,PF,70.0,9.0,0.2,1.2,0.08,"14,444,630"
228,Gabriel Deck,8.4,4.0,2.4,0.8,0.0,0.6,0.478,0.133,25.0,PF,0.0,2.0,-0.4,0.1,0.12,"4,605,740"
229,James Ennis III,8.4,4.0,1.5,0.8,0.2,0.9,0.473,0.433,30.0,SF,37.0,8.0,-2.2,-0.1,0.097,"3,927,000"
230,Cameron Payne,8.4,2.4,3.6,0.6,0.3,1.0,0.484,0.44,26.0,PG,1.0,7.0,3.1,1.4,0.158,"2,352,643"
231,Luke Kennard,8.3,2.6,1.7,0.4,0.1,0.8,0.476,0.446,24.0,SG,17.0,5.0,-0.2,0.6,0.105,"6,275,852"
232,Cory Joseph,8.2,2.5,3.4,1.0,0.3,1.3,0.469,0.341,29.0,PG,13.0,11.0,-1.8,0.1,0.069,"14,994,000"
233,Sterling Brown,8.2,4.4,1.4,0.7,0.2,0.8,0.448,0.423,25.0,SG,14.0,5.0,-1.6,0.1,0.071,"1,997,836"
234,Nicolas Batum,8.1,4.7,2.2,1.0,0.6,0.8,0.464,0.404,32.0,SF,38.0,14.0,2.1,1.9,0.132,"10,761,738"
235,Nicolas Batum,8.1,4.7,2.2,1.0,0.6,0.8,0.464,0.404,32.0,SF,38.0,14.0,2.1,1.9,0.132,"3,052,056"
236,JaMychal Green,8.1,4.8,0.9,0.4,0.4,0.9,0.463,0.399,30.0,PF,5.0,8.0,-1.5,0.1,0.11,"8,567,714"
237,Hassan Whiteside,8.1,6.0,0.6,0.3,1.3,1.1,0.563,0.0,31.0,C,4.0,12.0,-2.2,0.0,0.081,"2,760,852"
238,Mo Bamba,8.0,5.8,0.8,0.3,1.3,0.8,0.472,0.322,22.0,C,5.0,4.0,0.1,0.4,0.117,"7,103,157"
239,Tyrese Maxey,8.0,1.7,2.0,0.4,0.2,0.7,0.462,0.301,20.0,SG,8.0,2.0,-1.5,0.1,0.099,"2,949,819"
240,Kenrich Williams,8.0,4.1,2.3,0.8,0.3,1.2,0.533,0.444,26.0,PF,13.0,4.0,-0.7,0.4,0.096,"2,380,000"
241,Robert Williams,8.0,6.9,1.8,0.8,1.8,1.0,0.721,0.0,23.0,C,13.0,4.0,6.0,2.0,0.258,"2,415,604"
242,Austin Rivers,7.9,2.3,2.3,0.8,0.1,1.0,0.424,0.369,28.0,SG,7.0,10.0,-1.9,0.0,0.072,"4,165,000"
243,Austin Rivers,7.9,2.3,2.3,0.8,0.1,1.0,0.424,0.369,28.0,SG,7.0,10.0,-1.9,0.0,0.072,"510,568"
244,Isaiah Stewart,7.9,6.7,0.9,0.6,1.3,1.0,0.553,0.333,19.0,C,14.0,2.0,-1.1,0.3,0.132,"3,714,085"
245,Willy Hernangómez,7.8,7.1,1.1,0.5,0.5,0.7,0.563,0.1,26.0,C,12.0,6.0,0.0,0.4,0.163,"2,067,202"
246,Chuma Okeke,7.8,4.0,2.2,1.1,0.5,0.8,0.417,0.348,22.0,PF,19.0,2.0,-1.5,0.1,0.056,"3,714,085"
247,Anfernee Simons,7.8,2.2,1.4,0.3,0.1,0.7,0.419,0.426,21.0,SG,0.0,4.0,-1.0,0.3,0.078,"2,679,927"
248,D.J. Augustin,7.7,1.6,3.3,0.5,0.0,1.1,0.394,0.382,33.0,PG,12.0,14.0,-2.1,0.0,0.088,"7,933,333"
249,Ben McLemore,7.7,1.9,0.7,0.4,0.2,0.8,0.37,0.346,27.0,SG,5.0,9.0,-3.9,-0.4,0.013,"2,716,810"
250,Ben McLemore,7.7,1.9,0.7,0.4,0.2,0.8,0.37,0.346,27.0,SG,5.0,9.0,-3.9,-0.4,0.013,"726,609"
251,PJ Dozier,7.7,3.6,1.8,0.6,0.4,0.9,0.417,0.315,24.0,SG,6.0,5.0,-2.6,-0.2,0.051,"2,097,727"
252,Mike James,7.7,2.5,4.2,0.5,0.1,1.5,0.37,0.355,30.0,PG,1.0,21.0,-4.4,-0.1,0.028,"282,801"
253,Naji Marshall,7.7,4.6,2.8,0.8,0.3,1.2,0.392,0.349,23.0,SF,10.0,2.0,-1.3,0.1,0.061,"640,685"
254,Payton Pritchard,7.7,2.4,1.8,0.6,0.1,0.8,0.44,0.411,23.0,SG,4.0,2.0,-0.7,0.4,0.095,"2,422,602"
255,Tomáš Satoranský,7.7,2.4,4.7,0.7,0.2,1.7,0.514,0.356,29.0,SG,18.0,6.0,-0.5,0.5,0.113,"11,900,000"
256,Isaiah Thomas,7.7,1.3,1.7,0.3,0.0,2.0,0.333,0.25,31.0,PG,0.0,11.0,-13.1,-0.1,-0.179,"190,040"
257,Steven Adams,7.6,8.9,1.9,0.9,0.7,1.3,0.614,0.0,27.0,C,58.0,9.0,-0.3,0.7,0.119,"35,215,307"
258,Garrett Temple,7.6,2.9,2.2,0.8,0.5,1.0,0.415,0.335,34.0,SG,25.0,13.0,-3.0,-0.4,0.05,"5,672,730"
259,Tristan Thompson,7.6,8.1,1.2,0.4,0.6,1.1,0.518,0.0,29.0,C,43.0,11.0,-2.5,-0.2,0.107,"11,017,020"
260,Patrick Beverley,7.5,3.2,2.1,0.8,0.8,0.9,0.423,0.397,32.0,PG,34.0,10.0,0.7,0.6,0.119,"15,866,666"
261,Henry Ellenson,7.5,6.0,2.5,0.0,0.0,0.0,0.357,0.222,24.0,PF,0.0,6.0,-1.8,0.0,0.127,"201,089"
262,Malachi Flynn,7.5,2.5,2.9,0.8,0.1,0.9,0.374,0.321,22.0,PG,14.0,2.0,-2.6,-0.1,0.041,"2,321,214"
263,Jaxson Hayes,7.5,4.3,0.6,0.4,0.6,0.7,0.625,0.429,20.0,C,3.0,3.0,0.6,0.6,0.176,"6,075,140"
264,DeAndre Jordan,7.5,7.5,1.6,0.3,1.1,1.5,0.763,0.0,32.0,C,43.0,14.0,1.0,0.9,0.152,"12,347,056"
265,Edmond Sumner,7.5,1.8,0.9,0.6,0.2,1.0,0.525,0.398,25.0,SG,24.0,5.0,-2.8,-0.2,0.077,"2,570,400"
266,JJ Redick,7.4,1.5,1.2,0.3,0.1,0.8,0.397,0.371,36.0,SG,0.0,16.0,-3.5,-0.3,0.045,"15,486,303"
267,Jalen Harris,7.4,1.4,1.3,0.6,0.0,1.1,0.5,0.472,22.0,SG,2.0,2.0,0.3,0.1,0.079,"534,446"
268,Jalen McDaniels,7.4,3.6,1.1,0.6,0.4,1.0,0.468,0.333,23.0,SF,18.0,3.0,-3.2,-0.3,0.062,"1,806,397"
269,JaVale McGee,7.3,5.2,0.8,0.4,1.2,1.3,0.511,0.208,33.0,C,2.0,14.0,-2.5,-0.1,0.068,"4,998,000"
270,Louis King,7.3,3.0,1.5,1.2,0.5,0.7,0.5,0.364,21.0,SF,1.0,3.0,4.9,0.1,0.16,"58,574"
271,Khem Birch,7.2,5.8,1.3,0.7,0.7,0.7,0.497,0.25,28.0,C,22.0,5.0,-1.0,0.4,0.118,"3,077,382"
272,Khem Birch,7.2,5.8,1.3,0.7,0.7,0.7,0.497,0.25,28.0,C,22.0,5.0,-1.0,0.4,0.118,"506,300"
273,James Johnson,7.2,3.5,1.9,0.8,0.8,1.1,0.446,0.258,33.0,PF,12.0,13.0,-1.2,0.2,0.055,"19,096,049"
274,Justin Jackson,7.2,2.3,1.5,0.4,0.1,0.9,0.403,0.308,25.0,SF,3.0,5.0,-3.5,-0.2,0.018,"5,985,283"
275,Justin Jackson,7.2,2.3,1.5,0.4,0.1,0.9,0.403,0.308,25.0,SF,3.0,5.0,-3.5,-0.2,0.018,"95,184"
276,Kent Bazemore,7.2,3.4,1.6,1.0,0.5,1.2,0.449,0.408,31.0,SF,18.0,10.0,-1.2,0.2,0.065,"2,760,852"
277,Juancho Hernangómez,7.2,3.9,0.7,0.4,0.1,0.5,0.435,0.327,25.0,PF,6.0,6.0,-2.9,-0.2,0.06,"7,726,670"
278,Aaron Holiday,7.2,1.3,1.9,0.7,0.2,1.0,0.39,0.368,24.0,PG,8.0,4.0,-4.2,-0.7,0.009,"2,791,311"
279,Tony Bradley,7.1,5.7,0.9,0.4,0.7,0.8,0.665,0.0,23.0,C,8.0,5.0,1.3,0.6,0.192,"4,215,051"
280,Dewayne Dedmon,7.1,5.4,0.8,0.6,0.4,0.8,0.708,0.2,31.0,C,0.0,9.0,1.7,0.2,0.256,"3,411,333"
281,Dewayne Dedmon,7.1,5.4,0.8,0.6,0.4,0.8,0.708,0.2,31.0,C,0.0,9.0,1.7,0.2,0.256,"691,165"
282,Maxi Kleber,7.1,5.2,1.4,0.5,0.7,0.6,0.422,0.41,29.0,PF,40.0,5.0,0.0,0.7,0.103,"10,085,250"
283,Ignas Brazdeikis,7.0,3.5,1.3,0.3,0.2,0.9,0.422,0.393,22.0,SF,0.0,3.0,-5.3,-0.2,0.016,"1,806,397"
284,Ignas Brazdeikis,7.0,3.5,1.3,0.3,0.2,0.9,0.422,0.393,22.0,SF,0.0,3.0,-5.3,-0.2,0.016,"200,317"
285,Daniel Gafford,7.0,4.3,0.5,0.5,1.4,0.8,0.684,,22.0,C,11.0,3.0,2.2,0.8,0.209,"1,806,397"
286,Draymond Green,7.0,7.1,8.9,1.7,0.8,3.0,0.447,0.27,30.0,PF,63.0,10.0,1.7,1.9,0.112,"26,473,877"
287,Dwight Howard,7.0,8.4,0.9,0.4,0.9,1.6,0.587,0.25,35.0,C,6.0,18.0,-1.5,0.1,0.159,"3,052,056"
288,Terance Mann,7.0,3.6,1.6,0.4,0.2,0.6,0.509,0.418,24.0,SG,10.0,3.0,-0.2,0.6,0.141,"1,806,397"
289,Royce O'Neale,7.0,6.8,2.5,0.8,0.5,1.2,0.444,0.385,27.0,SF,71.0,5.0,1.0,1.7,0.121,"10,115,000"
290,R.J. Hampton,6.9,3.5,1.7,0.4,0.2,1.0,0.435,0.31,19.0,SG,1.0,2.0,-3.8,-0.4,0.021,"2,610,241"
291,Moritz Wagner,6.9,3.2,1.1,0.6,0.4,1.0,0.454,0.341,23.0,C,24.0,4.0,-2.6,-0.1,0.082,"2,572,684"
292,Moritz Wagner,6.9,3.2,1.1,0.6,0.4,1.0,0.454,0.341,23.0,C,24.0,4.0,-2.6,-0.1,0.082,"264,174"
293,Georges Niang,6.9,2.4,0.8,0.3,0.1,0.7,0.437,0.425,27.0,PF,10.0,6.0,-0.3,0.5,0.108,"2,122,432"
294,Gorgui Dieng,6.8,3.7,1.3,0.7,0.4,0.8,0.521,0.429,31.0,C,1.0,9.0,3.4,0.7,0.185,"19,739,348"
295,Gorgui Dieng,6.8,3.7,1.3,0.7,0.4,0.8,0.521,0.429,31.0,C,1.0,9.0,3.4,0.7,0.185,"1,190,000"
296,Pat Connaughton,6.8,4.8,1.2,0.7,0.3,0.5,0.434,0.371,28.0,SG,4.0,7.0,0.0,0.8,0.108,"5,876,544"
297,Killian Hayes,6.8,2.7,5.3,1.0,0.4,3.2,0.353,0.278,19.0,PG,18.0,2.0,-7.2,-0.9,-0.081,"6,315,472"
298,Derrick Jones Jr.,6.8,3.5,0.8,0.6,0.9,0.6,0.484,0.316,23.0,SF,43.0,6.0,-1.4,0.2,0.089,"11,017,020"
299,Jaden McDaniels,6.8,3.7,1.1,0.6,1.0,0.7,0.447,0.364,20.0,PF,27.0,2.0,-3.5,-0.6,0.046,"2,338,064"
300,Justise Winslow,6.8,4.5,1.9,0.6,0.5,1.4,0.352,0.185,24.0,SF,1.0,7.0,-6.0,-0.5,-0.066,"15,470,000"
301,Dennis Smith Jr.,6.7,2.4,3.3,1.0,0.6,1.1,0.4,0.328,23.0,PG,9.0,5.0,0.4,0.3,0.07,"6,767,145"
302,Jeff Teague,6.7,1.6,2.4,0.6,0.2,1.2,0.433,0.439,32.0,PG,7.0,13.0,-2.2,-0.1,0.079,"3,052,056"
303,Jeff Teague,6.7,1.6,2.4,0.6,0.2,1.2,0.433,0.439,32.0,PG,7.0,13.0,-2.2,-0.1,0.079,"961,606"
304,Damyean Dotson,6.7,2.0,2.0,0.3,0.1,0.9,0.406,0.289,26.0,SG,7.0,5.0,-4.8,-0.6,-0.002,"2,380,000"
305,Markieff Morris,6.7,4.4,1.2,0.4,0.3,0.9,0.405,0.311,31.0,PF,27.0,11.0,-2.6,-0.2,0.062,"2,774,595"
306,Abdel Nader,6.7,2.6,0.8,0.4,0.4,0.8,0.491,0.419,27.0,SF,0.0,5.0,0.0,0.2,0.095,"2,086,010"
307,Ish Smith,6.7,3.4,3.9,0.7,0.3,0.9,0.434,0.367,32.0,PG,1.0,12.0,-1.5,0.1,0.056,"7,140,000"
308,Alex Len,6.6,4.1,0.8,0.3,1.0,0.9,0.615,0.32,27.0,C,42.0,9.0,-0.1,0.5,0.133,"2,687,020"
309,Alex Len,6.6,4.1,0.8,0.3,1.0,0.9,0.615,0.32,27.0,C,42.0,9.0,-0.1,0.5,0.133,"2,038,051"
310,Trey Burke,6.6,0.9,1.3,0.6,0.1,0.5,0.428,0.354,28.0,PG,1.0,9.0,-1.8,0.0,0.071,"3,570,000"
311,Nic Claxton,6.6,5.2,0.9,0.7,1.3,0.6,0.621,0.2,21.0,C,1.0,3.0,0.4,0.4,0.153,"1,806,397"
312,Frank Kaminsky,6.6,4.0,1.7,0.3,0.4,0.5,0.471,0.365,27.0,C,13.0,7.0,1.3,0.6,0.133,"2,067,202"
313,Xavier Tillman Sr.,6.6,4.3,1.3,0.7,0.6,0.8,0.559,0.338,22.0,PF,12.0,,-0.2,0.5,0.127,"1,547,000"
314,Nemanja Bjelica,6.5,3.4,1.9,0.4,0.1,0.9,0.454,0.318,32.0,PF,3.0,7.0,-2.2,0.0,0.071,"8,508,500"
315,Marquese Chriss,6.5,6.5,1.0,0.0,1.0,1.0,0.357,0.2,23.0,PF,0.0,6.0,-2.1,0.0,-0.03,"2,170,563"
316,Damion Lee,6.5,3.2,1.3,0.7,0.1,0.5,0.467,0.397,28.0,SG,1.0,5.0,0.2,0.6,0.119,"2,097,727"
317,Chasson Randle,6.5,2.0,1.8,0.5,0.1,1.1,0.388,0.338,27.0,PG,5.0,6.0,-5.9,-0.8,-0.001,"333,113"
318,Denzel Valentine,6.5,3.2,1.7,0.5,0.1,0.7,0.373,0.331,27.0,SG,3.0,6.0,-2.7,-0.2,0.032,"5,524,932"
319,Avery Bradley,6.4,2.1,1.7,0.8,0.1,1.0,0.374,0.327,30.0,SG,6.0,12.0,-5.4,-0.5,-0.008,"6,705,650"
320,Alex Caruso,6.4,2.9,2.8,1.1,0.3,1.3,0.436,0.401,26.0,PG,6.0,5.0,0.0,0.6,0.095,"3,272,500"
321,Kira Lewis Jr.,6.4,1.3,2.3,0.7,0.2,0.6,0.386,0.333,19.0,PG,0.0,2.0,-3.4,-0.3,0.045,"4,331,838"
322,Deni Avdija,6.3,4.9,1.2,0.6,0.3,0.6,0.417,0.315,20.0,SF,32.0,2.0,-3.1,-0.4,0.046,"5,318,300"
323,Tyus Jones,6.3,2.0,3.7,0.9,0.1,0.7,0.431,0.321,24.0,PG,9.0,7.0,0.8,0.9,0.11,"10,492,400"
324,Chimezie Metu,6.3,3.1,0.8,0.4,0.5,0.8,0.508,0.351,23.0,C,6.0,4.0,-3.6,-0.2,0.061,"1,083,965"
325,Aron Baynes,6.1,5.2,0.9,0.3,0.4,0.9,0.441,0.262,34.0,C,31.0,10.0,-4.5,-0.6,0.049,"8,330,000"
326,Facundo Campazzo,6.1,2.1,3.6,1.2,0.2,1.1,0.381,0.352,29.0,PG,19.0,2.0,-0.6,0.5,0.105,"3,808,000"
327,Jaylen Hoard,6.1,3.4,1.3,0.7,0.3,0.9,0.5,0.0,21.0,SF,0.0,3.0,-2.5,0.0,0.07,"153,758"
328,Max Strus,6.1,1.1,0.6,0.3,0.1,0.2,0.455,0.338,24.0,SF,0.0,3.0,-2.2,0.0,0.088,"770,046"
329,Dakota Mathias,6.0,0.9,1.6,0.1,0.4,0.1,0.396,0.308,25.0,SG,2.0,2.0,-2.6,0.0,0.061,"102,497"
330,Dean Wade,6.0,3.4,1.2,0.6,0.3,0.5,0.431,0.366,24.0,PF,19.0,3.0,-1.3,0.2,0.08,"1,806,397"
331,Dwight Powell,5.9,4.0,1.1,0.6,0.5,0.7,0.619,0.238,29.0,C,19.0,8.0,0.6,0.6,0.188,"13,185,348"
332,Drew Eubanks,5.8,4.5,0.8,0.3,0.9,0.8,0.566,1.0,23.0,C,3.0,4.0,0.0,0.4,0.145,"1,928,471"
333,DeAndre' Bembry,5.7,2.9,2.1,1.0,0.4,1.4,0.513,0.264,26.0,SF,12.0,6.0,-1.9,0.0,0.059,"2,067,202"
334,Rodney McGruder,5.7,1.4,1.0,0.5,0.1,0.4,0.529,0.458,29.0,SG,2.0,6.0,0.7,0.1,0.121,"6,178,845"
335,Jordan Nwora,5.7,2.0,0.2,0.5,0.2,0.8,0.459,0.452,22.0,SF,2.0,2.0,-1.1,0.1,0.068,"1,068,988"
336,Juan Toscano-Anderson,5.7,4.4,2.8,0.8,0.5,1.2,0.579,0.402,27.0,SG,16.0,3.0,0.8,0.8,0.13,"1,123,315"
337,Yogi Ferrell,5.6,1.9,2.2,0.7,0.3,0.3,0.351,0.321,27.0,PG,0.0,6.0,0.2,0.1,0.099,"528,537"
338,Donta Hall,5.6,4.8,0.8,0.4,0.8,0.6,0.714,,23.0,PF,0.0,3.0,1.6,0.2,0.223,"329,934"
339,Donta Hall,5.6,4.8,0.8,0.4,0.8,0.6,0.714,,23.0,PF,0.0,3.0,1.6,0.2,0.223,"117,833"
340,Saben Lee,5.6,2.0,3.6,0.7,0.3,1.1,0.471,0.348,21.0,PG,7.0,2.0,-2.0,0.0,0.091,"615,034"
341,Mychal Mulder,5.6,1.0,0.4,0.2,0.2,0.3,0.449,0.397,26.0,PG,6.0,3.0,-1.8,0.0,0.075,"1,806,397"
342,Torrey Craig,5.5,3.9,1.0,0.6,0.5,0.5,0.48,0.368,30.0,SF,8.0,5.0,0.4,0.5,0.133,"1,997,836"
343,Brad Wanamaker,5.5,1.7,2.9,0.7,0.2,1.2,0.385,0.188,31.0,PG,0.0,4.0,-4.0,-0.5,0.039,"2,677,500"
344,Jabari Parker,5.5,3.2,0.8,0.1,0.4,0.8,0.545,0.182,25.0,PF,0.0,8.0,-0.9,0.0,0.089,"7,735,000"
345,Jabari Parker,5.5,3.2,0.8,0.1,0.4,0.8,0.545,0.182,25.0,PF,0.0,8.0,-0.9,0.0,0.089,"512,567"
346,Anthony Lamb,5.5,2.9,1.0,0.3,0.2,0.8,0.39,0.324,23.0,SF,3.0,2.0,-6.1,-0.4,0.023,"256,242"
347,Garrison Mathews,5.5,1.4,0.4,0.5,0.1,0.2,0.409,0.384,24.0,SG,24.0,3.0,-1.8,0.1,0.108,"818,781"
348,Devin Vassell,5.5,2.8,0.9,0.7,0.3,0.4,0.406,0.347,20.0,SF,7.0,2.0,-1.5,0.1,0.069,"4,799,793"
349,Rajon Rondo,5.4,2.4,4.4,0.8,0.1,1.8,0.442,0.404,34.0,PG,3.0,16.0,-0.2,0.4,0.081,"8,925,000"
350,Derrick Favors,5.4,5.5,0.6,0.5,1.0,0.5,0.638,0.0,29.0,C,0.0,12.0,2.6,1.2,0.237,"11,017,020"
351,Taj Gibson,5.4,5.6,0.8,0.7,1.1,0.5,0.627,0.2,35.0,C,3.0,13.0,1.3,0.8,0.195,"3,907,583"
352,Tyler Johnson,5.4,2.0,1.2,0.4,0.0,0.4,0.393,0.364,28.0,SG,3.0,8.0,-3.4,-0.2,0.049,"2,414,026"
353,Jahlil Okafor,5.4,2.4,0.5,0.2,0.2,0.8,0.618,0.222,25.0,C,2.0,7.0,-3.2,-0.1,0.082,"2,240,611"
354,Josh Okogie,5.4,2.6,1.1,0.9,0.5,0.7,0.402,0.269,22.0,SG,37.0,4.0,-3.3,-0.4,0.051,"3,154,737"
