,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
178,Miloš Teodosić,9.5,2.8,4.6,0.5,0.1,2.2,0.419,0.379,30.0,PG,36.0,2.0,-1.7,0.1,0.058,"7,680,000"
179,Marvin Williams,9.5,4.7,1.2,0.7,0.5,0.8,0.458,0.413,31.0,PF,78.0,14.0,1.0,1.5,0.119,"16,856,000"
180,Mike James,9.3,2.5,3.5,0.8,0.2,1.4,0.383,0.265,27.0,PG,10.0,18.0,-1.5,0.1,0.017,"112,066"
181,Mike James,9.3,2.5,3.5,0.8,0.2,1.4,0.383,0.265,27.0,PG,10.0,18.0,-1.5,0.1,0.017,"98,880"
182,Al-Farouq Aminu,9.3,7.6,1.2,1.1,0.6,1.1,0.395,0.369,27.0,PF,67.0,9.0,0.4,1.3,0.097,"9,368,364"
183,Ryan Anderson,9.3,5.0,0.9,0.4,0.3,0.6,0.431,0.386,29.0,PF,50.0,11.0,0.1,0.9,0.132,"25,060,422"
184,Wayne Selden,9.3,1.6,1.9,0.5,0.1,1.5,0.431,0.402,23.0,SG,9.0,3.0,-3.1,-0.2,0.023,"1,680,142"
185,Michael Kidd-Gilchrist,9.2,4.1,1.0,0.7,0.4,0.7,0.504,0.0,24.0,SF,74.0,7.0,-2.1,-0.1,0.084,"16,640,000"
186,Kyle Korver,9.2,2.3,1.2,0.4,0.4,0.8,0.459,0.436,36.0,SG,4.0,16.0,0.2,0.9,0.104,"8,960,000"
187,Lance Stephenson,9.2,5.2,2.9,0.6,0.2,1.6,0.427,0.289,27.0,SG,7.0,9.0,-1.8,0.1,0.046,"5,350,400"
188,Troy Daniels,8.9,1.6,0.6,0.3,0.1,0.7,0.403,0.4,26.0,SG,15.0,6.0,-2.6,-0.3,0.042,"4,362,905"
189,Manu Ginóbili,8.9,2.2,2.5,0.7,0.2,1.6,0.434,0.333,40.0,SG,0.0,17.0,-1.3,0.2,0.082,"3,200,000"
190,Anthony Tolliver,8.9,3.1,1.1,0.4,0.3,0.7,0.464,0.436,32.0,PF,14.0,11.0,0.9,1.3,0.146,"4,211,200"
191,Anthony Tolliver,8.9,3.1,1.1,0.4,0.3,0.7,0.464,0.436,32.0,PF,14.0,11.0,0.9,1.3,0.146,"2,560,000"
192,John Henson,8.8,6.8,1.5,0.6,1.4,1.1,0.572,0.143,27.0,C,69.0,7.0,-0.9,0.5,0.12,"14,620,846"
193,Cameron Payne,8.8,2.8,4.5,1.0,0.4,1.4,0.405,0.385,23.0,PG,14.0,4.0,-0.4,0.2,0.063,"2,820,403"
194,Mike Scott,8.8,3.3,1.1,0.3,0.1,1.0,0.527,0.405,29.0,PF,1.0,7.0,-1.7,0.1,0.085,"2,188,208"
195,Larry Nance Jr.,8.7,6.8,1.2,1.3,0.6,0.8,0.581,0.167,25.0,C,26.0,4.0,2.4,1.6,0.196,"1,883,368"
196,Stanley Johnson,8.7,3.7,1.6,1.4,0.2,1.1,0.375,0.286,21.0,SF,50.0,4.0,-2.9,-0.4,0.046,"3,965,184"
197,Skal Labissière,8.7,4.8,1.2,0.4,0.8,1.2,0.448,0.353,21.0,PF,29.0,3.0,-2.7,-0.2,0.054,"1,680,142"
198,Johnathan Motley,8.7,4.5,0.6,0.3,0.2,0.8,0.533,0.167,22.0,PF,4.0,2.0,-3.3,-0.1,0.084,"98,880"
199,Shabazz Napier,8.7,2.3,2.0,1.1,0.2,1.2,0.42,0.376,26.0,PG,9.0,5.0,0.7,1.0,0.101,"3,022,539"
200,Terrence Ross,8.7,3.0,1.6,1.1,0.5,1.2,0.398,0.323,26.0,SG,20.0,7.0,-2.7,-0.1,0.025,"13,440,000"
201,Isaiah Canaan,8.6,2.3,3.8,0.8,0.1,1.5,0.38,0.333,26.0,SG,1.0,6.0,-1.3,0.1,0.072,"1,368,714"
202,Isaiah Canaan,8.6,2.3,3.8,0.8,0.1,1.5,0.38,0.333,26.0,SG,1.0,6.0,-1.3,0.1,0.072,"57,030"
203,Emmanuel Mudiay,8.6,2.4,3.2,0.6,0.2,1.8,0.388,0.318,21.0,PG,14.0,4.0,-3.9,-0.6,-0.002,"4,328,294"
204,Danny Green,8.6,3.6,1.6,0.9,1.1,1.1,0.387,0.363,30.0,SG,60.0,10.0,0.4,1.1,0.078,"12,800,000"
205,Fred VanVleet,8.6,2.4,3.2,0.9,0.3,1.0,0.426,0.414,23.0,PG,0.0,3.0,2.4,1.7,0.149,"1,680,142"
206,Jonathan Gibson,8.5,0.8,1.0,0.0,0.0,0.8,0.609,0.5,30.0,PG,0.0,3.0,4.1,0.1,0.195,"94,922"
207,Alex Len,8.5,7.5,1.2,0.4,0.9,1.1,0.566,0.333,24.0,C,13.0,6.0,0.3,0.8,0.154,"5,360,126"
208,Dwight Powell,8.5,5.6,1.2,0.8,0.4,0.7,0.593,0.333,26.0,C,24.0,5.0,1.6,1.5,0.191,"11,524,000"
209,Derrick Rose,8.4,1.4,1.5,0.3,0.2,1.4,0.435,0.233,29.0,PG,7.0,11.0,-5.4,-0.4,-0.018,"2,709,702"
210,Derrick Rose,8.4,1.4,1.5,0.3,0.2,1.4,0.435,0.233,29.0,PG,7.0,11.0,-5.4,-0.4,-0.018,"533,162"
211,Devin Harris,8.4,1.8,2.1,0.7,0.2,1.1,0.412,0.348,34.0,PG,1.0,15.0,-1.8,0.1,0.089,"5,635,258"
212,Marcin Gortat,8.4,7.6,1.8,0.5,0.7,1.2,0.518,,33.0,C,82.0,12.0,-0.6,0.8,0.113,"16,361,739"
213,Jerami Grant,8.4,3.9,0.7,0.4,1.0,0.7,0.535,0.291,23.0,PF,1.0,5.0,0.3,1.0,0.156,"1,951,110"
214,Jerian Grant,8.4,2.3,4.6,0.9,0.1,1.2,0.416,0.326,25.0,PG,26.0,4.0,-1.3,0.3,0.094,"2,193,715"
215,Garrett Temple,8.4,2.3,1.9,0.9,0.4,1.2,0.418,0.392,31.0,SG,35.0,10.0,-2.5,-0.2,0.035,"10,240,000"
216,Rajon Rondo,8.3,4.0,8.2,1.1,0.2,2.3,0.468,0.333,31.0,PG,63.0,13.0,-0.3,0.7,0.101,"4,224,000"
217,Rajon Rondo,8.3,4.0,8.2,1.1,0.2,2.3,0.468,0.333,31.0,PG,63.0,13.0,-0.3,0.7,0.101,"3,840,000"
218,J.R. Smith,8.3,2.9,1.8,0.9,0.1,1.0,0.403,0.375,32.0,SG,61.0,,-3.0,-0.6,0.031,"17,612,800"
219,Jarrett Allen,8.2,5.4,0.7,0.4,1.2,1.1,0.589,0.333,19.0,C,31.0,2.0,-0.8,0.5,0.141,"2,193,561"
220,Thabo Sefolosha,8.2,4.2,0.9,1.4,0.3,0.8,0.492,0.381,33.0,SF,6.0,13.0,2.7,0.9,0.156,"6,720,000"
221,Evan Turner,8.2,3.1,2.2,0.6,0.4,1.3,0.447,0.318,29.0,SF,40.0,9.0,-2.5,-0.3,0.061,"21,927,869"
222,Dante Exum,8.1,1.9,3.1,0.6,0.2,1.4,0.483,0.278,22.0,PG,0.0,5.0,0.1,0.1,0.133,"6,390,252"
223,Dejounte Murray,8.1,5.7,2.9,1.2,0.4,1.7,0.443,0.265,21.0,PG,48.0,3.0,0.5,1.1,0.087,"1,680,142"
224,Aaron Jackson,8.0,3.0,1.0,0.0,0.0,1.0,0.333,0.25,31.0,PG,0.0,2.0,-8.9,-0.1,-0.017,"58,981"
225,Delon Wright,8.0,2.9,2.9,1.0,0.5,1.1,0.465,0.366,25.0,PG,4.0,4.0,3.3,1.9,0.152,"2,105,856"
226,Kyle Anderson,7.9,5.4,2.7,1.6,0.8,1.3,0.527,0.333,24.0,SF,67.0,5.0,2.9,2.4,0.151,"2,754,181"
227,Jerryd Bayless,7.9,2.1,1.4,0.6,0.2,1.2,0.416,0.37,29.0,SG,11.0,11.0,-2.8,-0.2,0.055,"11,520,000"
228,Antonio Blakeney,7.9,1.7,1.1,0.4,0.1,0.6,0.371,0.288,21.0,SG,0.0,2.0,-5.2,-0.3,-0.006,"98,880"
229,Josh Hart,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,22.0,SG,23.0,2.0,-0.1,0.7,0.111,"1,784,985"
230,Cory Joseph,7.9,3.2,3.2,1.0,0.2,1.1,0.424,0.353,26.0,PG,17.0,8.0,-1.5,0.3,0.068,"9,766,400"
231,Frank Mason III,7.9,2.5,2.8,0.7,0.2,1.3,0.379,0.36,23.0,PG,2.0,2.0,-2.3,-0.1,0.027,"1,516,012"
232,David Nwaba,7.9,4.7,1.5,0.8,0.4,1.1,0.478,0.346,25.0,SG,21.0,3.0,-2.5,-0.2,0.071,"1,680,142"
233,Chandler Parsons,7.9,2.5,1.9,0.5,0.3,1.0,0.462,0.421,29.0,SF,8.0,8.0,0.8,0.5,0.077,"29,583,365"
234,Doug McDermott,7.8,2.5,1.0,0.2,0.2,0.7,0.467,0.426,26.0,SF,4.0,5.0,-2.2,-0.1,0.063,"4,217,592"
235,Darius Miller,7.8,2.0,1.4,0.3,0.2,0.7,0.444,0.411,27.0,SF,3.0,7.0,-1.9,0.1,0.075,"2,688,000"
236,Tyler Ulis,7.8,1.8,4.4,1.0,0.1,1.8,0.388,0.288,22.0,PG,43.0,3.0,-4.4,-1.0,-0.006,"1,680,142"
237,Justise Winslow,7.8,5.4,2.2,0.8,0.5,1.1,0.424,0.38,21.0,PF,25.0,4.0,-1.1,0.4,0.075,"3,462,451"
238,Alec Burks,7.7,3.0,1.0,0.6,0.1,0.9,0.411,0.331,26.0,SG,1.0,8.0,-0.9,0.3,0.084,"13,882,247"
239,Mario Chalmers,7.7,2.4,3.0,1.2,0.2,1.8,0.379,0.277,31.0,PG,10.0,11.0,-3.2,-0.4,0.021,"2,696,200"
240,Marquese Chriss,7.7,5.5,1.2,0.7,1.0,1.5,0.423,0.295,20.0,PF,49.0,3.0,-2.8,-0.3,0.023,"3,934,464"
241,Jarell Martin,7.7,4.4,1.0,0.5,0.7,1.2,0.446,0.347,23.0,PF,36.0,4.0,-4.0,-0.8,0.038,"1,883,368"
242,Tony Parker,7.7,1.7,3.5,0.5,0.0,1.2,0.459,0.27,35.0,PG,21.0,18.0,-3.3,-0.3,0.065,"19,780,001"
243,Luke Kennard,7.6,2.4,1.7,0.6,0.2,0.9,0.443,0.415,21.0,SG,9.0,2.0,-0.8,0.5,0.084,"3,531,878"
244,Mike Muscala,7.6,4.3,1.0,0.6,0.5,0.8,0.458,0.371,26.0,C,7.0,6.0,0.3,0.6,0.109,"6,400,000"
245,Jarrett Jack,7.5,3.1,5.6,0.6,0.1,1.9,0.427,0.291,34.0,PG,56.0,14.0,-2.8,-0.3,0.036,"2,980,674"
246,Luc Mbah a Moute,7.5,3.0,0.9,1.2,0.4,1.1,0.481,0.364,31.0,PF,15.0,11.0,-0.2,0.7,0.087,"2,709,702"
247,Ben McLemore,7.5,2.5,0.9,0.7,0.3,1.1,0.421,0.346,24.0,SG,17.0,6.0,-3.9,-0.5,0.023,"6,656,000"
248,Dwight Buycks,7.4,1.4,2.0,0.7,0.1,1.3,0.414,0.333,28.0,PG,0.0,6.0,-3.1,-0.1,0.027,"957,644"
249,Ian Clark,7.4,1.7,1.5,0.4,0.1,0.8,0.448,0.318,26.0,SG,2.0,6.0,-3.5,-0.6,0.037,"2,018,854"
250,Pascal Siakam,7.3,4.5,2.0,0.8,0.5,0.8,0.508,0.22,23.0,PF,5.0,3.0,1.3,1.4,0.133,"1,680,142"
251,Nick Young,7.3,1.6,0.5,0.5,0.1,0.5,0.412,0.377,32.0,SG,8.0,12.0,-3.5,-0.5,0.059,"6,645,760"
252,Tyler Dorsey,7.2,2.3,1.4,0.3,0.1,0.7,0.377,0.362,21.0,SG,5.0,2.0,-2.9,-0.2,0.02,"1,043,987"
253,Tomáš Satoranský,7.2,3.2,3.9,0.7,0.2,1.1,0.523,0.465,26.0,SG,30.0,3.0,1.2,1.3,0.145,"3,840,000"
254,James Ennis III,7.1,3.1,1.0,0.7,0.3,0.8,0.474,0.333,27.0,SF,22.0,5.0,-1.2,0.3,0.092,"3,876,364"
255,Markelle Fultz,7.1,3.1,3.8,0.9,0.3,1.2,0.405,0.0,19.0,SG,0.0,2.0,-2.6,0.0,0.043,"8,993,587"
256,Kyle O'Quinn,7.1,6.1,2.1,0.5,1.3,1.3,0.583,0.235,27.0,C,10.0,7.0,3.1,1.8,0.166,"5,232,000"
257,Mason Plumlee,7.1,5.4,1.9,0.7,1.1,1.4,0.601,0.0,27.0,C,26.0,6.0,0.5,0.9,0.12,"17,972,602"
258,Mirza Teletović,7.1,2.3,1.0,0.4,0.1,0.7,0.439,0.467,32.0,PF,0.0,7.0,0.4,0.1,0.09,"13,440,000"
259,Cody Zeller,7.1,5.4,0.9,0.4,0.6,1.0,0.545,0.667,25.0,C,0.0,6.0,-1.2,0.1,0.145,"16,107,865"
260,Al Jefferson,7.0,4.0,0.8,0.4,0.6,0.6,0.534,0.0,33.0,C,1.0,15.0,2.0,0.5,0.158,"12,505,370"
261,Jamil Wilson,7.0,2.1,0.7,0.3,0.5,0.5,0.469,0.429,27.0,SF,10.0,2.0,0.2,0.2,0.096,"98,880"
262,Bam Adebayo,6.9,5.5,1.5,0.5,0.6,1.0,0.512,0.0,20.0,C,19.0,2.0,-0.4,0.6,0.148,"3,187,660"
263,Raymond Felton,6.9,1.9,2.5,0.6,0.2,0.9,0.406,0.352,33.0,PG,2.0,14.0,-0.6,0.5,0.078,"2,980,674"
264,Bryn Forbes,6.9,1.4,1.0,0.4,0.0,0.5,0.421,0.39,24.0,SG,12.0,3.0,-3.1,-0.4,0.067,"1,680,142"
265,Shelvin Mack,6.9,2.4,3.9,0.8,0.1,1.3,0.43,0.345,27.0,PG,3.0,8.0,-1.4,0.2,0.069,"7,680,000"
266,Jakob Poeltl,6.9,4.8,0.7,0.5,1.2,1.0,0.659,0.5,22.0,C,0.0,3.0,0.4,0.9,0.175,"3,616,819"
267,Tony Snell,6.9,1.9,1.3,0.6,0.4,0.5,0.435,0.403,26.0,SG,59.0,6.0,-2.3,-0.1,0.056,"12,571,429"
268,Joe Johnson,6.8,3.1,1.5,0.3,0.1,0.9,0.406,0.276,36.0,SF,4.0,18.0,-2.9,-0.3,0.04,"12,166,400"
269,Joe Johnson,6.8,3.1,1.5,0.3,0.1,0.9,0.406,0.276,36.0,SF,4.0,18.0,-2.9,-0.3,0.04,"959,877"
270,Nemanja Bjelica,6.8,4.1,1.3,0.7,0.2,0.8,0.461,0.415,29.0,PF,21.0,4.0,0.1,0.7,0.097,"5,056,000"
271,David West,6.8,3.3,1.9,0.6,1.0,1.1,0.571,0.375,37.0,C,0.0,16.0,3.1,1.3,0.168,"2,980,674"
272,Tyler Zeller,6.7,4.6,0.7,0.2,0.5,0.7,0.56,0.357,28.0,C,34.0,7.0,-1.4,0.2,0.126,"2,188,208"
273,Aaron Harrison,6.7,2.7,1.2,1.0,0.2,0.3,0.275,0.209,23.0,SG,3.0,4.0,-7.5,-0.3,-0.014,"223,449"
274,Justin Jackson,6.7,2.8,1.1,0.4,0.2,0.6,0.442,0.308,22.0,SF,41.0,2.0,-3.5,-0.6,0.031,"3,027,916"
275,Luke Kornet,6.7,3.2,1.3,0.3,0.8,0.6,0.392,0.354,22.0,C,1.0,2.0,0.2,0.2,0.077,"98,880"
276,Kosta Koufos,6.7,6.6,1.2,0.7,0.5,0.7,0.571,,28.0,C,12.0,11.0,-0.4,0.6,0.134,"10,743,040"
277,Malik Monk,6.7,1.0,1.4,0.3,0.1,0.8,0.36,0.342,19.0,SG,0.0,2.0,-3.4,-0.3,0.0,"3,717,734"
278,Jordan Crawford,6.6,0.8,2.6,0.2,0.2,1.0,0.444,0.571,29.0,SG,0.0,9.0,4.2,0.1,0.15,"2,188,208"
279,Danuel House Jr.,6.6,3.3,1.1,0.3,0.3,0.5,0.434,0.259,24.0,SG,3.0,3.0,-1.6,0.0,0.066,"98,880"
280,Isaiah Taylor,6.6,1.4,3.1,0.5,0.1,1.3,0.418,0.25,23.0,PG,9.0,3.0,-4.4,-0.7,0.027,"1,680,142"
281,Dragan Bender,6.5,4.4,1.6,0.3,0.6,1.4,0.386,0.366,20.0,PF,37.0,3.0,-3.7,-0.9,0.001,"5,720,064"
282,Tyson Chandler,6.5,9.1,1.2,0.3,0.6,1.3,0.647,,35.0,C,46.0,18.0,-1.4,0.2,0.111,"16,640,000"
283,Nenê,6.5,3.4,0.9,0.5,0.3,0.7,0.569,0.0,35.0,C,4.0,17.0,-1.0,0.2,0.163,"4,451,328"
284,Richaun Holmes,6.5,4.4,1.3,0.4,0.6,0.5,0.56,0.129,24.0,C,2.0,4.0,1.1,0.6,0.183,"1,883,368"
285,Josh Gray,6.4,2.0,2.4,1.6,0.4,1.4,0.268,0.231,24.0,PG,0.0,2.0,-4.2,0.0,-0.118,"117,963"
286,Sean Kilpatrick,6.3,1.7,0.9,0.3,0.1,0.7,0.374,0.319,28.0,SG,1.0,5.0,-2.8,-0.1,0.008,"2,768,647"
287,Sean Kilpatrick,6.3,1.7,0.9,0.3,0.1,0.7,0.374,0.319,28.0,SG,1.0,5.0,-2.8,-0.1,0.008,"1,951,110"
288,Sean Kilpatrick,6.3,1.7,0.9,0.3,0.1,0.7,0.374,0.319,28.0,SG,1.0,5.0,-2.8,-0.1,0.008,"1,171,069"
289,Sean Kilpatrick,6.3,1.7,0.9,0.3,0.1,0.7,0.374,0.319,28.0,SG,1.0,5.0,-2.8,-0.1,0.008,"220,462"
290,Trevor Booker,6.3,4.7,1.2,0.4,0.3,0.9,0.516,0.242,30.0,PF,7.0,9.0,-0.6,0.4,0.121,"11,680,000"
291,Trevor Booker,6.3,4.7,1.2,0.4,0.3,0.9,0.516,0.242,30.0,PF,7.0,9.0,-0.6,0.4,0.121,"571,055"
292,Troy Williams,6.3,3.0,0.8,1.0,0.2,0.9,0.468,0.289,23.0,SF,1.0,3.0,-0.5,0.1,0.085,"1,883,368"
293,Troy Williams,6.3,3.0,0.8,1.0,0.2,0.9,0.468,0.289,23.0,SF,1.0,3.0,-0.5,0.1,0.085,"474,616"
294,Jahlil Okafor,6.3,3.0,0.4,0.1,0.6,0.8,0.558,0.25,22.0,C,0.0,4.0,-1.7,0.0,0.083,"6,393,753"
295,Malcolm Delaney,6.3,1.9,3.0,0.6,0.1,1.2,0.382,0.371,28.0,PG,3.0,3.0,-2.6,-0.1,0.047,"3,200,000"
296,T.J. McConnell,6.3,3.0,4.0,1.2,0.2,1.5,0.499,0.435,25.0,PG,1.0,4.0,0.0,0.9,0.108,"1,883,368"
297,Jodie Meeks,6.3,1.6,0.9,0.4,0.1,0.5,0.399,0.343,30.0,SG,0.0,10.0,-1.1,0.3,0.086,"4,211,200"
298,Isaiah Whitehead,6.3,1.6,1.3,0.5,0.1,1.5,0.465,0.389,22.0,PG,0.0,3.0,-3.8,-0.1,-0.035,"1,680,142"
299,Justin Anderson,6.2,2.4,0.7,0.4,0.2,0.4,0.431,0.33,24.0,SF,0.0,4.0,-0.9,0.1,0.115,"2,021,683"
300,Kobi Simmons,6.1,1.6,2.1,0.6,0.2,1.4,0.423,0.282,20.0,PG,12.0,2.0,-6.9,-0.8,-0.013,"98,880"
301,P.J. Tucker,6.1,5.6,0.9,1.0,0.3,0.9,0.39,0.371,32.0,PF,34.0,13.0,-1.1,0.5,0.082,"9,715,244"
302,Boban Marjanović,6.0,3.7,0.6,0.3,0.3,0.9,0.534,,29.0,C,1.0,4.0,2.5,0.4,0.215,"7,528,012"
303,Aron Baynes,6.0,5.4,1.1,0.3,0.6,1.0,0.471,0.143,31.0,C,67.0,7.0,-2.9,-0.3,0.097,"5,504,000"
304,Andre Iguodala,6.0,3.8,3.3,0.8,0.6,1.0,0.463,0.282,34.0,SF,7.0,15.0,-0.3,0.7,0.094,"18,962,963"
305,Rodney Purvis,6.0,1.7,1.1,0.2,0.2,0.6,0.327,0.25,23.0,SG,2.0,2.0,-8.2,-0.5,-0.056,"212,335"
306,Quincy Acy,5.9,3.7,0.8,0.5,0.4,0.9,0.356,0.349,27.0,PF,8.0,7.0,-2.5,-0.2,0.036,"2,188,208"
307,OG Anunoby,5.9,2.5,0.7,0.7,0.2,0.6,0.471,0.371,20.0,SF,62.0,2.0,-0.6,0.5,0.098,"2,105,856"
308,Dāvis Bertāns,5.9,2.0,1.0,0.3,0.4,0.5,0.44,0.373,25.0,PF,10.0,3.0,1.6,1.0,0.135,"1,680,142"
309,Gorgui Dieng,5.9,4.6,0.9,0.6,0.5,0.7,0.479,0.311,28.0,C,0.0,6.0,-1.0,0.3,0.105,"18,063,820"
310,Kenneth Faried,5.9,4.8,0.6,0.4,0.4,0.7,0.514,0.0,28.0,PF,7.0,8.0,-2.1,0.0,0.132,"16,539,325"
311,Dorian Finney-Smith,5.9,3.6,1.2,0.5,0.2,1.0,0.38,0.299,24.0,PF,13.0,3.0,-4.6,-0.3,0.015,"1,680,142"
312,Frank Ntilikina,5.9,2.3,3.2,0.8,0.2,1.7,0.364,0.318,19.0,PG,9.0,2.0,-5.0,-1.3,-0.026,"4,481,433"
313,Deyonta Davis,5.8,4.0,0.6,0.2,0.6,0.5,0.608,,21.0,C,6.0,3.0,-1.5,0.1,0.138,"1,680,142"
314,Jonas Jerebko,5.8,3.3,0.6,0.3,0.2,0.4,0.466,0.414,30.0,PF,19.0,10.0,0.1,0.6,0.144,"5,120,000"
315,Xavier Rathan-Mayes,5.8,1.0,3.6,1.2,0.6,2.2,0.286,0.071,23.0,SG,0.0,2.0,-11.5,-0.3,-0.171,"58,981"
316,Tristan Thompson,5.8,6.6,0.6,0.3,0.3,0.7,0.562,,26.0,C,22.0,8.0,-2.9,-0.2,0.113,"20,992,000"
317,Dante Cunningham,5.7,4.1,0.7,0.5,0.4,0.5,0.451,0.345,30.0,SF,25.0,10.0,-1.7,0.1,0.074,"2,944,000"
318,Bismack Biyombo,5.7,5.7,0.8,0.3,1.2,1.0,0.52,0.0,25.0,C,25.0,8.0,-2.4,-0.2,0.094,"21,760,000"
319,Omri Casspi,5.7,3.8,1.0,0.3,0.4,0.7,0.58,0.455,29.0,SF,7.0,10.0,-0.9,0.2,0.14,"2,696,281"
320,Jack Cooley,5.7,4.3,0.9,0.1,0.0,0.4,0.481,,26.0,PF,0.0,5.0,-0.6,0.0,0.182,"98,880"
321,Jameel Warney,5.7,3.0,0.0,0.0,0.0,0.3,0.583,,24.0,PF,0.0,2.0,-0.2,0.0,0.157,"58,981"
322,Ivan Rabb,5.6,4.4,0.9,0.3,0.4,1.0,0.566,,20.0,PF,5.0,2.0,-2.0,0.0,0.109,"1,216,000"
323,Omari Johnson,5.5,2.8,1.8,0.5,0.0,0.8,0.429,0.333,28.0,PF,0.0,2.0,-4.5,0.0,0.053,"218,233"
324,Shaun Livingston,5.5,1.8,2.0,0.5,0.3,0.8,0.501,0.0,32.0,PG,7.0,15.0,-3.1,-0.3,0.077,"9,846,154"
325,Norman Powell,5.5,1.7,1.3,0.5,0.2,0.9,0.401,0.285,24.0,SG,18.0,4.0,-2.9,-0.3,0.027,"1,883,368"
326,C.J. Williams,5.5,1.5,1.1,0.8,0.3,0.5,0.442,0.282,27.0,SG,18.0,2.0,-2.1,0.0,0.051,"98,880"
327,Wade Baldwin,5.4,1.1,0.7,0.3,0.1,0.6,0.667,0.8,21.0,PG,0.0,3.0,1.9,0.1,0.187,"2,399,232"
328,Wade Baldwin,5.4,1.1,0.7,0.3,0.1,0.6,0.667,0.8,21.0,PG,0.0,3.0,1.9,0.1,0.187,"486,261"
329,Vince Carter,5.4,2.6,1.2,0.7,0.4,0.6,0.403,0.345,41.0,SF,4.0,21.0,-1.2,0.2,0.056,"10,240,000"
330,Pat Connaughton,5.4,2.0,1.1,0.3,0.3,0.5,0.423,0.352,25.0,SG,5.0,4.0,-1.8,0.1,0.08,"1,883,368"
331,Myke Henry,5.4,1.9,1.1,1.6,0.3,1.0,0.376,0.328,25.0,SF,0.0,2.0,-1.3,0.1,0.017,"98,880"
332,Jonathan Isaac,5.4,3.7,0.7,1.2,1.1,1.0,0.379,0.348,20.0,PF,10.0,2.0,-1.4,0.1,0.021,"5,358,489"
333,Wesley Johnson,5.4,2.9,0.8,1.0,0.8,0.7,0.408,0.339,30.0,SF,40.0,9.0,-0.7,0.5,0.055,"7,528,012"
334,Maxi Kleber,5.4,3.3,0.7,0.4,0.7,0.4,0.489,0.313,26.0,PF,35.0,2.0,-0.5,0.5,0.113,"1,043,987"
335,Jon Leuer,5.4,4.0,0.6,0.1,0.4,0.9,0.417,0.0,28.0,PF,0.0,8.0,-4.6,-0.1,0.05,"13,436,568"
336,Zaza Pachulia,5.4,4.7,1.6,0.6,0.2,1.0,0.564,0.0,33.0,C,57.0,16.0,0.0,0.5,0.161,"4,451,328"
337,Corey Brewer,5.3,2.1,0.9,1.1,0.2,0.7,0.449,0.282,31.0,SG,18.0,12.0,-1.3,0.2,0.091,"9,701,588"
338,Corey Brewer,5.3,2.1,0.9,1.1,0.2,0.7,0.449,0.282,31.0,SG,18.0,12.0,-1.3,0.2,0.091,"673,598"
339,Ed Davis,5.3,7.4,0.5,0.4,0.7,0.8,0.582,0.0,28.0,C,0.0,9.0,-0.6,0.5,0.164,"8,131,239"
340,Daniel Theis,5.3,4.3,0.9,0.5,0.8,0.9,0.541,0.31,25.0,C,3.0,2.0,0.3,0.5,0.178,"1,043,987"
341,Luke Babbitt,5.2,1.9,0.6,0.2,0.1,0.4,0.423,0.385,28.0,SF,14.0,9.0,-2.4,-0.1,0.06,"2,526,923"
342,DeAndre' Bembry,5.2,2.8,1.9,0.8,0.5,1.8,0.414,0.367,23.0,SF,3.0,3.0,-4.7,-0.3,-0.04,"2,006,016"
343,Brandon Jennings,5.2,2.2,3.1,0.4,0.3,1.3,0.375,0.273,28.0,PG,0.0,10.0,-3.4,-0.1,0.026,"487,462"
344,Willy Hernangómez,5.1,3.8,0.7,0.4,0.3,0.7,0.555,0.417,23.0,C,1.0,3.0,1.4,0.4,0.173,"1,837,760"
345,Jamel Artis,5.1,2.5,1.2,0.1,0.2,0.5,0.392,0.276,25.0,SG,1.0,2.0,-5.4,-0.2,-0.006,"98,880"
346,Tyus Jones,5.1,1.6,2.8,1.2,0.1,0.7,0.457,0.349,21.0,PG,11.0,4.0,0.8,1.1,0.117,"1,883,368"
347,Rodney McGruder,5.1,1.8,0.9,0.4,0.2,0.2,0.493,0.429,26.0,SG,2.0,3.0,-1.4,0.1,0.125,"1,680,142"
348,Shabazz Muhammad,5.0,1.8,0.3,0.2,0.1,0.1,0.447,0.259,25.0,SG,2.0,6.0,-2.5,-0.1,0.081,"2,018,854"
349,Shabazz Muhammad,5.0,1.8,0.3,0.2,0.1,0.1,0.447,0.259,25.0,SG,2.0,6.0,-2.5,-0.1,0.081,"444,832"
350,Channing Frye,5.0,2.5,0.7,0.3,0.2,0.4,0.491,0.339,34.0,C,1.0,14.0,-0.5,0.3,0.101,"9,498,767"
351,Royce O'Neale,5.0,3.4,1.4,0.5,0.2,0.8,0.423,0.356,24.0,SF,4.0,2.0,-0.2,0.5,0.099,"1,043,987"
352,Andre Roberson,5.0,4.7,1.2,1.2,0.9,0.8,0.537,0.222,26.0,SG,39.0,6.0,-0.1,0.5,0.1,"11,851,852"
353,Brandan Wright,5.0,3.4,0.5,0.5,0.9,0.3,0.578,,30.0,PF,1.0,12.0,2.1,0.4,0.163,"6,629,815"
354,Brandan Wright,5.0,3.4,0.5,0.5,0.9,0.3,0.578,,30.0,PF,1.0,12.0,2.1,0.4,0.163,"993,557"
355,Noah Vonleh,4.9,5.8,0.6,0.4,0.3,0.6,0.444,0.303,22.0,PF,16.0,5.0,-1.3,0.2,0.09,"5,159,703"
