,Player,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,Age,Pos,GS,YOE,BPM,VORP,WS/48,Salary
177,Al Horford,9.8,6.2,3.0,0.5,1.0,0.6,0.476,0.446,36.0,C,63.0,18.0,3.3,2.5,0.157,"28,090,000"
178,Herbert Jones,9.8,4.1,2.5,1.6,0.6,1.3,0.469,0.335,24.0,PF,66.0,4.0,-0.3,0.8,0.104,"1,892,100"
179,Julian Champagnie,9.7,3.5,0.6,0.4,0.3,0.6,0.454,0.402,21.0,SF,3.0,3.0,-3.3,-0.1,0.061,"874,500"
180,Julian Champagnie,9.7,3.5,0.6,0.4,0.3,0.6,0.454,0.402,21.0,SF,3.0,3.0,-3.3,-0.1,0.061,"539,424"
181,Julian Champagnie,9.7,3.5,0.6,0.4,0.3,0.6,0.454,0.402,21.0,SF,3.0,3.0,-3.3,-0.1,0.061,"29,935"
182,Cam Reddish,9.7,2.2,1.4,1.0,0.4,1.2,0.446,0.313,23.0,SF,20.0,6.0,-3.4,-0.4,0.046,"6,311,721"
183,Keita Bates-Diop,9.7,3.7,1.5,0.7,0.3,0.8,0.508,0.394,27.0,PF,42.0,7.0,-0.6,0.5,0.089,"1,991,443"
184,Coby White,9.7,2.9,2.8,0.7,0.1,1.0,0.443,0.372,22.0,SG,2.0,6.0,-0.8,0.5,0.087,"7,858,792"
185,Caleb Martin,9.6,4.8,1.6,1.0,0.4,1.1,0.464,0.356,27.0,SF,49.0,6.0,-1.2,0.4,0.086,"6,867,740"
186,Isaiah Joe,9.5,2.4,1.2,0.7,0.1,0.5,0.441,0.409,23.0,SG,10.0,5.0,0.9,1.0,0.131,"1,946,255"
187,Andrew Nembhard,9.5,2.7,4.5,0.9,0.2,1.7,0.441,0.35,23.0,SG,63.0,3.0,-3.2,-0.6,0.029,"2,378,757"
188,Jalen McDaniels,9.4,4.3,1.6,1.0,0.4,1.2,0.455,0.332,25.0,SF,24.0,6.0,-2.1,-0.1,0.068,"2,046,521"
189,Kyle Anderson,9.4,5.3,4.9,1.1,0.9,1.5,0.509,0.41,29.0,PF,46.0,11.0,2.5,2.2,0.125,"9,307,317"
190,Chris Boucher,9.4,5.5,0.4,0.6,0.8,0.5,0.493,0.328,30.0,PF,0.0,8.0,-0.1,0.7,0.156,"13,451,400"
191,Donte DiVincenzo,9.4,4.5,3.5,1.3,0.1,1.6,0.435,0.397,26.0,SG,36.0,7.0,0.7,1.3,0.106,"4,770,000"
192,Jalen Smith,9.4,5.8,1.0,0.3,0.9,1.1,0.476,0.283,22.0,C,31.0,5.0,-2.1,0.0,0.085,"4,950,369"
193,Gabe Vincent,9.4,2.1,2.5,0.9,0.1,1.4,0.402,0.334,26.0,PG,34.0,6.0,-3.4,-0.6,0.038,"1,924,617"
194,Luke Kennard,9.3,2.7,1.5,0.5,0.1,0.8,0.492,0.494,26.0,SG,14.0,8.0,0.5,0.8,0.124,"14,570,182"
195,Hamidou Diallo,9.3,3.5,1.0,0.9,0.3,1.3,0.573,0.238,24.0,SF,0.0,7.0,-1.4,0.1,0.063,"5,512,000"
196,Tari Eason,9.3,6.0,1.1,1.2,0.6,1.2,0.448,0.343,21.0,PF,5.0,3.0,-1.7,0.1,0.07,"3,560,709"
197,Precious Achiuwa,9.2,6.0,0.9,0.6,0.5,1.1,0.485,0.269,23.0,C,12.0,5.0,-2.3,-0.1,0.093,"3,010,569"
198,Deni Avdija,9.2,6.4,2.8,0.9,0.4,1.6,0.437,0.297,22.0,SF,40.0,5.0,-2.3,-0.1,0.054,"5,211,129"
199,Seth Curry,9.2,1.6,1.6,0.6,0.1,0.8,0.463,0.405,32.0,SG,7.0,12.0,-2.1,0.0,0.07,"9,006,452"
200,Walker Kessler,9.2,8.4,0.9,0.4,2.3,0.8,0.72,0.333,21.0,C,40.0,3.0,2.9,2.1,0.2,"2,858,184"
201,Bol Bol,9.1,5.8,1.0,0.4,1.2,1.6,0.546,0.265,23.0,PF,33.0,6.0,-0.9,0.4,0.072,"2,332,000"
202,Jalen Duren,9.1,8.9,1.1,0.7,0.9,1.4,0.648,0.0,19.0,C,31.0,3.0,-0.8,0.5,0.129,"4,371,736"
203,Josh Green,9.1,3.0,1.7,0.7,0.1,1.2,0.537,0.402,22.0,SG,21.0,5.0,-2.4,-0.2,0.082,"3,284,304"
204,Naji Marshall,9.1,3.6,2.5,0.7,0.2,1.3,0.433,0.303,25.0,SF,21.0,5.0,-1.9,0.1,0.068,"1,889,578"
205,Taurean Prince,9.1,2.4,1.6,0.5,0.3,1.3,0.467,0.381,28.0,PF,4.0,9.0,-3.3,-0.4,0.052,"7,526,000"
206,Jae'Sean Tate,9.1,3.8,2.7,0.7,0.2,1.5,0.48,0.283,27.0,SF,7.0,5.0,-3.5,-0.3,0.049,"7,489,130"
207,Santi Aldama,9.0,4.8,1.3,0.6,0.6,0.8,0.47,0.353,22.0,PF,20.0,4.0,0.5,1.1,0.13,"2,219,767"
208,Jose Alvarado,9.0,2.3,3.0,1.1,0.2,1.3,0.411,0.336,24.0,PG,10.0,4.0,-1.2,0.3,0.066,"1,657,329"
209,Daniel Gafford,9.0,5.6,1.1,0.4,1.3,1.1,0.732,,24.0,C,47.0,6.0,1.0,1.2,0.184,"2,046,521"
210,Mark Williams,9.0,7.1,0.4,0.7,1.0,0.9,0.637,,21.0,C,17.0,3.0,0.1,0.4,0.163,"3,945,362"
211,AJ Griffin,8.9,2.1,1.0,0.6,0.2,0.6,0.465,0.39,19.0,SF,12.0,3.0,-0.8,0.4,0.075,"3,748,329"
212,Jaden Hardy,8.8,1.9,1.4,0.4,0.1,1.0,0.438,0.404,20.0,SG,5.0,3.0,-2.3,0.0,0.048,"1,078,847"
213,Terance Mann,8.8,3.4,2.3,0.5,0.3,1.0,0.519,0.389,26.0,SG,36.0,6.0,-0.2,0.8,0.111,"2,046,521"
214,Royce O'Neale,8.8,5.1,3.7,0.9,0.6,1.5,0.386,0.389,29.0,SF,53.0,8.0,-1.1,0.5,0.057,"9,752,000"
215,Dennis Smith Jr.,8.8,3.1,4.8,1.4,0.5,1.5,0.412,0.216,25.0,PG,15.0,8.0,-2.2,-0.1,0.039,"2,261,274"
216,Jordan Nwora,8.7,3.7,1.4,0.4,0.2,1.1,0.436,0.408,24.0,SF,14.0,5.0,-2.1,0.0,0.06,"2,968,000"
217,T.J. McConnell,8.7,3.1,5.3,1.1,0.1,1.9,0.543,0.441,30.0,PG,6.0,10.0,0.5,1.0,0.098,"8,586,000"
218,Cedi Osman,8.7,2.3,1.5,0.5,0.1,0.7,0.451,0.372,27.0,SF,2.0,8.0,-0.7,0.5,0.103,"7,871,653"
219,Landry Shamet,8.7,1.7,2.3,0.7,0.1,0.9,0.377,0.377,25.0,SG,9.0,7.0,-1.4,0.1,0.071,"10,070,000"
220,Steven Adams,8.6,11.5,2.3,0.9,1.1,1.9,0.597,0.0,29.0,C,42.0,12.0,0.6,0.7,0.144,"19,002,438"
221,Ayo Dosunmu,8.6,2.8,2.6,0.8,0.3,1.2,0.493,0.312,23.0,SG,51.0,4.0,-2.5,-0.2,0.067,"1,657,329"
222,Draymond Green,8.5,7.2,6.8,1.0,0.8,2.8,0.527,0.305,32.0,PF,73.0,13.0,0.8,1.6,0.098,"27,354,856"
223,Shake Milton,8.4,2.5,3.2,0.3,0.2,1.2,0.479,0.378,26.0,SG,11.0,7.0,-2.0,0.0,0.087,"2,117,581"
224,Dorian Finney-Smith,8.3,4.8,1.5,0.8,0.5,0.9,0.391,0.337,29.0,PF,66.0,9.0,-2.0,0.0,0.051,"13,716,238"
225,Terrence Ross,8.3,2.4,1.5,0.6,0.2,0.7,0.43,0.368,31.0,SG,9.0,13.0,-2.1,0.0,0.059,"11,216,373"
226,Terrence Ross,8.3,2.4,1.5,0.6,0.2,0.7,0.43,0.368,31.0,SG,9.0,13.0,-2.1,0.0,0.059,"973,626"
227,Gary Harris,8.3,2.0,1.2,0.9,0.3,0.6,0.45,0.431,28.0,SG,42.0,11.0,-0.7,0.4,0.095,"13,780,000"
228,Kevin Love,8.2,6.4,1.9,0.3,0.2,1.1,0.389,0.334,34.0,PF,20.0,17.0,0.6,0.8,0.099,"29,089,399"
229,Kevin Love,8.2,6.4,1.9,0.3,0.2,1.1,0.389,0.334,34.0,PF,20.0,17.0,0.6,0.8,0.099,"3,300,986"
230,Damion Lee,8.2,3.0,1.3,0.4,0.1,1.1,0.442,0.445,30.0,SG,5.0,8.0,-1.7,0.1,0.081,"2,261,274"
231,Georges Niang,8.2,2.4,1.0,0.4,0.2,0.7,0.442,0.401,29.0,PF,1.0,9.0,-1.4,0.2,0.078,"3,672,900"
232,Nick Richards,8.2,6.4,0.6,0.2,1.1,0.9,0.629,1.0,25.0,C,9.0,5.0,-1.3,0.2,0.165,"1,889,578"
233,Grant Williams,8.1,4.6,1.7,0.5,0.4,1.0,0.454,0.395,24.0,PF,23.0,6.0,-1.1,0.5,0.104,"4,564,657"
234,Jevon Carter,8.0,2.5,2.4,0.8,0.4,1.0,0.423,0.421,27.0,PG,39.0,7.0,-0.6,0.6,0.092,"4,160,500"
235,Jevon Carter,8.0,2.5,2.4,0.8,0.4,1.0,0.423,0.421,27.0,PG,39.0,7.0,-0.6,0.6,0.092,"2,226,000"
236,Kemba Walker,8.0,1.8,2.1,0.2,0.2,0.4,0.421,0.25,32.0,PG,1.0,14.0,-0.3,0.1,0.098,"29,076,942"
237,Kemba Walker,8.0,1.8,2.1,0.2,0.2,0.4,0.421,0.25,32.0,PG,1.0,14.0,-0.3,0.1,0.098,"9,715,399"
238,Kemba Walker,8.0,1.8,2.1,0.2,0.2,0.4,0.421,0.25,32.0,PG,1.0,14.0,-0.3,0.1,0.098,"725,794"
239,Kenrich Williams,8.0,4.9,2.0,0.8,0.3,0.6,0.517,0.373,28.0,PF,10.0,7.0,0.5,0.8,0.133,"2,120,000"
240,Robert Williams,8.0,8.3,1.4,0.6,1.4,1.0,0.747,0.0,25.0,C,20.0,7.0,3.3,1.1,0.224,"11,357,144"
241,Gabe York,8.0,2.0,1.7,0.7,0.0,0.0,0.381,0.333,29.0,SG,0.0,4.0,-3.5,0.0,0.091,"34,101"
242,Jarred Vanderbilt,7.9,7.5,2.4,1.1,0.3,1.2,0.548,0.322,23.0,PF,65.0,7.0,1.1,1.5,0.132,"4,636,440"
243,Ochai Agbaji,7.9,2.1,1.1,0.3,0.3,0.7,0.427,0.355,22.0,SG,22.0,3.0,-3.0,-0.3,0.053,"4,153,461"
244,Chris Duarte,7.9,2.5,1.4,0.5,0.2,0.9,0.369,0.316,25.0,SF,12.0,4.0,-4.5,-0.6,-0.003,"4,173,177"
245,Jeff Green,7.8,2.6,1.2,0.3,0.3,0.8,0.488,0.288,36.0,PF,4.0,18.0,-3.4,-0.4,0.074,"4,770,000"
246,Tre Mann,7.7,2.3,1.8,0.6,0.2,0.9,0.393,0.315,21.0,PG,5.0,4.0,-3.9,-0.6,0.021,"3,228,972"
247,Pat Connaughton,7.6,4.6,1.3,0.6,0.2,0.5,0.392,0.339,30.0,SF,33.0,10.0,-1.0,0.3,0.085,"6,072,096"
248,Joe Harris,7.6,2.2,1.4,0.5,0.2,0.6,0.457,0.426,31.0,SF,33.0,11.0,-1.1,0.3,0.083,"19,761,428"
249,Trey Lyles,7.6,4.1,0.9,0.4,0.4,0.9,0.458,0.363,27.0,PF,0.0,10.0,-1.0,0.3,0.098,"2,782,500"
250,T.J. Warren,7.5,2.9,1.0,0.5,0.3,0.5,0.489,0.328,29.0,PF,0.0,11.0,-2.0,0.0,0.081,"2,786,312"
251,Devonte' Graham,7.4,1.7,2.7,0.6,0.2,0.7,0.374,0.352,27.0,PG,8.0,7.0,-0.1,0.6,0.091,"12,243,000"
252,Torrey Craig,7.4,5.4,1.5,0.6,0.8,0.9,0.456,0.395,32.0,PF,60.0,8.0,-0.6,0.7,0.098,"5,429,268"
253,Obi Toppin,7.4,2.8,1.0,0.3,0.2,0.6,0.446,0.344,24.0,PF,5.0,5.0,-0.5,0.4,0.095,"5,669,176"
254,Trendon Watford,7.4,3.8,2.1,0.5,0.2,1.1,0.56,0.391,22.0,PF,12.0,4.0,-1.8,0.1,0.084,"1,657,329"
255,Delon Wright,7.4,3.6,3.9,1.8,0.3,0.9,0.474,0.345,30.0,PG,14.0,10.0,3.4,1.7,0.146,"8,273,170"
256,Jay Huff,7.3,3.0,1.4,0.4,0.6,0.7,0.6,0.5,24.0,C,0.0,4.0,4.0,0.1,0.261,"124,005"
257,Josh Okogie,7.3,3.5,1.5,0.8,0.5,0.9,0.391,0.335,24.0,SG,26.0,7.0,-0.2,0.6,0.101,"2,086,265"
258,Reggie Bullock,7.2,3.6,1.4,0.7,0.2,0.5,0.409,0.38,31.0,SF,55.0,12.0,-2.6,-0.4,0.056,"10,613,568"
259,Isaiah Jackson,7.2,4.5,0.8,0.5,1.5,0.8,0.563,0.143,21.0,C,12.0,4.0,-0.8,0.3,0.124,"2,728,185"
260,Kendrick Nunn,7.1,1.6,1.3,0.4,0.1,0.9,0.424,0.354,27.0,SG,2.0,6.0,-3.5,-0.4,0.008,"5,565,000"
261,Troy Brown Jr.,7.1,4.1,1.3,0.8,0.2,0.6,0.43,0.381,23.0,SF,45.0,7.0,-1.0,0.5,0.075,"2,086,265"
262,Edmond Sumner,7.1,1.5,1.3,0.6,0.2,0.9,0.461,0.356,27.0,SG,12.0,8.0,-2.6,-0.1,0.086,"2,086,265"
263,Eugene Omoruyi,7.0,2.8,0.7,0.7,0.1,0.9,0.443,0.281,25.0,SF,6.0,4.0,-4.4,-0.4,0.042,"588,726"
264,Eugene Omoruyi,7.0,2.8,0.7,0.7,0.1,0.9,0.443,0.281,25.0,SF,6.0,4.0,-4.4,-0.4,0.042,"485,180"
265,Chance Comanche,7.0,3.0,0.0,0.0,1.0,0.0,0.6,,26.0,C,0.0,3.0,-7.5,0.0,0.043,"6,199"
266,Kevon Looney,7.0,9.3,2.5,0.6,0.6,0.5,0.63,0.0,26.0,C,70.0,10.0,2.1,2.0,0.212,"8,480,000"
267,Joshua Primo,7.0,3.3,4.5,0.3,0.5,2.8,0.346,0.25,20.0,SG,0.0,4.0,-6.3,-0.1,-0.073,"4,392,979"
268,Daniel Theis,7.0,3.1,1.3,0.3,0.9,0.4,0.477,0.182,30.0,C,1.0,8.0,-1.4,0.0,0.046,"9,216,031"
269,Xavier Tillman Sr.,7.0,5.0,1.6,1.0,0.5,0.7,0.614,0.267,24.0,C,29.0,,1.9,1.2,0.171,"1,889,578"
270,Svi Mykhailiuk,6.9,1.7,1.7,0.5,0.1,0.8,0.445,0.424,25.0,SF,8.0,7.0,-0.1,0.2,0.081,"2,086,265"
271,Svi Mykhailiuk,6.9,1.7,1.7,0.5,0.1,0.8,0.445,0.424,25.0,SF,8.0,7.0,-0.1,0.2,0.081,"1,991,443"
272,Jae Crowder,6.9,3.8,1.5,0.7,0.3,0.4,0.479,0.436,32.0,PF,3.0,13.0,1.2,0.3,0.165,"10,794,828"
273,Willy Hernangómez,6.9,4.7,0.9,0.4,0.3,1.0,0.527,0.273,28.0,C,2.0,9.0,0.3,0.3,0.171,"2,590,195"
274,Joe Ingles,6.9,2.8,3.3,0.7,0.1,1.2,0.435,0.409,35.0,SF,0.0,11.0,-0.7,0.3,0.107,"6,867,740"
275,Ty Jerome,6.9,1.7,3.0,0.5,0.1,0.7,0.488,0.389,25.0,SG,2.0,6.0,-0.8,0.3,0.124,"4,473,260"
276,Ty Jerome,6.9,1.7,3.0,0.5,0.1,0.7,0.488,0.389,25.0,SG,2.0,6.0,-0.8,0.3,0.124,"539,424"
277,Cory Joseph,6.9,1.7,3.5,0.5,0.1,0.9,0.427,0.389,31.0,PG,2.0,14.0,-1.5,0.2,0.07,"5,464,830"
278,Romeo Langford,6.9,2.7,1.2,0.6,0.3,0.7,0.467,0.262,23.0,SG,21.0,6.0,-4.2,-0.5,0.029,"5,972,312"
279,Ben Simmons,6.9,6.3,6.1,1.3,0.6,2.3,0.566,0.0,26.0,PG,33.0,8.0,0.4,0.7,0.097,"37,575,592"
280,Will Barton,6.8,2.4,2.0,0.5,0.2,0.9,0.379,0.367,32.0,SG,2.0,13.0,-2.6,-0.2,0.021,"15,237,500"
281,Will Barton,6.8,2.4,2.0,0.5,0.2,0.9,0.379,0.367,32.0,SG,2.0,13.0,-2.6,-0.2,0.021,"725,794"
282,Larry Nance Jr.,6.8,5.4,1.8,0.9,0.6,0.6,0.61,0.333,30.0,C,1.0,10.0,2.0,1.4,0.171,"10,253,090"
283,Aaron Wiggins,6.8,3.0,1.1,0.6,0.2,0.8,0.512,0.393,24.0,SG,14.0,4.0,-2.1,0.0,0.097,"1,657,329"
284,Justise Winslow,6.8,5.0,3.4,1.0,0.4,1.5,0.409,0.311,26.0,PF,11.0,10.0,-2.8,-0.2,0.022,"4,343,414"
285,Terence Davis,6.7,2.2,1.0,0.7,0.2,0.8,0.423,0.366,25.0,SG,5.0,6.0,-1.5,0.1,0.054,"4,240,000"
286,Anthony Lamb,6.7,3.5,1.5,0.5,0.3,0.9,0.471,0.367,25.0,SF,4.0,5.0,-1.1,0.3,0.096,"736,570"
287,Isaiah Livers,6.7,2.8,0.8,0.5,0.5,0.6,0.417,0.365,24.0,PF,22.0,4.0,-2.4,-0.1,0.041,"1,657,329"
288,Théo Maledon,6.7,2.8,3.5,0.8,0.3,1.3,0.402,0.295,21.0,PG,7.0,5.0,-2.5,-0.1,0.047,"2,014,000"
289,Théo Maledon,6.7,2.8,3.5,0.8,0.3,1.3,0.402,0.295,21.0,PG,7.0,5.0,-2.5,-0.1,0.047,"539,424"
290,Dwight Powell,6.7,4.1,0.9,0.6,0.3,0.9,0.732,0.0,31.0,C,64.0,11.0,-1.2,0.3,0.168,"11,744,932"
291,David Roddy,6.7,2.8,0.8,0.4,0.3,0.8,0.429,0.307,21.0,PF,4.0,3.0,-3.9,-0.6,0.043,"2,743,958"
292,Kevin Knox,6.6,2.8,0.5,0.4,0.2,0.8,0.458,0.349,23.0,SF,5.0,7.0,-3.5,-0.4,0.034,"3,180,000"
293,Mo Bamba,6.6,4.6,0.9,0.3,0.9,0.6,0.485,0.387,24.0,C,7.0,7.0,0.5,0.5,0.139,"10,918,000"
294,Drew Eubanks,6.6,5.4,1.3,0.5,1.3,0.9,0.641,0.389,25.0,C,28.0,7.0,0.1,0.8,0.134,"2,086,265"
295,Jordan Goodwin,6.6,3.3,2.7,0.9,0.4,0.9,0.448,0.322,24.0,PG,7.0,4.0,0.7,0.8,0.097,"1,357,018"
296,Jock Landale,6.6,4.1,1.0,0.2,0.4,0.9,0.528,0.25,27.0,C,4.0,4.0,-1.1,0.2,0.132,"1,657,329"
297,Nassir Little,6.6,2.6,0.9,0.4,0.4,0.7,0.442,0.367,22.0,SF,4.0,6.0,-3.0,-0.3,0.032,"4,421,840"
298,Luka Garza,6.5,2.3,0.6,0.1,0.1,0.5,0.543,0.359,24.0,C,0.0,4.0,-0.4,0.1,0.211,"539,424"
299,Jay Scrubb,6.5,3.0,0.5,1.0,0.0,1.5,0.714,1.0,22.0,SG,0.0,5.0,-1.9,0.0,0.083,"52,702"
300,Cody Zeller,6.5,4.3,0.7,0.2,0.3,0.9,0.627,0.0,30.0,C,2.0,12.0,-2.8,0.0,0.147,"788,557"
301,Dario Šarić,6.4,3.6,1.3,0.4,0.1,1.0,0.458,0.391,28.0,C,12.0,9.0,-1.4,0.1,0.099,"9,794,400"
302,R.J. Hampton,6.4,1.9,1.1,0.6,0.2,0.9,0.43,0.353,21.0,SG,3.0,5.0,-2.9,-0.2,0.042,"2,557,610"
303,R.J. Hampton,6.4,1.9,1.1,0.6,0.2,0.9,0.43,0.353,21.0,SG,3.0,5.0,-2.9,-0.2,0.042,"514,527"
304,JaMychal Green,6.4,3.6,0.9,0.4,0.4,0.9,0.54,0.378,32.0,PF,1.0,11.0,-0.5,0.3,0.133,"5,905,687"
305,JaMychal Green,6.4,3.6,0.9,0.4,0.4,0.9,0.54,0.378,32.0,PF,1.0,11.0,-0.5,0.3,0.133,"2,786,312"
306,Sam Hauser,6.4,2.6,0.9,0.4,0.3,0.4,0.455,0.418,25.0,SF,8.0,4.0,1.0,1.0,0.128,"1,736,243"
307,Isaac Okoro,6.4,2.5,1.1,0.7,0.4,0.6,0.494,0.363,22.0,SF,46.0,5.0,-0.3,0.7,0.122,"7,463,332"
308,Duncan Robinson,6.4,1.6,1.1,0.3,0.0,0.7,0.371,0.328,28.0,SF,1.0,7.0,-5.0,-0.5,0.035,"17,916,120"
309,Goran Dragić,6.3,1.4,2.6,0.2,0.1,1.1,0.421,0.359,36.0,PG,0.0,17.0,-3.9,-0.4,0.025,"3,080,202"
310,Goran Dragić,6.3,1.4,2.6,0.2,0.1,1.1,0.421,0.359,36.0,PG,0.0,17.0,-3.9,-0.4,0.025,"654,985"
311,Simone Fontecchio,6.3,1.7,0.8,0.3,0.2,0.8,0.369,0.33,27.0,SF,6.0,3.0,-5.2,-0.6,-0.004,"3,397,435"
312,Patrick Beverley,6.2,3.7,2.9,0.9,0.6,0.9,0.4,0.335,34.0,SG,67.0,13.0,-1.2,0.3,0.079,"13,780,000"
313,Patrick Beverley,6.2,3.7,2.9,0.9,0.6,0.9,0.4,0.335,34.0,SG,67.0,13.0,-1.2,0.3,0.079,"849,710"
314,Nickeil Alexander-Walker,6.2,1.7,1.8,0.5,0.4,0.9,0.444,0.384,24.0,SG,3.0,6.0,-0.9,0.2,0.062,"5,310,210"
315,Jared Butler,6.2,0.7,1.3,0.8,0.0,0.8,0.469,0.5,22.0,PG,1.0,4.0,-2.6,0.0,0.061,"1,657,329"
316,Jared Butler,6.2,0.7,1.3,0.8,0.0,0.8,0.469,0.5,22.0,PG,1.0,4.0,-2.6,0.0,0.061,"117,805"
317,Quenton Jackson,6.2,0.9,1.7,0.4,0.1,0.4,0.452,0.083,24.0,PG,0.0,3.0,-5.1,-0.1,0.078,"179,807"
318,Quenton Jackson,6.2,0.9,1.7,0.4,0.1,0.4,0.452,0.083,24.0,PG,0.0,3.0,-5.1,-0.1,0.078,"53,000"
319,Sandro Mamukelashvili,6.1,4.3,1.4,0.3,0.3,0.8,0.422,0.303,23.0,C,7.0,4.0,-2.4,-0.1,0.063,"803,898"
320,Sandro Mamukelashvili,6.1,4.3,1.4,0.3,0.3,0.8,0.422,0.303,23.0,C,7.0,4.0,-2.4,-0.1,0.063,"379,180"
321,Mike Muscala,6.1,3.2,0.8,0.2,0.4,0.4,0.449,0.391,31.0,C,9.0,12.0,-0.4,0.4,0.128,"3,710,000"
322,Nicolas Batum,6.1,3.8,1.6,0.7,0.6,0.6,0.42,0.391,34.0,PF,19.0,17.0,0.5,1.0,0.101,"11,493,951"
323,Nicolas Batum,6.1,3.8,1.6,0.7,0.6,0.6,0.42,0.391,34.0,PF,19.0,17.0,0.5,1.0,0.101,"9,388,387"
324,Oshae Brissett,6.1,3.4,0.7,0.5,0.2,0.5,0.386,0.31,24.0,PF,2.0,6.0,-3.2,-0.3,0.05,"1,957,542"
325,Evan Fournier,6.1,1.8,1.3,0.6,0.1,0.8,0.337,0.307,30.0,SG,7.0,13.0,-4.0,-0.2,0.01,"19,080,000"
326,Saben Lee,6.0,1.8,2.7,0.8,0.0,1.0,0.405,0.367,23.0,PG,1.0,5.0,-1.8,0.0,0.088,"1,857,796"
327,Saben Lee,6.0,1.8,2.7,0.8,0.0,1.0,0.405,0.367,23.0,PG,1.0,5.0,-1.8,0.0,0.088,"431,415"
328,Saben Lee,6.0,1.8,2.7,0.8,0.0,1.0,0.405,0.367,23.0,PG,1.0,5.0,-1.8,0.0,0.088,"102,304"
329,Saben Lee,6.0,1.8,2.7,0.8,0.0,1.0,0.405,0.367,23.0,PG,1.0,5.0,-1.8,0.0,0.088,"11,121"
330,Robert Covington,6.0,3.5,1.2,0.8,0.7,0.7,0.445,0.397,32.0,PF,0.0,12.0,1.7,0.7,0.117,"13,046,153"
331,Andre Drummond,6.0,6.6,0.5,0.7,0.4,1.1,0.606,0.0,29.0,C,0.0,13.0,-0.8,0.3,0.159,"3,392,000"
332,Maxi Kleber,5.9,3.6,1.4,0.3,0.8,0.7,0.456,0.348,31.0,PF,5.0,8.0,-2.2,0.0,0.067,"9,540,000"
333,Jaylin Williams,5.9,4.9,1.6,0.6,0.2,0.8,0.436,0.407,20.0,C,36.0,3.0,-1.7,0.1,0.099,"2,120,000"
334,Josh Christopher,5.8,1.1,1.1,0.5,0.2,0.9,0.465,0.236,21.0,SG,2.0,4.0,-4.3,-0.5,-0.001,"2,514,489"
335,Johnny Davis,5.8,2.3,1.0,0.4,0.3,0.6,0.386,0.243,20.0,SG,5.0,49.0,-7.4,-0.6,-0.033,"5,098,939"
336,Stanley Johnson,5.8,3.2,2.2,0.5,0.2,1.1,0.533,0.45,26.0,SF,0.0,10.0,-1.0,0.1,0.076,"2,492,612"
337,Stanley Johnson,5.8,3.2,2.2,0.5,0.2,1.1,0.533,0.45,26.0,SF,0.0,10.0,-1.0,0.1,0.076,"1,770,881"
338,Charles Bassey,5.7,5.5,1.4,0.5,0.9,1.2,0.644,0.375,22.0,C,2.0,4.0,0.7,0.3,0.123,"2,756,000"
339,Charles Bassey,5.7,5.5,1.4,0.5,0.9,1.2,0.644,0.375,22.0,C,2.0,4.0,0.7,0.3,0.123,"79,226"
340,Rodney McGruder,5.7,2.3,0.9,0.5,0.0,0.3,0.408,0.423,31.0,SG,12.0,9.0,-1.5,0.1,0.068,"2,436,288"
341,Ziaire Williams,5.7,2.1,0.9,0.4,0.2,1.0,0.429,0.258,21.0,SF,4.0,4.0,-5.6,-0.5,0.011,"4,867,180"
342,James Bouknight,5.6,2.1,1.2,0.4,0.1,0.9,0.358,0.303,22.0,SG,0.0,4.0,-6.5,-0.6,-0.04,"4,623,974"
343,Alex Caruso,5.6,2.9,2.9,1.5,0.7,1.1,0.455,0.364,28.0,PG,36.0,8.0,1.1,1.2,0.109,"9,571,800"
344,Montrezl Harrell,5.6,2.8,0.6,0.3,0.4,0.6,0.598,0.0,29.0,C,7.0,10.0,-1.3,0.1,0.153,"2,611,299"
345,Jalen Johnson,5.6,4.0,1.2,0.5,0.5,0.6,0.491,0.288,21.0,SF,6.0,4.0,0.3,0.6,0.099,"2,960,198"
346,Davion Mitchell,5.6,1.3,2.3,0.6,0.2,0.8,0.454,0.32,24.0,PG,9.0,4.0,-2.8,-0.3,0.05,"5,123,616"
347,Payton Pritchard,5.6,1.8,1.3,0.3,0.0,0.8,0.412,0.364,25.0,PG,3.0,5.0,-3.4,-0.2,0.045,"2,373,552"
348,Derrick Rose,5.6,1.5,1.7,0.3,0.2,0.8,0.384,0.302,34.0,PG,0.0,17.0,-3.7,-0.1,-0.001,"15,391,973"
349,Yuta Watanabe,5.6,2.4,0.8,0.4,0.3,0.4,0.491,0.444,28.0,SF,1.0,7.0,-0.6,0.3,0.111,"2,086,265"
350,Danny Green,5.5,1.3,0.5,0.5,0.3,0.9,0.449,0.432,35.0,SG,0.0,16.0,-1.9,0.0,0.059,"10,293,159"
351,Danny Green,5.5,1.3,0.5,0.5,0.3,0.9,0.449,0.432,35.0,SG,0.0,16.0,-1.9,0.0,0.059,"2,120,000"
352,Jarrell Brantley,5.5,1.5,0.8,0.0,0.5,0.5,0.571,0.444,26.0,PF,0.0,6.0,3.5,0.1,0.16,"111,853"
353,Wenyen Gabriel,5.5,4.2,0.5,0.4,0.5,0.7,0.596,0.278,25.0,C,2.0,6.0,-2.2,-0.1,0.132,"1,991,443"
354,Nikola Jović,5.5,2.1,0.7,0.5,0.1,0.7,0.406,0.229,19.0,PF,8.0,3.0,-3.4,-0.1,0.053,"2,374,315"
